Epoch,kb,kg
0.0,0.4999000132083893,0.4999000132083893
1000.0,0.4910410940647125,0.491344153881073
2000.0,0.49105143547058105,0.490112841129303
3000.0,0.49109625816345215,0.4891239106655121
4000.0,0.4910604953765869,0.488762229681015
5000.0,0.4906141459941864,0.4890231192111969
6000.0,0.4895327687263489,0.4896535873413086
7000.0,0.48757585883140564,0.49053317308425903
8000.0,0.484183669090271,0.4918540418148041
9000.0,0.47839340567588806,0.4938957095146179
10000.0,0.46866169571876526,0.4970889091491699
11000.0,0.45255035161972046,0.5021503567695618
12000.0,0.4263426661491394,0.510144829750061
13000.0,0.385456383228302,0.5224533677101135
14000.0,0.3279310166835785,0.540424644947052
15000.0,0.2608467936515808,0.5643676519393921
16000.0,0.2005237638950348,0.5924714803695679
17000.0,0.16292302310466766,0.6217365860939026
18000.0,0.15044504404067993,0.6502187252044678
19000.0,0.14929930865764618,0.6761536002159119
20000.0,0.1495981216430664,0.6967009902000427
21000.0,0.14980822801589966,0.7100223302841187
22000.0,0.1498788595199585,0.715848982334137
23000.0,0.14992813766002655,0.7178846001625061
24000.0,0.14993740618228912,0.7181388139724731
25000.0,0.1499502807855606,0.7184709310531616
26000.0,0.14994418621063232,0.7184579968452454
27000.0,0.14995096623897552,0.7181313633918762
28000.0,0.14996987581253052,0.7187530994415283
29000.0,0.14996691048145294,0.7183600664138794
30000.0,0.14993929862976074,0.7180946469306946
31000.0,0.14996345341205597,0.7188340425491333
32000.0,0.1499377191066742,0.7185067534446716
33000.0,0.14996999502182007,0.7186238169670105
34000.0,0.14998655021190643,0.7187812924385071
35000.0,0.14998193085193634,0.71848064661026
36000.0,0.14998283982276917,0.7184721231460571
37000.0,0.149989053606987,0.7187826037406921
38000.0,0.1499849408864975,0.7184845209121704
39000.0,0.1499824970960617,0.7183672785758972
40000.0,0.14996293187141418,0.7181317210197449
41000.0,0.14998164772987366,0.7187736630439758
42000.0,0.14998912811279297,0.718628466129303
43000.0,0.14997120201587677,0.7180019021034241
44000.0,0.14998748898506165,0.7185381054878235
45000.0,0.14994321763515472,0.7184852957725525
46000.0,0.14997617900371552,0.7179516553878784
47000.0,0.14991912245750427,0.7182236313819885
48000.0,0.14991502463817596,0.7176937460899353
49000.0,0.14999207854270935,0.7188658714294434
