Epoch,kb,kg
0.0,0.4999000132083893,0.5001000165939331
1000.0,0.4920913279056549,0.5080727338790894
2000.0,0.492044061422348,0.5070733428001404
3000.0,0.4920046031475067,0.5073117017745972
4000.0,0.4918692111968994,0.5087874531745911
5000.0,0.4915170967578888,0.5110414028167725
6000.0,0.490896612405777,0.5130884051322937
7000.0,0.4898828864097595,0.5157646536827087
8000.0,0.4882281422615051,0.5208339095115662
9000.0,0.4854952096939087,0.5294144153594971
10000.0,0.48096734285354614,0.5421835780143738
11000.0,0.47347089648246765,0.559883177280426
12000.0,0.46108710765838623,0.5828646421432495
13000.0,0.44078609347343445,0.6103630065917969
14000.0,0.40832409262657166,0.6403416395187378
15000.0,0.3598361015319824,0.670227587223053
16000.0,0.2970758080482483,0.6973564624786377
17000.0,0.23193231225013733,0.7170289754867554
18000.0,0.18148106336593628,0.723537266254425
19000.0,0.15646542608737946,0.7194421887397766
20000.0,0.15057073533535004,0.7160555720329285
21000.0,0.15009351074695587,0.7156449556350708
22000.0,0.1500575691461563,0.7155769467353821
23000.0,0.15004786849021912,0.7162694334983826
24000.0,0.14999184012413025,0.7160911560058594
25000.0,0.1500227302312851,0.7165099382400513
26000.0,0.15000219643115997,0.7168378829956055
27000.0,0.15002427995204926,0.717069149017334
28000.0,0.15001852810382843,0.7172837853431702
29000.0,0.1500149518251419,0.7176244258880615
30000.0,0.15000760555267334,0.7171223163604736
31000.0,0.1500069946050644,0.7176731824874878
32000.0,0.1499808430671692,0.7172636985778809
33000.0,0.14999927580356598,0.7179181575775146
34000.0,0.15000207722187042,0.71775883436203
35000.0,0.14996901154518127,0.7173697352409363
36000.0,0.14998401701450348,0.7175626754760742
37000.0,0.1499939262866974,0.7179368734359741
38000.0,0.14997778832912445,0.7180700898170471
39000.0,0.15000072121620178,0.7180041074752808
40000.0,0.14997583627700806,0.7177760601043701
41000.0,0.14997224509716034,0.7181509137153625
42000.0,0.14996777474880219,0.718135416507721
43000.0,0.14999426901340485,0.7182230353355408
44000.0,0.14998190104961395,0.7180509567260742
45000.0,0.14999869465827942,0.7183709144592285
46000.0,0.14999358355998993,0.7179413437843323
47000.0,0.1498945653438568,0.718203067779541
48000.0,0.14999164640903473,0.7183111310005188
49000.0,0.14992856979370117,0.7179280519485474
