Epoch,kb,kg
0.0,0.4999000132083893,0.4999000132083893
1000.0,0.4846019148826599,0.4875279366970062
2000.0,0.48463135957717896,0.4853842258453369
3000.0,0.4846912622451782,0.4821029305458069
4000.0,0.4847904443740845,0.47855523228645325
5000.0,0.4848138093948364,0.4763256311416626
6000.0,0.48479506373405457,0.47396859526634216
7000.0,0.48381665349006653,0.4727080464363098
8000.0,0.4812736213207245,0.472703218460083
9000.0,0.47678402066230774,0.4735037684440613
10000.0,0.4693203866481781,0.47539639472961426
11000.0,0.4570944905281067,0.47906798124313354
12000.0,0.4372085630893707,0.4853823781013489
13000.0,0.40537264943122864,0.49541792273521423
14000.0,0.3574649393558502,0.5105576515197754
15000.0,0.2948480248451233,0.5318169593811035
16000.0,0.22934502363204956,0.5586310625076294
17000.0,0.17867504060268402,0.5886631608009338
18000.0,0.15415076911449432,0.6193225383758545
19000.0,0.14908035099506378,0.6488639116287231
20000.0,0.14921723306179047,0.6751856803894043
21000.0,0.14957119524478912,0.6954622268676758
22000.0,0.14977480471134186,0.7080672979354858
23000.0,0.14985357224941254,0.7137330174446106
24000.0,0.1498568058013916,0.7156848311424255
25000.0,0.14987534284591675,0.7163103818893433
26000.0,0.1499032974243164,0.7168179154396057
27000.0,0.14989638328552246,0.7168378829956055
28000.0,0.14990602433681488,0.7171279788017273
29000.0,0.14988869428634644,0.7173965573310852
30000.0,0.14991669356822968,0.7175125479698181
31000.0,0.1499222069978714,0.7177239060401917
32000.0,0.1499180942773819,0.7176933288574219
33000.0,0.14989958703517914,0.7179807424545288
34000.0,0.14990608394145966,0.717946469783783
35000.0,0.14993542432785034,0.7181903719902039
36000.0,0.1499224156141281,0.7180687785148621
37000.0,0.1499391794204712,0.7182351350784302
38000.0,0.14994311332702637,0.7183643579483032
39000.0,0.14994654059410095,0.7184953093528748
40000.0,0.14994874596595764,0.718522846698761
41000.0,0.1499493569135666,0.7185497283935547
42000.0,0.14995130896568298,0.7185294032096863
43000.0,0.1498749554157257,0.7183535695075989
44000.0,0.14995430409908295,0.7186022400856018
45000.0,0.14995285868644714,0.7187774181365967
46000.0,0.1498960256576538,0.7184585928916931
47000.0,0.1499108374118805,0.7184127569198608
48000.0,0.14995932579040527,0.718654990196228
49000.0,0.14993512630462646,0.7185794711112976
