0,36,44,11000,-7.6,1.16
2,41.0813004097984,46.6035348599654,11105.1854081296,-8.73829976483237,1.42538101459966
4,44.9173875215806,49.637529563184,11206.8071533899,-9.57822321752304,1.59561666829443
6,47.9831426839601,52.9469686801548,11304.408177603,-10.2333944684364,1.70673433430813
8,50.560347911823,56.4401816232459,11397.6170443743,-10.771229392336,1.78010292413309
10,52.8273879634003,60.0522288636093,11486.0994303837,-11.2345318181823,1.82944486897952
12,54.8847456413131,63.7467425961181,11569.5617682157,-11.6474089660739,1.86248393322724
14,56.7936243209204,67.4946030603447,11647.7487886978,-12.0246710737843,1.88412098969407
16,58.5869779264874,71.2779221060025,11720.4208069147,-12.3743326294046,1.89705708726333
18,60.2822632108094,75.0785542536669,11787.3700329137,-12.7007967930616,1.90296738205668
20,61.8856765145275,78.8853489799666,11848.3862464359,-13.0057121143601,1.90257920547247
22,63.3979262076416,82.6849441801092,11903.3082096545,-13.2894868269932,1.89631635058515
24,64.8157420508574,86.4671090553447,11951.9691063645,-13.5515438896483,1.88424912395199
26,66.1341304992443,90.218524918203,11994.2524201487,-13.7909602997957,1.86641996740633
28,67.3465352159029,93.928746543371,12030.0138700392,-14.0063961586797,1.84268615726216
30,68.446689648304,97.5852707732183,12059.1722845821,-14.1966166008488,1.81298228506593
32,69.4279241914242,101.176835091327,12081.6200860479,-14.3602701581567,1.7771811086727
34,70.2846138188686,104.69042694757,12097.3123926401,-14.496280916265,1.73527434364456
36,71.0107319692503,108.113900575754,12106.1444493453,-14.6034635096295,1.68720250899695
38,71.6019262488783,111.435140112901,12108.0797719837,-14.6810226681401,1.63301689219801
40,72.0537327594049,114.641966214023,12103.0278464839,-14.7281382581516,1.57276313611058
42,72.3635629802222,117.722801769089,12090.9697186657,-14.744416784432,1.50659493670411
44,72.5281890402508,120.664793588896,12071.7982550834,-14.7293387714119,1.43465932881451
46,72.5465758340356,123.457717539812,12045.4890845248,-14.6828485878239,1.35717544008647
48,72.4174585124582,126.08979425107,12011.958230965,-14.6048652725844,1.27439091133069
50,72.1420239018722,128.552466273046,11971.229867487,-14.495821341836,1.18662602879352
52,71.7208638391298,130.833715572365,11923.2587205976,-14.3560734005418,1.09425893829655
54,71.1574072162763,132.926690887338,11868.1362374968,-14.1865460919068,0.997711313654059
56,70.4553379875269,134.821755089983,11805.9452723275,-13.9882742257566,0.897500343602284
58,69.6215780914776,136.514962491843,11736.947662353,-13.762944660887,0.794198687388999
60,68.6631526431234,137.997557238681,11661.4041725444,-13.5123557881467,0.688521441906003
62,67.5903846353149,139.267930778292,11579.7661982438,-13.2389455522712,0.581202138602472
64,66.4143321378737,140.321367275846,11492.5322742373,-12.9453799120036,0.473110882932897
66,65.1491284237943,141.160547886253,11400.4004686295,-12.6349078827716,0.365114333276729
68,63.8089604617585,141.7831544031,11304.0940564202,-12.3108819064752,0.258223618817753
70,62.4101353466493,142.194782386685,11204.4867378889,-11.9770052344603,0.153368186151872
72,60.9687779180339,142.398142182163,11102.4758559624,-11.6369910502898,0.051546642129183
74,59.5021445613008,142.403511344196,10999.0721045876,-11.2946789792575,-0.0463802277345498
76,58.0262747549142,142.216351750687,10895.2608987721,-10.9537122594675,-0.13949705052509
78,56.5570402079864,141.849190407526,10792.0588819946,-10.6175665259691,-0.227098746103907
80,55.1087305325555,141.311623519957,10690.4365691752,-10.2894015451122,-0.308503112179943
82,53.6947619869394,140.619458029172,10591.3540947956,-9.97206037824032,-0.383261199874644
84,52.3265298184713,139.783729127061,10495.6889955289,-9.66800127654522,-0.450924317803939
86,51.0138905822376,138.820620600307,10404.2403151647,-9.3792298522135,-0.511291450829168
