0,0,0.1,0,0.072
0.5,0.0290611195403544,0.0697676284324455,0.00117124811088568,0.0458735245403076
1,0.047236513632493,0.0486752240415953,0.00408825989859864,0.0279606842650746
1.5,0.0579689313608725,0.0339595509059021,0.00807151501695742,0.0157555369481186
2,0.063649322919874,0.0236927742932777,0.0126578990331608,0.00751139905317887
2.5,0.0659356283186294,0.0165298884701366,0.0175344801766221,0.00201117545070398
3,0.0659751195574092,0.0115325120205109,0.0224923662711829,-0.00159285927884356
3.5,0.0645594647611943,0.00804595995713007,0.0273945726364639,-0.00389082854504549
4,0.062232868699173,0.00561347556319811,0.0321536521238534,-0.00529322789937331
4.5,0.0593674764685922,0.00391638952354723,0.0367161303694206,-0.00608532101333482
5,0.0562159357601032,0.00273237261704101,0.0410516889370022,-0.00646508207974595
5.5,0.0529480266747793,0.001906311418228,0.0451456598377502,-0.00656965978009273
6,0.0496761827510499,0.00132998784627535,0.048993826779483,-0.00649383616333923
6.5,0.0464732640150002,0.000927901054591326,0.0525988312962874,-0.00630290084294427
7,0.0433849257265164,0.000647375125509733,0.0559676954357256,-0.00604162876861045
7.5,0.0404382166333848,0.000451658470881341,0.0591101220957169,-0.00574053839597315
8,0.0376475496231835,0.000315111070070748,0.0620373372062381,-0.00542025247302659
8.5,0.0350188441282604,0.000219845157892515,0.0647613081845047,-0.00509453810555646
9,0.0325523935440339,0.000153381001718481,0.0672942219334317,-0.00477242471036778
9.5,0.0302448447132817,0.000107010750165504,0.069648140905507,-0.00445967896687309
10,0.02809055659044,7.46587073092442e-05,0.0718347821254689,-0.00415982921930334
10.5,0.0260825281535881,5.20871778030979e-05,0.0738653824728727,-0.00387487645501998
11,0.0242130321453625,3.63403007023061e-05,0.0757506242266991,-0.00360578980529872
11.5,0.0224740434046594,2.53540042790962e-05,0.0775005991643687,-0.00335285162761796
12,0.0208575166576203,1.76882670857303e-05,0.0791247930899634,-0.00311589194634131
12.5,0.0193555625380288,1.23425833540441e-05,0.0806320894760506,-0.00289444772068941
13,0.0179605839617688,8.61112769274012e-06,0.0820307995075444,-0.00268788758232655
13.5,0.0166653172707346,6.00778009990657e-06,0.083328669546334,-0.00249547198893825
14,0.0154628854734895,4.19148587596059e-06,0.0845329176377711,-0.00231641495119274
14.5,0.0143468093704408,2.92430041639891e-06,0.0856502609261676,-0.00214991590926631
15,0.013311008777232,2.04021526221855e-06,0.0866869456046074,-0.00199518236159601
15.5,0.0123497945988389,1.42340990718616e-06,0.0876487765884493,-0.00185144433469266
16,0.0114578551554516,9.93079313248037e-07,0.0885411463623801,-0.00171796325621221
16.5,0.010630239087696,6.92847900264465e-07,0.0893690626614397,-0.00159403701266621
17,0.00986233642096947,4.8338364166989e-07,0.0901371747924251,-0.00147900242692342
17.5,0.00914985885117366,3.37245371073966e-07,0.0908497985005961,-0.00137223601100888
18,0.00848881995732625,2.35288078236305e-07,0.0915109393518028,-0.00127315358618261
18.5,0.0078755157994281,1.64154858302448e-07,0.0921243146428583,-0.00118120917841624
19,0.00730650618960018,1.14526962602077e-07,0.0926933738804754,-0.00109589346902695
19.5,0.00677859680795591,7.99028112312019e-08,0.0932213178862593,-0.0010167319911693
20,0.00628882225566649,5.57463212364958e-08,0.0937111165951324,-0.000943283200998683
20.5,0.00583443008494585,3.88928456351552e-08,0.0941655256194094,-0.00087513650989302
21,0.00541286581049284,2.71345746494011e-08,0.0945871016520929,-0.000811910334680179
21.5,0.00502175888360605,1.89311739522686e-08,0.0949782167822624,-0.000753250202095662
22,0.00465890959572087,1.3207884428001e-08,0.0953410717934253,-0.000698826929681342
22.5,0.00432227686922395,9.2148096027102e-09,0.0956777085131078,-0.000648334895720679
23,0.00400996688953914,6.42890164154632e-09,0.0959900212787513,-0.00060149040462169
23.5,0.00372022253040669,4.48532640620486e-09,0.096279767581334,-0.00055803015012599
