t,Ip,Ii,ft
419.0,42.7299,160.25308,-7.051708
420.0,43.711353,158.57874,-7.3092823
421.0,44.77469,157.031,-7.5847836
422.0,45.9196,155.605,-7.8781347
423.0,47.15551,154.2687,-8.189187
424.0,48.465553,153.07053,-8.517662
425.0,49.870728,152.00595,-8.863261
426.0,51.346416,151.04015,-9.225587
427.0,52.90404,150.19962,-9.604293
428.0,54.54861,149.52261,-9.999016
429.0,56.27739,149.00276,-10.409545
430.0,58.068974,148.6316,-10.83555
431.0,59.927563,148.3789,-11.276827
432.0,61.86777,148.29333,-11.73288
433.0,63.87693,148.3689,-12.203
434.0,65.9272,148.60233,-12.68591
435.0,68.04599,148.98592,-13.179771
436.0,70.20691,149.53102,-13.68203
437.0,72.42836,150.18158,-14.189783
438.0,74.690186,150.92328,-14.700926
439.0,76.99608,151.74384,-15.215251
440.0,79.337494,152.61186,-15.735498
441.0,81.716934,153.55104,-16.26524
442.0,84.084755,154.57016,-16.805508
443.0,86.482025,155.72017,-17.352238
444.0,88.83795,156.9768,-17.897396
445.0,91.164856,158.42625,-18.431608
446.0,93.445816,160.06635,-18.946335
447.0,95.715355,161.91191,-19.43541
448.0,97.98319,163.93622,-19.899265
449.0,100.23108,166.11304,-20.350056
450.0,102.43495,168.40712,-20.806465
451.0,104.56478,170.79956,-21.274895
452.0,106.592415,173.2031,-21.739515
453.0,108.48056,175.63068,-22.174171
454.0,110.199615,177.98175,-22.560163
455.0,111.81126,180.36807,-22.893158
456.0,113.294754,182.66476,-23.180275
457.0,114.64058,184.89932,-23.43203
458.0,115.869354,187.17029,-23.655432
459.0,116.938255,189.46545,-23.8508
460.0,117.81684,191.774,-24.012882
461.0,118.49931,194.09366,-24.134129
462.0,118.99397,196.47345,-24.207891
463.0,119.26713,198.84415,-24.230293
464.0,119.30999,201.16718,-24.200401
465.0,119.147736,203.4653,-24.1193
466.0,118.78342,205.72798,-23.988647
467.0,118.18304,207.81053,-23.80952
468.0,117.36482,209.80368,-23.58207
469.0,116.329254,211.67365,-23.305813
470.0,115.04386,213.32925,-22.980587
471.0,113.58097,214.88959,-22.607422
472.0,111.913574,216.24162,-22.1894
473.0,110.07092,217.5123,-21.73154
474.0,108.053085,218.56042,-21.240002
475.0,105.902466,219.53082,-20.720146
476.0,103.602066,220.35278,-20.175003
477.0,101.17531,221.00316,-19.604847
478.0,98.67279,221.48686,-19.009687
479.0,96.108284,221.75024,-18.39332
480.0,93.51131,221.77249,-17.766863
481.0,90.91879,221.6254,-17.145954
482.0,88.27673,221.26138,-16.542744
483.0,85.64917,220.75742,-15.959116
484.0,83.021225,220.11807,-15.388301
485.0,80.392685,219.38449,-14.819667
486.0,77.81401,218.55925,-14.242747
487.0,75.29675,217.5896,-13.654907
488.0,72.886475,216.49265,-13.073509
489.0,70.58362,215.2691,-12.530296
490.0,68.36903,213.89236,-12.039337
491.0,66.20802,212.39456,-11.583212
492.0,64.09984,210.74782,-11.138487
493.0,62.066177,208.98734,-10.699078
494.0,60.1351,207.12634,-10.273695
495.0,58.293636,205.19131,-9.872327
496.0,56.53064,203.23322,-9.497131
497.0,54.841434,201.18314,-9.143462
498.0,53.239307,199.11316,-8.806428
499.0,51.712345,197.06152,-8.485533
500.0,50.267048,194.95596,-8.183408
501.0,48.89708,192.7965,-7.902004
502.0,47.595047,190.66339,-7.640361
503.0,46.357544,188.46915,-7.3956203
504.0,45.187088,186.27284,-7.1650534
505.0,44.07518,184.0252,-6.947461
506.0,43.02786,181.83246,-6.7429037
507.0,42.044777,179.58975,-6.5520487
508.0,41.116905,177.33084,-6.3753242
509.0,40.252815,175.10663,-6.2127
510.0,39.442535,172.85236,-6.0636606
511.0,38.688736,170.62259,-5.927514
512.0,37.987675,168.39163,-5.803604
513.0,37.333145,166.1728,-5.6914806
514.0,36.726624,163.94754,-5.5908785
515.0,36.17042,161.7507,-5.501648
516.0,35.672844,159.55905,-5.4236765
517.0,35.21833,157.39249,-5.3567677
518.0,34.810486,155.2411,-5.3006783
519.0,34.44985,153.13702,-5.255083
520.0,34.136135,151.04433,-5.219675
521.0,33.867798,149.03381,-5.194154
522.0,33.64699,147.0708,-5.17826
523.0,33.472305,145.17883,-5.1717567
524.0,33.34467,143.36029,-5.1744537
525.0,33.25726,141.57336,-5.186201
526.0,33.214226,139.86096,-5.2069263
527.0,33.209576,138.21336,-5.236594
528.0,33.246975,136.59985,-5.2751656
529.0,33.325294,135.02863,-5.3225718
530.0,33.44637,133.5091,-5.3786325
