t,Ip,Ii,gt
155.0,43.287926,104.237526,0.0037519932
156.0,43.472794,104.26514,0.025223136
157.0,43.65444,104.28992,0.037831187
158.0,43.84206,104.31499,0.043465495
159.0,44.038208,104.36305,0.04450643
160.0,44.23985,104.43841,0.04305899
161.0,44.43805,104.45056,0.04080522
162.0,44.63914,104.49948,0.039005995
163.0,44.835785,104.53181,0.038482666
164.0,45.029716,104.57381,0.039678216
165.0,45.222736,104.6225,0.042827368
166.0,45.41468,104.656906,0.048132777
167.0,45.610657,104.70369,0.05581081
168.0,45.81011,104.760956,0.06604135
169.0,46.013638,104.83607,0.07882738
170.0,46.21772,104.92355,0.093906045
171.0,46.421745,105.03027,0.110642314
172.0,46.621075,105.13986,0.12805128
173.0,46.816742,105.26627,0.14488089
174.0,47.009224,105.41237,0.15997374
175.0,47.199486,105.58913,0.17278516
176.0,47.383324,105.75417,0.18406141
177.0,47.567654,105.92763,0.1959306
178.0,47.758224,106.1528,0.21053314
179.0,47.952248,106.37617,0.22747707
180.0,48.14866,106.60023,0.2426275
181.0,48.349113,106.83299,0.25071156
182.0,48.53874,107.08693,0.24982548
183.0,48.71812,107.34706,0.24334204
184.0,48.88209,107.56023,0.2373457
185.0,49.045395,107.815216,0.2362082
186.0,49.201393,108.0215,0.2402153
187.0,49.36766,108.294876,0.24635458
188.0,49.52646,108.5244,0.25067866
189.0,49.695877,108.75441,0.25050807
190.0,49.864544,109.015015,0.24552906
191.0,50.023983,109.24353,0.23768377
192.0,50.179317,109.47437,0.230142
193.0,50.318474,109.695496,0.22598624
194.0,50.455563,109.90606,0.2271589
195.0,50.58813,110.13989,0.23398304
196.0,50.72016,110.377304,0.24527621
197.0,50.845875,110.62456,0.25889134
198.0,50.96963,110.896255,0.2723831
199.0,51.09007,111.15276,0.28360188
200.0,51.21225,111.44786,0.29109907
201.0,51.328583,111.72954,0.29429734
202.0,51.43538,112.00746,0.29350615
203.0,51.53608,112.2986,0.28976464
204.0,51.631508,112.59244,0.28458285
205.0,51.71885,112.866165,0.2795688
206.0,51.80288,113.14546,0.2760396
207.0,51.885735,113.40086,0.2746836
208.0,51.965393,113.68751,0.275378
