t,Ip,Ii,gt
321.0,292.7567,222.47919,13.343372
322.0,308.77792,236.09172,14.062829
323.0,323.5143,250.48195,14.659913
324.0,336.6647,265.3607,15.110761
325.0,348.00824,280.61877,15.403202
326.0,357.252,296.05988,15.5325575
327.0,364.25784,311.6466,15.499047
328.0,368.67148,327.0634,15.305782
329.0,370.36642,342.21255,14.95734
330.0,369.28625,356.9136,14.4588995
331.0,365.50928,371.10495,13.816483
332.0,359.19934,384.53247,13.038579
333.0,350.62393,397.14447,12.138827
334.0,340.066,408.79236,11.138201
335.0,327.91122,419.3631,10.064373
336.0,314.54416,428.9101,8.946701
337.0,300.35434,437.29102,7.8089213
338.0,285.67087,444.51645,6.665265
339.0,270.71588,450.59488,5.5228486
340.0,255.71312,455.54486,4.3858194
341.0,240.80486,459.33212,3.2571898
342.0,226.44463,462.02106,2.1467211
343.0,212.86755,463.63165,1.0960292
344.0,200.27362,464.29022,0.18098235
345.0,188.35435,464.053,-0.5771228
346.0,176.93762,463.15625,-1.2531931
347.0,166.05963,461.49796,-1.9155052
348.0,155.83643,459.2381,-2.5713813
349.0,146.46194,456.4071,-3.1867316
350.0,137.94872,452.9516,-3.7174854
351.0,130.27222,448.97415,-4.1372414
352.0,123.23386,444.7252,-4.4498653
353.0,116.7668,440.12012,-4.6830654
354.0,110.75235,435.27713,-4.869932
355.0,105.2024,430.36322,-5.033392
356.0,100.11693,425.2857,-5.183791
357.0,95.46692,420.06497,-5.324176
358.0,91.22151,414.67044,-5.4552007
359.0,87.36776,409.1183,-5.5769186
360.0,83.85534,403.50385,-5.6884494
361.0,80.6158,397.80536,-5.7873545
362.0,77.61223,391.9698,-5.8699656
363.0,74.83298,386.0525,-5.932508
364.0,72.275925,380.1295,-5.97211
365.0,69.914154,374.1754,-5.9871287
366.0,67.7253,368.1351,-5.977011
367.0,65.70642,362.24118,-5.9421406
368.0,63.832283,356.36353,-5.884069
369.0,62.08181,350.47452,-5.806061
370.0,60.457886,344.7269,-5.7134333
371.0,58.92585,339.0564,-5.613378
372.0,57.496918,333.45914,-5.5138206
373.0,56.16597,328.08237,-5.421868
374.0,54.91044,322.61877,-5.3421326
375.0,53.732727,317.30222,-5.275874
376.0,52.635532,312.117,-5.2209506
377.0,51.596016,306.9302,-5.1728516
378.0,50.612923,301.79745,-5.126192
379.0,49.68329,296.65137,-5.075977
380.0,48.799244,291.626,-5.0185027
381.0,47.971127,286.64203,-4.9515166
382.0,47.18389,281.70898,-4.8740025
383.0,46.43129,276.90265,-4.7858973
384.0,45.727097,272.1551,-4.6877847
385.0,45.047974,267.47385,-4.5809736
386.0,44.40909,262.99567,-4.467767
