t,Ip,Ii,ft
54.0,71.152504,133.05255,-14.185772
55.0,70.818535,134.05093,-14.090214
56.0,70.44913,134.97112,-13.98735
57.0,70.04601,135.81665,-13.877434
58.0,69.613235,136.64996,-13.760847
59.0,69.15079,137.37198,-13.638129
60.0,68.65706,138.03537,-13.509821
61.0,68.13518,138.68398,-13.376245
62.0,67.58579,139.27867,-13.237284
63.0,67.01106,139.78212,-13.092584
64.0,66.40517,140.25723,-12.9423065
65.0,65.78455,140.7384,-12.787567
66.0,65.14584,141.17268,-12.629847
67.0,64.486664,141.5413,-12.469873
68.0,63.80352,141.83907,-12.307454
69.0,63.108555,142.11435,-12.142169
70.0,62.407364,142.3405,-11.974193
71.0,61.692318,142.48972,-11.804373
72.0,60.96965,142.58197,-11.633745
73.0,60.236244,142.59616,-11.462916
74.0,59.502464,142.56113,-11.29201
75.0,58.76616,142.47342,-11.121094
76.0,58.027245,142.30347,-10.9506
77.0,57.288223,142.09868,-10.781353
78.0,56.556755,141.86682,-10.614157
79.0,55.831978,141.59836,-10.4494505
80.0,55.110153,141.27306,-10.287264
81.0,54.399628,140.91988,-10.127446
82.0,53.694717,140.51501,-9.969999
83.0,53.003357,140.09254,-9.815243
84.0,52.318207,139.63173,-9.663839
85.0,51.661274,139.1901,-9.516588
86.0,51.009583,138.67845,-9.3741665
87.0,50.38054,138.19417,-9.236878
88.0,49.765266,137.68327,-9.104596
89.0,49.164948,137.12622,-8.976855
90.0,48.58068,136.53485,-8.853142
91.0,48.018616,135.95833,-8.73317
92.0,47.47697,135.37263,-8.617092
93.0,46.95374,134.73825,-8.505494
94.0,46.4552,134.14851,-8.399193
95.0,45.9661,133.44736,-8.298869
96.0,45.5036,132.77359,-8.204708
97.0,45.059868,132.042,-8.116226
98.0,44.638626,131.30751,-8.032397
99.0,44.236313,130.58153,-7.952136
100.0,43.849415,129.76196,-7.874909
101.0,43.487347,129.00339,-7.801218
102.0,43.145668,128.21063,-7.732554
103.0,42.8222,127.370125,-7.670642
104.0,42.51675,126.57518,-7.6160765
105.0,42.23155,125.79605,-7.5673018
106.0,41.962658,124.98461,-7.5212593
107.0,41.710754,124.20831,-7.4757767
108.0,41.48062,123.48981,-7.431472
109.0,41.265663,122.76094,-7.390954
110.0,41.068893,122.09603,-7.3563786
111.0,40.884686,121.446304,-7.3278522
112.0,40.719574,120.83287,-7.303746
113.0,40.56807,120.19766,-7.2820873
114.0,40.434364,119.612305,-7.261861
115.0,40.314545,119.00087,-7.24349
116.0,40.208046,118.39392,-7.228363
117.0,40.113552,117.78572,-7.2177362
118.0,40.035675,117.13071,-7.2117815
119.0,39.96786,116.502335,-7.209507
120.0,39.91542,115.86882,-7.2095556
121.0,39.873142,115.26317,-7.2110744
122.0,39.843575,114.65578,-7.2140326
123.0,39.82442,114.062126,-7.2189207
124.0,39.815727,113.50806,-7.2262907
125.0,39.82125,112.96367,-7.2364264
126.0,39.833523,112.44896,-7.2492485
127.0,39.857094,111.96767,-7.2644224
128.0,39.889214,111.50196,-7.2815294
129.0,39.929657,110.997215,-7.300232
130.0,39.980877,110.57082,-7.3203487
131.0,40.037956,110.11087,-7.3418455
132.0,40.107254,109.67528,-7.3647947
133.0,40.18107,109.24157,-7.389288
134.0,40.26241,108.82457,-7.415377
135.0,40.352173,108.42352,-7.443059
136.0,40.446396,108.033585,-7.4722595
137.0,40.55219,107.65796,-7.502857
138.0,40.661507,107.27763,-7.534716
139.0,40.776485,106.95856,-7.567692
140.0,40.89937,106.63196,-7.6016693
141.0,41.02739,106.37775,-7.636569
142.0,41.160362,106.116104,-7.6723566
143.0,41.297173,105.88594,-7.709038
144.0,41.44184,105.688,-7.7466297
145.0,41.58941,105.522095,-7.7851124
146.0,41.74238,105.376434,-7.824397
147.0,41.900738,105.23389,-7.864328
148.0,42.061516,105.1078,-7.9047728
149.0,42.22555,104.97897,-7.945717
150.0,42.394165,104.89865,-7.9872923
151.0,42.565075,104.764595,-8.029665
152.0,42.740746,104.65526,-8.072852
153.0,42.9204,104.51341,-8.116587
154.0,43.100143,104.42174,-8.160411
155.0,43.284397,104.30956,-8.203985
156.0,43.47086,104.257065,-8.247384
157.0,43.656857,104.17326,-8.29113
158.0,43.847565,104.15275,-8.335826
159.0,44.039955,104.158936,-8.381679
160.0,44.234516,104.16928,-8.4282675
161.0,44.432735,104.24475,-8.474788
162.0,44.627853,104.300705,-8.520504
163.0,44.82337,104.34521,-8.565109
164.0,45.021038,104.42508,-8.608798
165.0,45.221054,104.50229,-8.652099
166.0,45.423088,104.60713,-8.695613
167.0,45.621124,104.67406,-8.739768
168.0,45.820213,104.774826,-8.784682
169.0,46.02046,104.87422,-8.830161
170.0,46.216667,104.96248,-8.875778
171.0,46.41416,105.082344,-8.921032
172.0,46.6141,105.211044,-8.9655
173.0,46.81096,105.336624,-9.008955
174.0,47.008385,105.49443,-9.05138
175.0,47.20253,105.67615,-9.092953
176.0,47.39294,105.81031,-9.133944
177.0,47.585224,106.006874,-9.174619
178.0,47.77596,106.23027,-9.2151575
179.0,47.964775,106.40423,-9.2555895
180.0,48.150246,106.608475,-9.295788
181.0,48.331955,106.821884,-9.335502
182.0,48.513157,107.03487,-9.374436
183.0,48.692406,107.283875,-9.412334
184.0,48.869106,107.49927,-9.449055
185.0,49.043205,107.727104,-9.48462
186.0,49.21314,107.96556,-9.519205
187.0,49.37976,108.19417,-9.553054
188.0,49.541855,108.42235,-9.586366
189.0,49.70009,108.66349,-9.619197
190.0,49.8618,108.89659,-9.651433
191.0,50.014412,109.15678,-9.682845
192.0,50.1608,109.42465,-9.71328
193.0,50.308136,109.67909,-9.742757
194.0,50.450966,109.954346,-9.771468
195.0,50.58909,110.28941,-9.799548
196.0,50.722748,110.594086,-9.826865
197.0,50.850475,110.89052,-9.852995
198.0,50.9769,111.1998,-9.877535
199.0,51.09771,111.495255,-9.900415
200.0,51.21176,111.77799,-9.922007
201.0,51.322624,112.080154,-9.942776
202.0,51.43031,112.35138,-9.962968
203.0,51.533695,112.587006,-9.982458
204.0,51.62877,112.824936,-10.000912
205.0,51.72222,113.05541,-10.018049
206.0,51.80662,113.26902,-10.033813
207.0,51.894924,113.5002,-10.048342
208.0,51.97361,113.701744,-10.061804
209.0,52.040974,113.88457,-10.074282
210.0,52.112717,114.11662,-10.085743
211.0,52.17755,114.34516,-10.096088
212.0,52.235493,114.58112,-10.105267
213.0,52.28608,114.79666,-10.113321
214.0,52.335247,115.028366,-10.120391
215.0,52.380062,115.30005,-10.126635
216.0,52.41777,115.537315,-10.132114
217.0,52.45185,115.80321,-10.13672
218.0,52.481274,116.06374,-10.140209
219.0,52.503075,116.30762,-10.142292
220.0,52.521954,116.552216,-10.142815
221.0,52.53857,116.811325,-10.141847
222.0,52.55065,117.06247,-10.1396885
223.0,52.55531,117.2727,-10.13673
224.0,52.55906,117.51935,-10.133273
225.0,52.555935,117.72576,-10.1293745
226.0,52.5506,117.91577,-10.124814
227.0,52.538494,118.1031,-10.119219
228.0,52.520714,118.251175,-10.112255
229.0,52.50186,118.39154,-10.103828
230.0,52.47705,118.511116,-10.094163
231.0,52.451965,118.625275,-10.083745
232.0,52.42392,118.745026,-10.073078
233.0,52.384617,118.801445,-10.062434
234.0,52.351166,118.923416,-10.051672
235.0,52.30977,119.0437,-10.04031
236.0,52.265377,119.15525,-10.027782
237.0,52.21917,119.301254,-10.013805
238.0,52.166595,119.43494,-9.998655
239.0,52.114548,119.580574,-9.983144
240.0,52.061874,119.734276,-9.968172
241.0,52.00638,119.848236,-9.954005
242.0,51.945217,119.96587,-9.939804
243.0,51.88138,120.030464,-9.92432
244.0,51.817497,120.115326,-9.907166
245.0,51.752,120.18204,-9.889239
246.0,51.686096,120.23391,-9.871687
247.0,51.618134,120.277596,-9.854889
248.0,51.543266,120.28337,-9.838486
249.0,51.471695,120.32583,-9.821963
250.0,51.39738,120.35312,-9.804946
251.0,51.32334,120.346146,-9.787258
252.0,51.25171,120.36677,-9.768969
253.0,51.173763,120.3626,-9.750332
254.0,51.096905,120.36797,-9.731667
255.0,51.0166,120.36749,-9.713199
256.0,50.93731,120.36912,-9.695033
257.0,50.86155,120.396484,-9.677155
258.0,50.781982,120.38617,-9.65949
259.0,50.705025,120.41107,-9.641943
260.0,50.625374,120.43158,-9.624423
261.0,50.54512,120.43402,-9.606889
262.0,50.465622,120.4364,-9.589322
263.0,50.389008,120.43819,-9.571748
264.0,50.310555,120.42492,-9.554206
265.0,50.233753,120.41222,-9.536758
266.0,50.15493,120.34651,-9.519472
267.0,50.082092,120.3231,-9.502399
268.0,50.004646,120.26611,-9.485595
269.0,49.92939,120.18761,-9.469101
270.0,49.85694,120.119804,-9.452949
271.0,49.786125,120.0311,-9.437152
272.0,49.71328,119.92874,-9.421732
273.0,49.642258,119.800125,-9.406694
274.0,49.575287,119.698494,-9.392041
275.0,49.510223,119.57381,-9.377784
276.0,49.44496,119.436066,-9.363927
277.0,49.379772,119.32758,-9.350481
278.0,49.316727,119.19174,-9.337455
279.0,49.253426,119.07905,-9.324855
280.0,49.194664,118.95933,-9.312681
281.0,49.134377,118.84874,-9.300922
282.0,49.078514,118.7619,-9.289557
283.0,49.02169,118.68235,-9.278551
284.0,48.974102,118.6351,-9.267859
285.0,48.91945,118.574066,-9.257439
286.0,48.871433,118.54377,-9.247262
287.0,48.82602,118.53554,-9.237345
288.0,48.77866,118.526505,-9.227775
289.0,48.734974,118.53621,-9.218732
290.0,48.692055,118.542725,-9.210466
291.0,48.65157,118.543274,-9.203268
292.0,48.61802,118.55057,-9.197309
293.0,48.58143,118.494354,-9.192406
294.0,48.54506,118.4395,-9.187733
295.0,48.51064,118.344604,-9.181549
296.0,48.479813,118.16649,-9.171463
297.0,48.454056,117.97464,-9.1558075
298.0,48.421104,117.730804,-9.13759
299.0,48.40546,117.47635,-9.132679
300.0,48.37858,117.25986,-9.182698
301.0,49.067936,116.846176,-9.365872
302.0,51.0877,116.91545,-9.786045
303.0,54.379066,117.19719,-10.524059
304.0,58.906395,117.817314,-11.588307
305.0,64.628136,118.880295,-12.930323
306.0,71.537094,120.28453,-14.511716
307.0,79.65438,122.10256,-16.34562
308.0,89.00682,124.38864,-18.470985
309.0,99.54115,127.224304,-20.897192
310.0,111.312836,130.55824,-23.590462
311.0,124.23761,134.64548,-26.515854
312.0,138.33965,139.34386,-29.700193
313.0,153.48117,144.96744,-33.17254
314.0,169.5987,151.56104,-36.83539
315.0,186.4929,158.97787,-40.60621
316.0,204.02982,167.49231,-44.507534
317.0,222.0084,177.04044,-48.52657
318.0,240.1445,187.26566,-52.585484
319.0,258.1719,198.44315,-56.60228
320.0,275.8742,210.43872,-60.509407
321.0,292.88007,223.2186,-64.244484
322.0,308.91528,236.84799,-67.74323
323.0,323.694,251.04668,-70.937805
324.0,336.927,265.81403,-73.75929
325.0,348.34387,280.97714,-76.14244
326.0,357.62415,296.43048,-78.02989
327.0,364.5622,311.92728,-79.37106
328.0,368.9238,327.40015,-80.12042
329.0,370.59827,342.62555,-80.2423
330.0,369.52005,357.37778,-79.72411
331.0,365.73322,371.62817,-78.58656
332.0,359.40552,385.10138,-76.87677
333.0,350.78992,397.77533,-74.65313
334.0,340.2478,409.4544,-71.9846
335.0,328.08575,420.08527,-68.95802
336.0,314.6801,429.609,-65.6695
337.0,300.47244,437.96783,-62.206436
338.0,285.7367,445.14487,-58.641487
339.0,270.76776,451.1211,-55.040417
340.0,255.86708,455.84772,-51.468784
341.0,241.24179,459.50967,-47.985394
342.0,226.99677,461.97232,-44.628048
343.0,213.38202,463.5251,-41.41468
344.0,200.36887,464.13135,-38.36297
345.0,188.14359,463.9043,-35.49843
346.0,176.65108,462.91342,-32.836258
347.0,165.92896,461.2497,-30.36893
348.0,155.97052,459.02814,-28.081335
349.0,146.78413,456.2671,-25.970253
350.0,138.27744,452.97354,-24.03994
351.0,130.48224,449.30893,-22.285963
352.0,123.32264,445.23938,-20.691586
353.0,116.7637,440.88638,-19.23824
354.0,110.704346,436.12427,-17.914528
355.0,105.20688,431.13257,-16.715033
356.0,100.158646,425.95926,-15.633213
357.0,95.54436,420.60504,-14.657179
358.0,91.31073,415.0248,-13.772397
359.0,87.43227,409.45212,-12.967104
360.0,83.88277,403.7012,-12.234609
361.0,80.61015,397.86954,-11.571482
362.0,77.597595,391.99402,-10.974283
363.0,74.840454,386.06567,-10.437632
364.0,72.28258,380.0668,-9.954224
365.0,69.92575,374.11752,-9.516107
366.0,67.74574,368.18805,-9.1163845
367.0,65.71779,362.28268,-8.75014
368.0,63.83732,356.4226,-8.4144945
369.0,62.09237,350.62384,-8.107861
370.0,60.464558,344.9082,-7.828904
371.0,58.938156,339.20782,-7.575865
372.0,57.518616,333.6567,-7.346285
373.0,56.186157,328.19446,-7.137331
374.0,54.933334,322.7466,-6.9462156
375.0,53.7563,317.49045,-6.770655
376.0,52.650497,312.22705,-6.6089916
377.0,51.605522,307.05615,-6.4601316
378.0,50.621437,301.9531,-6.3232946
379.0,49.696358,296.87585,-6.1978064
380.0,48.812393,291.87616,-6.0829325
381.0,47.984623,286.97156,-5.977894
382.0,47.191208,282.08002,-5.881901
383.0,46.445183,277.24774,-5.7941647
384.0,45.733795,272.51013,-5.7139444
385.0,45.063564,267.7963,-5.6405563
386.0,44.42471,263.2517,-5.573347
387.0,43.814106,258.7071,-5.5117607
388.0,43.233044,254.29381,-5.4553432
389.0,42.68346,250.01643,-5.4037447
390.0,42.1561,245.83197,-5.3567514
391.0,41.659977,241.71976,-5.314227
392.0,41.18368,237.73651,-5.276087
393.0,40.738724,233.83731,-5.242279
394.0,40.31253,230.0234,-5.2127123
395.0,39.909523,226.3476,-5.1873074
396.0,39.528515,222.66508,-5.1659813
397.0,39.17316,219.15518,-5.148714
398.0,38.84106,215.70592,-5.1355896
399.0,38.536842,212.301,-5.1268444
400.0,38.253098,208.94226,-5.122882
401.0,38.004887,205.70651,-5.124276
402.0,37.78903,202.49042,-5.131748
403.0,37.60889,199.34055,-5.146137
404.0,37.463734,196.21754,-5.168375
405.0,37.362225,193.20026,-5.1994286
406.0,37.307903,190.29398,-5.2402983
407.0,37.304485,187.43925,-5.29198
408.0,37.358246,184.59218,-5.3554544
409.0,37.473064,181.90219,-5.4316616
410.0,37.65238,179.29318,-5.5215025
411.0,37.904976,176.77124,-5.6257954
412.0,38.22431,174.34639,-5.745281
413.0,38.622555,172.00815,-5.880619
414.0,39.098396,169.75967,-6.03238
415.0,39.65416,167.6509,-6.20106
416.0,40.29544,165.62341,-6.387047
417.0,41.016933,163.69974,-6.5906982
418.0,41.82251,161.85536,-6.812237
419.0,42.717167,160.16478,-7.0518446
420.0,43.695847,158.59344,-7.3095527
421.0,44.757664,157.12155,-7.5853167
422.0,45.90149,155.7526,-7.878949
423.0,47.134182,154.49406,-8.1902075
424.0,48.452198,153.36862,-8.518709
425.0,49.851177,152.37134,-8.864112
426.0,51.332558,151.50323,-9.225996
427.0,52.89376,150.70956,-9.604049
428.0,54.533512,150.05109,-9.997917
429.0,56.253212,149.54155,-10.407352
430.0,58.044846,149.13736,-10.831984
431.0,59.90828,148.86348,-11.27145
432.0,61.852158,148.7272,-11.725166
433.0,63.85372,148.71622,-12.192471
434.0,65.91862,148.81651,-12.672399
435.0,68.033394,149.0734,-13.163845
436.0,70.21213,149.48903,-13.665358
437.0,72.43242,149.99564,-14.175267
438.0,74.705345,150.66385,-14.691939
439.0,77.00682,151.48808,-15.213802
440.0,79.348,152.4336,-15.739791
441.0,81.6999,153.50327,-16.26904
442.0,84.0788,154.7109,-16.800787
443.0,86.44646,156.0433,-17.33365
444.0,88.82831,157.49185,-17.865326
445.0,91.19427,159.04805,-18.392084
446.0,93.53555,160.66553,-18.90953
447.0,95.857124,162.40945,-19.41446
448.0,98.10693,164.19154,-19.90687
449.0,100.32744,166.11646,-20.387787
450.0,102.488266,168.17197,-20.854616
451.0,104.55063,170.28357,-21.301764
452.0,106.55018,172.54688,-21.725819
453.0,108.429504,174.86533,-22.125902
454.0,110.20874,177.26874,-22.500566
455.0,111.865616,179.67935,-22.84644
456.0,113.37744,182.11325,-23.159504
457.0,114.75394,184.59206,-23.43628
458.0,115.94821,187.01558,-23.674362
459.0,116.99204,189.47516,-23.872086
460.0,117.859955,191.89049,-24.028244
461.0,118.538055,194.31137,-24.141647
462.0,119.00873,196.66324,-24.210892
463.0,119.274025,198.98851,-24.234222
464.0,119.33605,201.31616,-24.209549
465.0,119.170746,203.54434,-24.134815
466.0,118.78392,205.68869,-24.00845
467.0,118.18371,207.78535,-23.829788
468.0,117.34836,209.75995,-23.599398
469.0,116.31131,211.65372,-23.318983
470.0,115.03344,213.35353,-22.99113
471.0,113.58035,214.98671,-22.61882
472.0,111.91235,216.4244,-22.205101
473.0,110.0629,217.72668,-21.7528
474.0,108.0415,218.85184,-21.264687
475.0,105.870636,219.79779,-20.743683
476.0,103.572754,220.56003,-20.193481
477.0,101.16459,221.20952,-19.618801
478.0,98.672516,221.65514,-19.025599
479.0,96.09346,221.887,-18.420391
480.0,93.50573,221.99637,-17.809256
481.0,90.85622,221.86755,-17.196362
482.0,88.211365,221.58145,-16.584127
483.0,85.56703,221.10397,-15.974671
484.0,82.94477,220.43488,-15.371941
485.0,80.370056,219.62167,-14.781003
486.0,77.83768,218.65837,-14.205673
487.0,75.36397,217.56892,-13.647254
488.0,72.948105,216.34857,-13.106282
489.0,70.61892,215.06723,-12.583875
490.0,68.34741,213.66504,-12.08131
491.0,66.16919,212.21312,-11.599453
492.0,64.06604,210.62407,-11.138726
493.0,62.06069,208.97157,-10.699654
494.0,60.12268,207.21158,-10.282338
495.0,58.27838,205.3489,-9.885942
496.0,56.51478,203.44754,-9.508965
497.0,54.837433,201.47403,-9.150494
498.0,53.226654,199.38832,-8.810629
499.0,51.71015,197.28188,-8.4901495
500.0,50.268646,195.15349,-8.189446
501.0,48.89077,192.96411,-7.9078684
502.0,47.582756,190.73611,-7.643281
503.0,46.344986,188.51987,-7.3930883
504.0,45.17599,186.32812,-7.156457
505.0,44.070545,184.1193,-6.9357414
506.0,43.02855,181.9071,-6.732864
507.0,42.042336,179.68875,-6.545554
508.0,41.118412,177.44254,-6.3701878
509.0,40.246567,175.18167,-6.206636
510.0,39.435917,172.91118,-6.056691
511.0,38.678806,170.67378,-5.9206457
512.0,37.97224,168.40367,-5.797261
513.0,37.316433,166.20563,-5.685375
514.0,36.7146,164.0149,-5.584532
515.0,36.16214,161.84769,-5.4945917
516.0,35.655277,159.7361,-5.4155436
517.0,35.19981,157.61629,-5.3473186
518.0,34.794777,155.5743,-5.289856
519.0,34.43697,153.53961,-5.24308
520.0,34.12363,151.5375,-5.2069073
521.0,33.860233,149.5958,-5.1811676
522.0,33.63716,147.6606,-5.1656265
523.0,33.46739,145.7854,-5.1599684
524.0,33.336887,143.95508,-5.163844
525.0,33.24908,142.11972,-5.1769295
526.0,33.20488,140.3577,-5.198925
527.0,33.201984,138.65019,-5.2295914
528.0,33.24148,136.9809,-5.2687283
529.0,33.318184,135.35544,-5.3161707
530.0,33.43528,133.78714,-5.3717566
531.0,33.59034,132.24579,-5.435318
532.0,33.78153,130.75403,-5.5066576
533.0,34.00853,129.33984,-5.585539
534.0,34.269726,127.933716,-5.67169
535.0,34.565033,126.626305,-5.7648125
536.0,34.89328,125.38141,-5.864565
537.0,35.253746,124.162,-5.970626
538.0,35.647106,123.02687,-6.082656
539.0,36.06929,121.95018,-6.200367
540.0,36.518654,120.94761,-6.323509
541.0,36.99579,119.98636,-6.451878
542.0,37.499546,119.09302,-6.585357
543.0,38.031532,118.2746,-6.723832
544.0,38.59026,117.534065,-6.867241
545.0,39.173603,116.84243,-7.0154552
546.0,39.779007,116.23101,-7.168375
547.0,40.40906,115.683334,-7.32577
548.0,41.059593,115.18402,-7.487464
549.0,41.73231,114.76442,-7.653201
550.0,42.42816,114.39842,-7.8227835
551.0,43.14286,114.08142,-7.995983
552.0,43.87502,113.80217,-8.172616
553.0,44.624447,113.57583,-8.35244
554.0,45.393368,113.365814,-8.535183
555.0,46.179157,113.22195,-8.720572
556.0,46.978096,113.08951,-8.908309
557.0,47.79126,113.00616,-9.098165
558.0,48.62031,112.942986,-9.290054
559.0,49.465157,112.970055,-9.483974
560.0,50.31624,113.002625,-9.679979
561.0,51.17764,113.10904,-9.877938
562.0,52.048702,113.280075,-10.077498
563.0,52.926056,113.51715,-10.277969
564.0,53.81289,113.84718,-10.478674
565.0,54.701874,114.25116,-10.6791115
566.0,55.59648,114.72705,-10.879103
567.0,56.496273,115.28186,-11.078671
568.0,57.39215,115.890045,-11.277731
569.0,58.288544,116.54553,-11.476101
570.0,59.184433,117.245255,-11.6735
571.0,60.07888,117.98856,-11.869717
572.0,60.96148,118.74099,-12.064435
573.0,61.83619,119.51944,-12.257173
574.0,62.714966,120.3483,-12.447213
575.0,63.574623,121.18715,-12.633817
576.0,64.41893,122.02121,-12.816359
577.0,65.257065,122.90111,-12.994505
578.0,66.07576,123.792725,-13.168115
579.0,66.876785,124.69589,-13.3372345
580.0,67.66098,125.62915,-13.501805
581.0,68.42456,126.57259,-13.661701
582.0,69.165215,127.547226,-13.816554
583.0,69.88011,128.52155,-13.96585
584.0,70.571304,129.51653,-14.10894
585.0,71.2297,130.52667,-14.2451725
586.0,71.86063,131.54428,-14.373929
587.0,72.46294,132.57806,-14.4947195
588.0,73.03911,133.64825,-14.607179
589.0,73.57359,134.71466,-14.711085
590.0,74.06111,135.74667,-14.806306
591.0,74.523766,136.8185,-14.892771
592.0,74.95491,137.95172,-14.970441
593.0,75.33976,139.03906,-15.039227
594.0,75.67929,140.12463,-15.099011
595.0,75.98057,141.21164,-15.149585
596.0,76.2368,142.30609,-15.190695
597.0,76.456116,143.40855,-15.222033
598.0,76.619156,144.47092,-15.243292
599.0,76.74544,145.54578,-15.254191
600.0,76.81677,146.58434,-15.254519
601.0,76.85402,147.64053,-15.244145
602.0,76.83508,148.61853,-15.223049
603.0,76.773254,149.6008,-15.19129
604.0,76.66441,150.55072,-15.149009
605.0,76.50663,151.45082,-15.09642
606.0,76.311264,152.34573,-15.033751
607.0,76.06062,153.16473,-14.961264
608.0,75.77195,153.95071,-14.879217
609.0,75.43381,154.64413,-14.7878895
610.0,75.05987,155.34915,-14.687521
611.0,74.6358,155.94748,-14.57837
612.0,74.17351,156.49677,-14.460695
613.0,73.6769,157.00497,-14.334784
614.0,73.140945,157.44699,-14.200954
615.0,72.56735,157.77965,-14.059604
616.0,71.97222,158.11188,-13.911211
617.0,71.32712,158.33023,-13.756306
618.0,70.66241,158.52548,-13.59555
619.0,69.98222,158.68756,-13.429654
620.0,69.262535,158.78978,-13.259417
621.0,68.523224,158.84772,-13.085597
622.0,67.772484,158.90027,-12.908829
623.0,66.99973,158.94373,-12.729546
624.0,66.20887,158.94583,-12.547996
625.0,65.41044,158.93796,-12.364319
626.0,64.61289,158.92426,-12.178801
627.0,63.796814,158.84229,-11.992028
628.0,62.973423,158.71466,-11.804981
629.0,62.16247,158.59674,-11.618828
630.0,61.344543,158.33209,-11.4348545
631.0,60.534096,158.04437,-11.253831
632.0,59.72628,157.66876,-11.076017
633.0,58.93743,157.2026,-10.901115
634.0,58.148876,156.63983,-10.728647
635.0,57.3762,156.01266,-10.55843
636.0,56.612556,155.31491,-10.3908825
637.0,55.86972,154.57718,-10.227096
638.0,55.142536,153.76564,-10.068579
639.0,54.435226,152.95349,-9.916872
640.0,53.744232,152.14255,-9.772129
641.0,53.07116,151.32056,-9.631802
642.0,52.419395,150.50787,-9.49197
643.0,51.78724,149.69867,-9.352493
644.0,51.185646,148.90619,-9.220816
645.0,50.60383,148.09792,-9.105917
646.0,50.04236,147.30652,-9.003767
647.0,49.499702,146.52896,-8.892736
648.0,48.98755,145.72037,-8.757357
649.0,48.505623,144.90366,-8.621174
650.0,48.03578,144.03119,-8.5428295
651.0,48.0198,143.23328,-8.580145
652.0,48.78168,142.45633,-8.764642
653.0,50.198395,141.7938,-9.101156
654.0,52.222504,141.2015,-9.579454
655.0,54.794415,140.78308,-10.184975
656.0,57.86705,140.55573,-10.904671
657.0,61.40797,140.56934,-11.72889
658.0,65.39583,140.82169,-12.651459
659.0,69.82788,141.37283,-13.668425
660.0,74.676285,142.1778,-14.777348
661.0,79.94412,143.30966,-15.975935
662.0,85.55324,144.72592,-17.261683
663.0,91.57619,146.55988,-18.630718
664.0,97.94029,148.72672,-20.078083
665.0,104.61168,151.27396,-21.597027
666.0,111.62111,154.18396,-23.179924
667.0,118.9016,157.49738,-24.81819
668.0,126.40484,161.19241,-26.502678
669.0,134.10524,165.2988,-28.223509
670.0,141.94191,169.78601,-29.968807
671.0,149.83261,174.65393,-31.72471
672.0,157.7301,179.94327,-33.474735
673.0,165.54066,185.57574,-35.200893
674.0,173.19856,191.54556,-36.883774
675.0,180.60828,197.87009,-38.503998
676.0,187.69434,204.47725,-40.040737
677.0,194.33519,211.40953,-41.47244
678.0,200.46129,218.55101,-42.776497
679.0,205.95927,225.88486,-43.930496
680.0,210.75417,233.32715,-44.913204
681.0,214.73003,240.85614,-45.706135
682.0,217.82013,248.43646,-46.29356
683.0,219.96854,255.9157,-46.662155
684.0,221.09396,263.29224,-46.800343
685.0,221.21481,270.526,-46.69916
686.0,220.26146,277.50317,-46.354435
687.0,218.29874,284.1747,-45.77031
688.0,215.33661,290.45078,-44.96102
689.0,211.46822,296.3956,-43.94886
690.0,206.79651,301.91364,-42.75989
691.0,201.44427,306.93365,-41.419907
692.0,195.5091,311.46432,-39.95475
693.0,189.1212,315.50223,-38.391907
