t,Ip,Ii,gt
101.0,43.487347,129.00339,-0.79188013
102.0,43.145668,128.21063,-0.8027284
103.0,42.8222,127.370125,-0.80740523
104.0,42.51675,126.57518,-0.80465996
105.0,42.23155,125.79605,-0.79391444
106.0,41.962658,124.98461,-0.77554405
107.0,41.710754,124.20831,-0.7509068
108.0,41.48062,123.48981,-0.72214234
109.0,41.265663,122.76094,-0.6918913
110.0,41.068893,122.09603,-0.6629653
111.0,40.884686,121.446304,-0.6379862
112.0,40.719574,120.83287,-0.61902404
113.0,40.56807,120.19766,-0.6073065
114.0,40.434364,119.612305,-0.60304916
115.0,40.314545,119.00087,-0.60536635
116.0,40.208046,118.39392,-0.61231124
117.0,40.113552,117.78572,-0.62106967
118.0,40.035675,117.13071,-0.6283947
119.0,39.96786,116.502335,-0.63120735
120.0,39.91542,115.86882,-0.62731135
121.0,39.873142,115.26317,-0.61593676
122.0,39.843575,114.65578,-0.5979297
123.0,39.82442,114.062126,-0.57537735
124.0,39.815727,113.50806,-0.55090797
125.0,39.82125,112.96367,-0.5269699
126.0,39.833523,112.44896,-0.5053748
127.0,39.857094,111.96767,-0.48710632
128.0,39.889214,111.50196,-0.47236276
129.0,39.929657,110.997215,-0.4607221
130.0,39.980877,110.57082,-0.45134377
131.0,40.037956,110.11087,-0.44314754
132.0,40.107254,109.67528,-0.434999
133.0,40.18107,109.24157,-0.42583477
134.0,40.26241,108.82457,-0.4147632
135.0,40.352173,108.42352,-0.40112817
136.0,40.446396,108.033585,-0.38453126
137.0,40.55219,107.65796,-0.3648554
138.0,40.661507,107.27763,-0.34222794
139.0,40.776485,106.95856,-0.3170184
140.0,40.89937,106.63196,-0.2898128
141.0,41.02739,106.37775,-0.26140392
142.0,41.160362,106.116104,-0.23277378
143.0,41.297173,105.88594,-0.20504773
144.0,41.44184,105.688,-0.1794045
145.0,41.58941,105.522095,-0.15696251
146.0,41.74238,105.376434,-0.13862288
147.0,41.900738,105.23389,-0.12495232
148.0,42.061516,105.1078,-0.11609328
149.0,42.22555,104.97897,-0.11171329
150.0,42.394165,104.89865,-0.11095333
151.0,42.565075,104.764595,-0.112354755
152.0,42.740746,104.65526,-0.11379373
153.0,42.9204,104.51341,-0.112576485
154.0,43.100143,104.42174,-0.10587871
155.0,43.284397,104.30956,-0.09160304
156.0,43.47086,104.257065,-0.069434404
157.0,43.656857,104.17326,-0.04142666
158.0,43.847565,104.15275,-0.011492729
159.0,44.039955,104.158936,0.016124845
160.0,44.234516,104.16928,0.038428426
161.0,44.432735,104.24475,0.054362178
162.0,44.627853,104.300705,0.0645442
163.0,44.82337,104.34521,0.07053137
164.0,45.021038,104.42508,0.07412827
165.0,45.221054,104.50229,0.07695961
166.0,45.423088,104.60713,0.080250144
167.0,45.621124,104.67406,0.08476889
168.0,45.820213,104.774826,0.090854645
169.0,46.02046,104.87422,0.09851134
170.0,46.216667,104.96248,0.10752416
171.0,46.41416,105.082344,0.11758208
172.0,46.6141,105.211044,0.12838054
173.0,46.81096,105.336624,0.13967061
174.0,47.008385,105.49443,0.1512624
175.0,47.20253,105.67615,0.16298747
176.0,47.39294,105.81031,0.17465198
177.0,47.585224,106.006874,0.18600285
178.0,47.77596,106.23027,0.19672251
179.0,47.964775,106.40423,0.20644188
180.0,48.150246,106.608475,0.21480167
181.0,48.331955,106.821884,0.22149706
182.0,48.513157,107.03487,0.2263484
183.0,48.692406,107.283875,0.22935843
184.0,48.869106,107.49927,0.23074436
185.0,49.043205,107.727104,0.23097682
186.0,49.21314,107.96556,0.23077631
187.0,49.37976,108.19417,0.23107743
188.0,49.541855,108.42235,0.23293006
189.0,49.70009,108.66349,0.237319
190.0,49.8618,108.89659,0.24491048
191.0,50.014412,109.15678,0.25574744
192.0,50.1608,109.42465,0.2690413
193.0,50.308136,109.67909,0.28314555
194.0,50.450966,109.954346,0.29590118
195.0,50.58909,110.28941,0.30523133
196.0,50.722748,110.594086,0.30978918
197.0,50.850475,110.89052,0.30925643
198.0,50.9769,111.1998,0.30419147
199.0,51.09771,111.495255,0.2955469
200.0,51.21176,111.77799,0.284307
201.0,51.322624,112.080154,0.2713287
202.0,51.43031,112.35138,0.25743306
203.0,51.533695,112.587006,0.24353504
204.0,51.62877,112.824936,0.23066068
205.0,51.72222,113.05541,0.21984768
206.0,51.80662,113.26902,0.2119788
207.0,51.894924,113.5002,0.20763862
208.0,51.97361,113.701744,0.20699668
209.0,52.040974,113.88457,0.20979679
210.0,52.112717,114.11662,0.2154206
211.0,52.17755,114.34516,0.22298467
212.0,52.235493,114.58112,0.23148656
213.0,52.28608,114.79666,0.23989344
214.0,52.335247,115.028366,0.24725461
215.0,52.380062,115.30005,0.25279212
216.0,52.41777,115.537315,0.25597656
217.0,52.45185,115.80321,0.2566111
218.0,52.481274,116.06374,0.25487912
219.0,52.503075,116.30762,0.2512617
220.0,52.521954,116.552216,0.24635255
221.0,52.53857,116.811325,0.24057603
222.0,52.55065,117.06247,0.23396194
223.0,52.55531,117.2727,0.22606015
224.0,52.55906,117.51935,0.21612418
225.0,52.555935,117.72576,0.20344687
226.0,52.5506,117.91577,0.18774927
227.0,52.538494,118.1031,0.16948557
228.0,52.520714,118.251175,0.14991891
229.0,52.50186,118.39154,0.1309638
230.0,52.47705,118.511116,0.11484814
231.0,52.451965,118.625275,0.1036315
232.0,52.42392,118.745026,0.098733425
233.0,52.384617,118.801445,0.100550056
234.0,52.351166,118.923416,0.10822916
235.0,52.30977,119.0437,0.11971176
236.0,52.265377,119.15525,0.13204145
237.0,52.21917,119.301254,0.14193356
238.0,52.166595,119.43494,0.14654088
239.0,52.114548,119.580574,0.14419425
240.0,52.061874,119.734276,0.13484895
241.0,52.00638,119.848236,0.12001777
242.0,51.945217,119.96587,0.10217512
243.0,51.88138,120.030464,0.08401334
244.0,51.817497,120.115326,0.067754984
245.0,51.752,120.18204,0.054599106
246.0,51.686096,120.23391,0.044420898
247.0,51.618134,120.277596,0.03613168
248.0,51.543266,120.28337,0.02852887
249.0,51.471695,120.32583,0.021078408
250.0,51.39738,120.35312,0.014087021
251.0,51.32334,120.346146,0.008309245
252.0,51.25171,120.36677,0.004428029
253.0,51.173763,120.3626,0.0027303696
254.0,51.096905,120.36797,0.003020525
255.0,51.0166,120.36749,0.0047180653
256.0,50.93731,120.36912,0.007050395
257.0,50.86155,120.396484,0.009204388
258.0,50.781982,120.38617,0.010470271
259.0,50.705025,120.41107,0.0102978945
260.0,50.625374,120.43158,0.008329272
261.0,50.54512,120.43402,0.0044003725
262.0,50.465622,120.4364,-0.001504004
263.0,50.389008,120.43819,-0.009255707
264.0,50.310555,120.42492,-0.018622935
265.0,50.233753,120.41222,-0.029299319
266.0,50.15493,120.34651,-0.040929615
267.0,50.082092,120.3231,-0.053126395
268.0,50.004646,120.26611,-0.065490365
269.0,49.92939,120.18761,-0.07762468
270.0,49.85694,120.119804,-0.08914125
271.0,49.786125,120.0311,-0.099675775
272.0,49.71328,119.92874,-0.1088891
273.0,49.642258,119.800125,-0.11646986
274.0,49.575287,119.698494,-0.12214708
275.0,49.510223,119.57381,-0.1256851
276.0,49.44496,119.436066,-0.12689662
277.0,49.379772,119.32758,-0.12564147
278.0,49.316727,119.19174,-0.12183809
279.0,49.253426,119.07905,-0.11546928
280.0,49.194664,118.95933,-0.10660714
281.0,49.134377,118.84874,-0.09541303
282.0,49.078514,118.7619,-0.08216578
283.0,49.02169,118.68235,-0.0672819
284.0,48.974102,118.6351,-0.051331222
285.0,48.91945,118.574066,-0.03506732
286.0,48.871433,118.54377,-0.019445062
287.0,48.82602,118.53554,-0.0056221485
288.0,48.77866,118.526505,0.0050212145
289.0,48.734974,118.53621,0.010918498
290.0,48.692055,118.542725,0.010370135
291.0,48.65157,118.543274,0.0016913414
292.0,48.61802,118.55057,-0.016566515
293.0,48.58143,118.494354,-0.045206547
294.0,48.54506,118.4395,-0.08382666
295.0,48.51064,118.344604,-0.13012242
296.0,48.479813,118.16649,-0.17917544
297.0,48.454056,117.97464,-0.22293717
298.0,48.421104,117.730804,-0.24998087
299.0,48.40546,117.47635,-0.24542898
300.0,48.37858,117.25986,-0.19079667
301.0,49.067936,116.846176,-0.06491047
302.0,51.0877,116.91545,0.14986742
303.0,54.379066,117.19719,0.4536792
304.0,58.906395,117.817314,0.82043326
305.0,64.628136,118.880295,1.2136086
306.0,71.537094,120.28453,1.6165404
307.0,79.65438,122.10256,2.0443797
308.0,89.00682,124.38864,2.5252578
309.0,99.54115,127.224304,3.0737734
310.0,111.312836,130.55824,3.6859708
311.0,124.23761,134.64548,4.362132
312.0,138.33965,139.34386,5.1413
313.0,153.48117,144.96744,6.059959
314.0,169.5987,151.56104,7.055072
315.0,186.4929,158.97787,8.027735
316.0,204.02982,167.49231,8.946872
317.0,222.0084,177.04044,9.830234
318.0,240.1445,187.26566,10.697455
319.0,258.1719,198.44315,11.552545
320.0,275.8742,210.43872,12.383636
321.0,292.88007,223.2186,13.166977
322.0,308.91528,236.84799,13.873623
323.0,323.694,251.04668,14.47761
324.0,336.927,265.81403,14.959803
325.0,348.34387,280.97714,15.304379
326.0,357.62415,296.43048,15.494822
327.0,364.5622,311.92728,15.5159
328.0,368.9238,327.40015,15.359353
329.0,370.59827,342.62555,15.026258
330.0,369.52005,357.37778,14.5255785
331.0,365.73322,371.62817,13.872545
332.0,359.40552,385.10138,13.085679
333.0,350.78992,397.77533,12.182707
334.0,340.2478,409.4544,11.180283
335.0,328.08575,420.08527,10.096883
336.0,314.6801,429.609,8.953163
337.0,300.47244,437.96783,7.770102
338.0,285.7367,445.14487,6.568861
339.0,270.76776,451.1211,5.3725495
340.0,255.86708,455.84772,4.2063637
341.0,241.24179,459.50967,3.0931907
342.0,226.99677,461.97232,2.0476153
343.0,213.38202,463.5251,1.0768617
344.0,200.36887,464.13135,0.18871284
345.0,188.14359,463.9043,-0.6069894
346.0,176.65108,462.91342,-1.3086929
347.0,165.92896,461.2497,-1.9293046
348.0,155.97052,459.02814,-2.4872181
349.0,146.78413,456.2671,-2.9941099
350.0,138.27744,452.97354,-3.45367
351.0,130.48224,449.30893,-3.8673506
352.0,123.32264,445.23938,-4.2373285
353.0,116.7637,440.88638,-4.5649543
354.0,110.704346,436.12427,-4.849436
355.0,105.20688,431.13257,-5.0895896
356.0,100.158646,425.95926,-5.2870646
357.0,95.54436,420.60504,-5.4476757
358.0,91.31073,415.0248,-5.5793834
359.0,87.43227,409.45212,-5.688875
360.0,83.88277,403.7012,-5.779609
361.0,80.61015,397.86954,-5.8521013
362.0,77.597595,391.99402,-5.905492
363.0,74.840454,386.06567,-5.939075
364.0,72.28258,380.0668,-5.9530716
365.0,69.92575,374.11752,-5.9485316
366.0,67.74574,368.18805,-5.9268584
367.0,65.71779,362.28268,-5.88939
368.0,63.83732,356.4226,-5.837377
369.0,62.09237,350.62384,-5.7723627
370.0,60.464558,344.9082,-5.6965523
371.0,58.938156,339.20782,-5.6130204
372.0,57.518616,333.6567,-5.5254383
373.0,56.186157,328.19446,-5.437595
374.0,54.933334,322.7466,-5.3527527
375.0,53.7563,317.49045,-5.2732744
376.0,52.650497,312.22705,-5.2003465
377.0,51.605522,307.05615,-5.1340265
378.0,50.621437,301.9531,-5.0733757
379.0,49.696358,296.87585,-5.0165796
380.0,48.812393,291.87616,-4.961317
381.0,47.984623,286.97156,-4.9050536
382.0,47.191208,282.08002,-4.8454294
383.0,46.445183,277.24774,-4.780593
384.0,45.733795,272.51013,-4.709297
385.0,45.063564,267.7963,-4.630946
386.0,44.42471,263.2517,-4.5456004
387.0,43.814106,258.7071,-4.453823
388.0,43.233044,254.29381,-4.356632
389.0,42.68346,250.01643,-4.255443
390.0,42.1561,245.83197,-4.1518893
391.0,41.659977,241.71976,-4.0478153
392.0,41.18368,237.73651,-3.9450774
393.0,40.738724,233.83731,-3.8454294
394.0,40.31253,230.0234,-3.750401
395.0,39.909523,226.3476,-3.6610973
396.0,39.528515,222.66508,-3.5781431
397.0,39.17316,219.15518,-3.5015645
398.0,38.84106,215.70592,-3.4308276
399.0,38.536842,212.301,-3.3648665
400.0,38.253098,208.94226,-3.3022392
401.0,38.004887,205.70651,-3.2412705
402.0,37.78903,202.49042,-3.1802502
403.0,37.60889,199.34055,-3.1176093
404.0,37.463734,196.21754,-3.0520475
405.0,37.362225,193.20026,-2.982645
406.0,37.307903,190.29398,-2.9088643
407.0,37.304485,187.43925,-2.830552
408.0,37.358246,184.59218,-2.7478342
409.0,37.473064,181.90219,-2.6610599
410.0,37.65238,179.29318,-2.5706568
411.0,37.904976,176.77124,-2.4770827
412.0,38.22431,174.34639,-2.3807411
413.0,38.622555,172.00815,-2.2819448
414.0,39.098396,169.75967,-2.180923
415.0,39.65416,167.6509,-2.0778127
416.0,40.29544,165.62341,-1.9727068
417.0,41.016933,163.69974,-1.8656452
418.0,41.82251,161.85536,-1.7566786
419.0,42.717167,160.16478,-1.6458435
420.0,43.695847,158.59344,-1.533222
421.0,44.757664,157.12155,-1.4189031
422.0,45.90149,155.7526,-1.3030146
423.0,47.134182,154.49406,-1.1857038
424.0,48.452198,153.36862,-1.0671602
425.0,49.851177,152.37134,-0.9475615
426.0,51.332558,151.50323,-0.82709956
427.0,52.89376,150.70956,-0.70590436
428.0,54.533512,150.05109,-0.584033
429.0,56.253212,149.54155,-0.46136224
430.0,58.044846,149.13736,-0.33762336
431.0,59.90828,148.86348,-0.21229911
432.0,61.852158,148.7272,-0.084777236
433.0,63.85372,148.71622,0.04557824
434.0,65.91862,148.81651,0.17919761
435.0,68.033394,149.0734,0.31615597
436.0,70.21213,149.48903,0.4560278
437.0,72.43242,149.99564,0.59783
438.0,74.705345,150.66385,0.7400981
439.0,77.00682,151.48808,0.880885
440.0,79.348,152.4336,1.0180242
441.0,81.6999,153.50327,1.1492375
442.0,84.0788,154.7109,1.2725091
443.0,86.44646,156.0433,1.3864337
444.0,88.82831,157.49185,1.4907358
445.0,91.19427,159.04805,1.5867139
446.0,93.53555,160.66553,1.6776702
447.0,95.857124,162.40945,1.7689334
448.0,98.10693,164.19154,1.8666229
449.0,100.32744,166.11646,1.9738134
450.0,102.488266,168.17197,2.0863454
451.0,104.55063,170.28357,2.1938121
452.0,106.55018,172.54688,2.2858467
453.0,108.429504,174.86533,2.356921
454.0,110.20874,177.26874,2.4066107
455.0,111.865616,179.67935,2.437477
456.0,113.37744,182.11325,2.4530878
457.0,114.75394,184.59206,2.4568822
458.0,115.94821,187.01558,2.451704
459.0,116.99204,189.47516,2.4395692
460.0,117.859955,191.89049,2.421533
461.0,118.538055,194.31137,2.3975937
462.0,119.00873,196.66324,2.3667278
463.0,119.274025,198.98851,2.327128
464.0,119.33605,201.31616,2.2766151
465.0,119.170746,203.54434,2.2131484
466.0,118.78392,205.68869,2.13526
467.0,118.18371,207.78535,2.0423021
468.0,117.34836,209.75995,1.9345269
469.0,116.31131,211.65372,1.8129408
470.0,115.03344,213.35353,1.6791189
471.0,113.58035,214.98671,1.5349269
472.0,111.91235,216.4244,1.3823292
473.0,110.0629,217.72668,1.2231513
474.0,108.0415,218.85184,1.0589719
475.0,105.870636,219.79779,0.8909501
476.0,103.572754,220.56003,0.7197721
477.0,101.16459,221.20952,0.54554677
478.0,98.672516,221.65514,0.3678981
479.0,96.09346,221.887,0.18620646
480.0,93.50573,221.99637,0.00026142597
481.0,90.85622,221.86755,-0.18886483
482.0,88.211365,221.58145,-0.37792444
483.0,85.56703,221.10397,-0.5614512
484.0,82.94477,220.43488,-0.7329099
485.0,80.370056,219.62167,-0.88697857
486.0,77.83768,218.65837,-1.0214059
487.0,75.36397,217.56892,-1.1373878
488.0,72.948105,216.34857,-1.2386868
489.0,70.61892,215.06723,-1.3309224
490.0,68.34741,213.66504,-1.4205676
491.0,66.16919,212.21312,-1.5126717
492.0,64.06604,210.62407,-1.6081804
493.0,62.06069,208.97157,-1.7035017
494.0,60.12268,207.21158,-1.7935346
495.0,58.27838,205.3489,-1.8752875
496.0,56.51478,203.44754,-1.9487878
497.0,54.837433,201.47403,-2.0151384
498.0,53.226654,199.38832,-2.0745
499.0,51.71015,197.28188,-2.1253834
500.0,50.268646,195.15349,-2.1652722
501.0,48.89077,192.96411,-2.1917737
502.0,47.582756,190.73611,-2.2041094
503.0,46.344986,188.51987,-2.2046564
504.0,45.17599,186.32812,-2.1998842
505.0,44.070545,184.1193,-2.1989276
506.0,43.02855,181.9071,-2.2086084
507.0,42.042336,179.68875,-2.2280731
508.0,41.118412,177.44254,-2.2490237
509.0,40.246567,175.18167,-2.2618484
510.0,39.435917,172.91118,-2.2616193
511.0,38.678806,170.67378,-2.2491145
512.0,37.97224,168.40367,-2.2279315
513.0,37.316433,166.20563,-2.2015743
514.0,36.7146,164.0149,-2.172388
515.0,36.16214,161.84769,-2.1416707
516.0,35.655277,159.7361,-2.1100636
517.0,35.19981,157.61629,-2.077808
518.0,34.794777,155.5743,-2.0448916
519.0,34.43697,153.53961,-2.0111456
520.0,34.12363,151.5375,-1.9763389
521.0,33.860233,149.5958,-1.9402645
522.0,33.63716,147.6606,-1.9027848
523.0,33.46739,145.7854,-1.863857
524.0,33.336887,143.95508,-1.8235008
525.0,33.24908,142.11972,-1.7817712
526.0,33.20488,140.3577,-1.7387334
527.0,33.201984,138.65019,-1.6944263
528.0,33.24148,136.9809,-1.6488682
529.0,33.318184,135.35544,-1.602037
530.0,33.43528,133.78714,-1.5538899
531.0,33.59034,132.24579,-1.5043445
532.0,33.78153,130.75403,-1.4533201
533.0,34.00853,129.33984,-1.400712
534.0,34.269726,127.933716,-1.3464266
535.0,34.565033,126.626305,-1.290374
536.0,34.89328,125.38141,-1.2324944
537.0,35.253746,124.162,-1.1727567
538.0,35.647106,123.02687,-1.1111999
539.0,36.06929,121.95018,-1.0479174
540.0,36.518654,120.94761,-0.98308337
541.0,36.99579,119.98636,-0.9169687
542.0,37.499546,119.09302,-0.84992504
543.0,38.031532,118.2746,-0.7824147
544.0,38.59026,117.534065,-0.7149637
545.0,39.173603,116.84243,-0.6481863
546.0,39.779007,116.23101,-0.5827315
547.0,40.40906,115.683334,-0.51930225
548.0,41.059593,115.18402,-0.45857847
549.0,41.73231,114.76442,-0.40122163
550.0,42.42816,114.39842,-0.34778726
551.0,43.14286,114.08142,-0.29867482
552.0,43.87502,113.80217,-0.25399542
553.0,44.624447,113.57583,-0.21348661
554.0,45.393368,113.365814,-0.17639095
555.0,46.179157,113.22195,-0.14137977
556.0,46.978096,113.08951,-0.10662454
557.0,47.79126,113.00616,-0.06990981
558.0,48.62031,112.942986,-0.02890718
559.0,49.465157,112.970055,0.018456936
560.0,50.31624,113.002625,0.07362938
561.0,51.17764,113.10904,0.13707578
562.0,52.048702,113.280075,0.2080847
563.0,52.926056,113.51715,0.28470087
564.0,53.81289,113.84718,0.36393988
565.0,54.701874,114.25116,0.4421413
566.0,55.59648,114.72705,0.51560473
567.0,56.496273,115.28186,0.581323
568.0,57.39215,115.890045,0.6375762
569.0,58.288544,116.54553,0.6841941
570.0,59.184433,117.245255,0.7222708
571.0,60.07888,117.98856,0.7535855
572.0,60.96148,118.74099,0.7800115
573.0,61.83619,119.51944,0.8031439
574.0,62.714966,120.3483,0.82419443
575.0,63.574623,121.18715,0.84402
576.0,64.41893,122.02121,0.8631799
577.0,65.257065,122.90111,0.88198984
578.0,66.07576,123.792725,0.900579
579.0,66.876785,124.69589,0.9189421
580.0,67.66098,125.62915,0.93699
581.0,68.42456,126.57259,0.95460355
582.0,69.165215,127.547226,0.97165036
583.0,69.88011,128.52155,0.9880191
584.0,70.571304,129.51653,1.0036128
585.0,71.2297,130.52667,1.0183524
586.0,71.86063,131.54428,1.0321698
587.0,72.46294,132.57806,1.0449901
588.0,73.03911,133.64825,1.056726
589.0,73.57359,134.71466,1.0672672
590.0,74.06111,135.74667,1.0764625
591.0,74.523766,136.8185,1.0841196
592.0,74.95491,137.95172,1.0900046
593.0,75.33976,139.03906,1.0938385
594.0,75.67929,140.12463,1.0953144
595.0,75.98057,141.21164,1.0941043
596.0,76.2368,142.30609,1.0898849
597.0,76.456116,143.40855,1.0823495
598.0,76.619156,144.47092,1.071236
599.0,76.74544,145.54578,1.0563431
600.0,76.81677,146.58434,1.0375375
601.0,76.85402,147.64053,1.0147622
602.0,76.83508,148.61853,0.98802125
603.0,76.773254,149.6008,0.9573784
604.0,76.66441,150.55072,0.9229129
605.0,76.50663,151.45082,0.884731
606.0,76.311264,152.34573,0.8429106
607.0,76.06062,153.16473,0.7975182
608.0,75.77195,153.95071,0.7485958
609.0,75.43381,154.64413,0.69618404
610.0,75.05987,155.34915,0.6403599
611.0,74.6358,155.94748,0.58131635
612.0,74.17351,156.49677,0.51942956
613.0,73.6769,157.00497,0.45539784
614.0,73.140945,157.44699,0.3903023
615.0,72.56735,157.77965,0.325688
616.0,71.97222,158.11188,0.2635013
617.0,71.32712,158.33023,0.20588124
618.0,70.66241,158.52548,0.15484107
619.0,69.98222,158.68756,0.11179507
620.0,69.262535,158.78978,0.077215075
621.0,68.523224,158.84772,0.050396264
622.0,67.772484,158.90027,0.029581726
623.0,66.99973,158.94373,0.012142956
624.0,66.20887,158.94583,-0.0050207973
625.0,65.41044,158.93796,-0.025159061
626.0,64.61289,158.92426,-0.051318526
627.0,63.796814,158.84229,-0.086069584
628.0,62.973423,158.71466,-0.13122547
629.0,62.16247,158.59674,-0.18763018
630.0,61.344543,158.33209,-0.2550403
631.0,60.534096,158.04437,-0.3319373
632.0,59.72628,157.66876,-0.41552365
633.0,58.93743,157.2026,-0.50181055
634.0,58.148876,156.63983,-0.5858582
635.0,57.3762,156.01266,-0.6623441
636.0,56.612556,155.31491,-0.72635794
637.0,55.86972,154.57718,-0.77444005
638.0,55.142536,153.76564,-0.80552274
639.0,54.435226,152.95349,-0.82124394
640.0,53.744232,152.14255,-0.82538384
641.0,53.07116,151.32056,-0.82251793
642.0,52.419395,150.50787,-0.81658155
643.0,51.78724,149.69867,-0.8099383
644.0,51.185646,148.90619,-0.8034098
645.0,50.60383,148.09792,-0.7977437
646.0,50.04236,147.30652,-0.79579043
647.0,49.499702,146.52896,-0.8024529
648.0,48.98755,145.72037,-0.8191383
649.0,48.505623,144.90366,-0.83723164
650.0,48.03578,144.03119,-0.84026563
651.0,48.0198,143.23328,-0.8129394
652.0,48.78168,142.45633,-0.74730754
653.0,50.198395,141.7938,-0.6425015
654.0,52.222504,141.2015,-0.50138545
655.0,54.794415,140.78308,-0.32762128
656.0,57.86705,140.55573,-0.12425357
657.0,61.40797,140.56934,0.106533945
658.0,65.39583,140.82169,0.36319035
659.0,69.82788,141.37283,0.64427096
660.0,74.676285,142.1778,0.94816387
661.0,79.94412,143.30966,1.2727525
662.0,85.55324,144.72592,1.615446
663.0,91.57619,146.55988,1.973134
664.0,97.94029,148.72672,2.3425837
665.0,104.61168,151.27396,2.720598
666.0,111.62111,154.18396,3.104495
667.0,118.9016,157.49738,3.4921288
668.0,126.40484,161.19241,3.8818545
669.0,134.10524,165.2988,4.2721853
670.0,141.94191,169.78601,4.661166
671.0,149.83261,174.65393,5.0461025
672.0,157.7301,179.94327,5.4233184
673.0,165.54066,185.57574,5.788414
674.0,173.19856,191.54556,6.1363196
675.0,180.60828,197.87009,6.4615755
676.0,187.69434,204.47725,6.7579412
677.0,194.33519,211.40953,7.0185456
678.0,200.46129,218.55101,7.2360163
679.0,205.95927,225.88486,7.40307
680.0,210.75417,233.32715,7.5131617
681.0,214.73003,240.85614,7.5611734
682.0,217.82013,248.43646,7.5438476
683.0,219.96854,255.9157,7.4599743
684.0,221.09396,263.29224,7.3105183
685.0,221.21481,270.526,7.098436
686.0,220.26146,277.50317,6.8284416
