Epoch,E,tp,ti,Rm,a1
0.0,0.20000000298023224,6.0,100.0,209.0,6.600000381469727
1000.0,0.20000000298023224,6.0,100.0,209.0,6.600000381469727
2000.0,0.20000000298023224,6.0,100.0,209.0,6.600000381469727
3000.0,0.20000000298023224,6.0,100.0,209.0,6.600000381469727
4000.0,0.20000000298023224,6.0,100.0,209.0,6.600000381469727
5000.0,0.20000000298023224,6.0,100.0,209.0,6.600000381469727
6000.0,0.20000000298023224,6.0,100.0,209.0,6.600000381469727
7000.0,0.20000000298023224,6.0,100.0,209.0,6.600000381469727
8000.0,0.20000000298023224,6.0,100.0,209.0,6.600000381469727
9000.0,0.20000000298023224,6.0,100.0,209.0,6.600000381469727
10000.0,0.20000000298023224,6.0,100.0,209.0,6.600000381469727
11000.0,0.14398013055324554,6.637457847595215,75.85926055908203,172.35598754882812,6.4897661209106445
12000.0,0.14794886112213135,6.672249794006348,73.88642883300781,171.61749267578125,6.4847941398620605
13000.0,0.15914475917816162,6.594803810119629,74.66998291015625,176.49623107910156,6.498610496520996
14000.0,0.1766739785671234,6.443779945373535,77.65901184082031,185.8226776123047,6.527115345001221
15000.0,0.19317534565925598,6.266861438751221,81.24322509765625,195.9651641845703,6.556024074554443
16000.0,0.20271672308444977,6.139934539794922,84.21306610107422,202.97755432128906,6.574747562408447
17000.0,0.20631712675094604,6.076836585998535,86.62498474121094,206.33543395996094,6.584074020385742
18000.0,0.20698267221450806,6.048206329345703,88.48336791992188,207.77284240722656,6.588916301727295
19000.0,0.20683205127716064,6.035334587097168,89.91104125976562,208.3574981689453,6.591614246368408
20000.0,0.2063371241092682,6.02850341796875,90.90916442871094,208.63970947265625,6.593011856079102
21000.0,0.20603179931640625,6.0248284339904785,91.759033203125,208.79348754882812,6.593998908996582
22000.0,0.20568230748176575,6.0225830078125,92.43077087402344,208.8814239501953,6.594539642333984
23000.0,0.20539426803588867,6.021165370941162,92.98980712890625,208.9073486328125,6.595335483551025
24000.0,0.20500978827476501,6.019034385681152,93.441162109375,208.9662628173828,6.595915794372559
25000.0,0.2047273814678192,6.018152713775635,93.86876678466797,208.9506378173828,6.596014976501465
26000.0,0.20441365242004395,6.017315864562988,94.26718139648438,208.9615936279297,6.596412181854248
27000.0,0.20410312712192535,6.016420841217041,94.64571380615234,208.97726440429688,6.59641695022583
28000.0,0.20372825860977173,6.015535354614258,94.94985961914062,208.93028259277344,6.596806049346924
29000.0,0.20350301265716553,6.014822959899902,95.33490753173828,208.93011474609375,6.597028732299805
30000.0,0.20325946807861328,6.013759613037109,95.64802551269531,208.95883178710938,6.597352504730225
31000.0,0.20301958918571472,6.013296127319336,95.96925354003906,208.9420928955078,6.597775936126709
32000.0,0.2028585970401764,6.012907981872559,96.28593444824219,208.95648193359375,6.597743511199951
33000.0,0.20256830751895905,6.012571811676025,96.54862976074219,208.94403076171875,6.5980610847473145
34000.0,0.20225048065185547,6.011302947998047,96.75416564941406,208.9669952392578,6.5984907150268555
35000.0,0.2021780163049698,6.010753154754639,97.0820083618164,208.9779510498047,6.598543167114258
36000.0,0.2019672393798828,6.009973526000977,97.28915405273438,208.9735565185547,6.599123477935791
37000.0,0.20176619291305542,6.009832382202148,97.52766418457031,208.9783477783203,6.598581790924072
38000.0,0.20159223675727844,6.009421348571777,97.71297454833984,208.9444122314453,6.598712921142578
39000.0,0.20142823457717896,6.008756637573242,97.92669677734375,208.94081115722656,6.598886966705322
40000.0,0.20119783282279968,6.008452415466309,98.05461120605469,208.92433166503906,6.5991902351379395
