t,Ip,Ii,ft
693.0,189.1333,315.434,-38.36861
694.0,182.43631,318.9294,-36.737576
695.0,175.50931,321.83685,-35.06807
696.0,168.50398,324.18106,-33.388912
697.0,161.50267,326.01834,-31.7244
698.0,154.5593,327.28192,-30.089535
699.0,147.74214,328.10284,-28.49172
700.0,141.14957,328.49582,-26.936905
701.0,134.76527,328.38852,-25.437435
702.0,128.6011,327.87054,-24.009409
703.0,122.75885,327.05078,-22.663303
704.0,117.15596,325.87946,-21.39629
705.0,111.89067,324.40082,-20.198029
706.0,106.90031,322.63306,-19.062542
707.0,102.19148,320.55762,-17.993591
708.0,97.770676,318.24625,-16.997787
709.0,93.63714,315.81317,-16.076214
710.0,89.73605,313.0019,-15.222773
711.0,86.11311,310.16364,-14.429832
712.0,82.69824,307.08594,-13.692083
713.0,79.5146,303.8316,-13.007166
714.0,76.52559,300.50464,-12.37329
715.0,73.73734,297.05865,-11.787926
716.0,71.14022,293.52567,-11.247266
717.0,68.711555,289.9382,-10.747101
718.0,66.424675,286.23578,-10.2835045
719.0,64.29324,282.56573,-9.853153
720.0,62.28604,278.81888,-9.453531
721.0,60.40727,275.0507,-9.08252
722.0,58.64913,271.3112,-8.738373
723.0,56.985954,267.59265,-8.419312
724.0,55.423344,263.78815,-8.123617
725.0,53.95642,260.0828,-7.8494577
726.0,52.57201,256.381,-7.5950837
727.0,51.262424,252.69446,-7.358736
728.0,50.02967,249.03955,-7.1388483
729.0,48.862392,245.39667,-6.933996
730.0,47.75797,241.79082,-6.7429466
731.0,46.708057,238.1889,-6.5646367
732.0,45.712074,234.60127,-6.398151
733.0,44.771496,231.11513,-6.24263
734.0,43.87023,227.59064,-6.097319
735.0,43.02155,224.1525,-5.9614706
736.0,42.210117,220.72641,-5.83446
737.0,41.43573,217.3287,-5.715724
738.0,40.704712,213.98947,-5.6048555
739.0,40.00726,210.68555,-5.5015655
740.0,39.344696,207.39816,-5.405736
741.0,38.71851,204.23907,-5.3173237
742.0,38.120872,201.06937,-5.236343
743.0,37.56027,197.96228,-5.16276
744.0,37.02501,194.90674,-5.096464
745.0,36.534603,191.90982,-5.0372562
746.0,36.073433,188.98138,-4.984891
747.0,35.643875,186.08069,-4.939211
748.0,35.255074,183.29126,-4.9002676
749.0,34.905853,180.50464,-4.86843
750.0,34.59997,177.77417,-4.844344
751.0,34.333397,175.13336,-4.8288803
752.0,34.108894,172.56241,-4.822987
753.0,33.93808,170.02414,-4.827562
754.0,33.814865,167.52216,-4.8433666
755.0,33.74136,165.08063,-4.8709583
756.0,33.721184,162.74295,-4.910701
757.0,33.75882,160.45193,-4.9627614
758.0,33.85215,158.20024,-5.0271807
759.0,34.00588,156.03885,-5.103918
760.0,34.222507,153.93585,-5.1929293
761.0,34.49715,151.91782,-5.2942104
762.0,34.8338,150.00186,-5.4078627
763.0,35.233692,148.14505,-5.534061
764.0,35.697796,146.35184,-5.673049
765.0,36.21388,144.70605,-5.825001
766.0,36.79475,143.06992,-5.990017
767.0,37.43941,141.55103,-6.1679997
768.0,38.144615,140.06711,-6.3586974
769.0,38.90357,138.71143,-6.561722
770.0,39.7213,137.44696,-6.7766104
771.0,40.59507,136.21478,-7.0029745
772.0,41.530056,135.08032,-7.240463
773.0,42.521553,134.052,-7.488878
774.0,43.561802,133.11981,-7.7480764
775.0,44.66707,132.24124,-8.018036
776.0,45.82011,131.47513,-8.298706
777.0,47.01843,130.81802,-8.590044
778.0,48.27041,130.2585,-8.891876
779.0,49.574364,129.8089,-9.203909
780.0,50.92955,129.4514,-9.525621
781.0,52.329453,129.21411,-9.85637
782.0,53.77522,129.09395,-10.195361
783.0,55.244743,129.06963,-10.541874
784.0,56.77005,129.16354,-10.895261
785.0,58.33764,129.38695,-11.255112
786.0,59.950485,129.75421,-11.6210985
787.0,61.56671,130.16888,-11.992988
788.0,63.21869,130.67862,-12.370319
789.0,64.89841,131.30331,-12.752462
790.0,66.606964,132.03133,-13.138443
791.0,68.33449,132.83087,-13.527154
792.0,70.06947,133.70901,-13.917356
793.0,71.81773,134.69061,-14.307921
794.0,73.57123,135.74887,-14.697786
795.0,75.329926,136.89961,-15.085965
796.0,77.08417,138.13617,-15.471576
797.0,78.81342,139.40558,-15.853625
798.0,80.54706,140.78322,-16.231102
799.0,82.2529,142.24078,-16.602776
800.0,83.9361,143.75122,-16.967402
801.0,85.57913,145.30914,-17.32354
802.0,87.19166,146.94254,-17.669666
803.0,88.7619,148.64612,-18.004314
804.0,90.2679,150.36768,-18.325943
805.0,91.729294,152.17125,-18.633003
806.0,93.11314,153.98749,-18.924019
807.0,94.430786,155.8612,-19.197636
808.0,95.67628,157.76482,-19.452477
809.0,96.83987,159.71074,-19.68726
810.0,97.91402,161.66656,-19.900816
811.0,98.88376,163.61916,-20.09213
812.0,99.76503,165.58128,-20.260147
813.0,100.537506,167.56342,-20.403988
814.0,101.19324,169.51202,-20.52264
815.0,101.74014,171.45773,-20.615063
816.0,102.15193,173.35976,-20.679916
817.0,102.44742,175.2421,-20.71571
818.0,102.61743,177.12689,-20.720982
819.0,102.644875,178.92612,-20.694603
820.0,102.544785,180.7239,-20.636274
821.0,102.292694,182.41628,-20.546385
822.0,101.91756,184.091,-20.42591
823.0,101.397766,185.69037,-20.275715
824.0,100.74887,187.24515,-20.096222
825.0,99.94574,188.65826,-19.887386
826.0,99.01836,189.99689,-19.64902
827.0,97.96679,191.24971,-19.381428
828.0,96.77525,192.35071,-19.085653
829.0,95.48784,193.37646,-18.76382
830.0,94.065315,194.1969,-18.418427
831.0,92.56303,194.94531,-18.052221
832.0,90.96095,195.5119,-17.667469
833.0,89.26905,195.91866,-17.266315
834.0,87.50987,196.2333,-16.850796
835.0,85.701096,196.42113,-16.423162
836.0,83.83722,196.46384,-15.985914
837.0,81.931915,196.37042,-15.5418415
838.0,80.0078,196.18393,-15.093937
839.0,78.06546,195.88394,-14.644928
840.0,76.11338,195.47435,-14.197222
841.0,74.17075,194.97202,-13.752939
842.0,72.24366,194.39331,-13.313826
843.0,70.33203,193.68411,-12.881514
844.0,68.45521,192.896,-12.457436
845.0,66.61665,192.04047,-12.043327
846.0,64.81062,191.07443,-11.640778
847.0,63.05594,190.00726,-11.251354
848.0,61.350315,188.88452,-10.876021
849.0,59.691097,187.66357,-10.515038
850.0,58.08742,186.35901,-10.168054
851.0,56.54118,184.97157,-9.83446
852.0,55.055897,183.5462,-9.514008
853.0,53.631306,182.01584,-9.206988
854.0,52.26521,180.4212,-8.914348
855.0,50.954544,178.78665,-8.636828
856.0,49.704483,177.09229,-8.374881
857.0,48.511738,175.38228,-8.128199
858.0,47.378983,173.61871,-7.8961763
859.0,46.304176,171.83054,-7.6780195
860.0,45.282925,170.02628,-7.4730678
861.0,44.323093,168.23453,-7.280852
862.0,43.413467,166.40695,-7.101112
863.0,42.560528,164.61086,-6.9338207
864.0,41.76005,162.831,-6.7788997
865.0,41.006138,161.02261,-6.636253
866.0,40.308975,159.25595,-6.50569
867.0,39.656597,157.48346,-6.386915
868.0,39.055786,155.73003,-6.279564
869.0,38.50355,153.9814,-6.18316
870.0,38.00048,152.25256,-6.0973287
871.0,37.538807,150.51462,-6.021649
872.0,37.126648,148.80995,-5.955865
873.0,36.75413,147.12137,-5.8997374
874.0,36.42674,145.4266,-5.853147
875.0,36.143677,143.76988,-5.816021
876.0,35.897423,142.12079,-5.7882614
877.0,35.69173,140.51567,-5.7696986
878.0,35.52585,138.91261,-5.7600374
879.0,35.40155,137.36664,-5.758885
880.0,35.309998,135.83104,-5.765723
881.0,35.25434,134.35577,-5.7800474
882.0,35.232147,132.92801,-5.8013897
883.0,35.245228,131.54056,-5.829406
884.0,35.29018,130.209,-5.8638744
885.0,35.3664,128.91151,-5.9046783
886.0,35.473152,127.66489,-5.951766
887.0,35.60684,126.479416,-6.0050426
888.0,35.769794,125.32088,-6.064377
889.0,35.95869,124.223114,-6.1295347
890.0,36.177452,123.16344,-6.2002387
891.0,36.41887,122.145996,-6.2761316
892.0,36.68345,121.18689,-6.3568525
893.0,36.971535,120.259094,-6.442041
894.0,37.285725,119.37613,-6.531389
895.0,37.61786,118.53911,-6.624637
896.0,37.972878,117.72931,-6.7215867
897.0,38.344425,116.98489,-6.8221016
898.0,38.73398,116.263306,-6.9260855
899.0,39.14894,115.59155,-7.033494
900.0,39.57851,114.94556,-7.144269
901.0,40.02609,114.34447,-7.258338
902.0,40.487034,113.79729,-7.3755903
903.0,40.965256,113.28911,-7.495933
904.0,41.456738,112.81964,-7.619179
905.0,41.96512,112.40944,-7.7451515
906.0,42.48222,112.03183,-7.8736076
907.0,43.015068,111.681946,-8.004351
908.0,43.56137,111.40426,-8.13713
909.0,44.12061,111.15619,-8.271707
910.0,44.68723,110.96044,-8.407843
911.0,45.264008,110.812004,-8.545334
912.0,45.85124,110.70947,-8.683989
913.0,46.447983,110.64992,-8.823595
914.0,47.05163,110.64878,-8.964005
915.0,47.659203,110.665634,-9.10509
916.0,48.279533,110.76357,-9.246727
917.0,48.901752,110.89324,-9.3888235
918.0,49.529327,111.069954,-9.531292
919.0,50.165,111.2657,-9.674148
920.0,50.79644,111.520065,-9.81732
921.0,51.436554,111.81265,-9.96085
922.0,52.073387,112.13222,-10.104678
923.0,52.712265,112.50618,-10.248772
924.0,53.355637,112.89827,-10.392977
925.0,54.00006,113.32913,-10.536967
926.0,54.630013,113.76801,-10.680232
927.0,55.260277,114.253174,-10.822031
928.0,55.888912,114.740036,-10.961583
929.0,56.519997,115.26874,-11.098067
930.0,57.136383,115.79469,-11.231107
931.0,57.744278,116.35402,-11.360722
932.0,58.34737,116.93011,-11.487581
933.0,58.94008,117.53464,-11.612575
934.0,59.52764,118.14847,-11.736473
935.0,60.097916,118.78143,-11.859461
936.0,60.660603,119.451126,-11.980968
937.0,61.20809,120.115326,-12.0998745
938.0,61.74599,120.816826,-12.214723
939.0,62.268322,121.533264,-12.324415
940.0,62.769997,122.28888,-12.428319
941.0,63.258507,123.024,-12.526475
942.0,63.72728,123.75943,-12.619428
943.0,64.18563,124.520294,-12.707949
944.0,64.623825,125.27552,-12.792818
945.0,65.02963,126.011116,-12.874315
946.0,65.41209,126.74474,-12.952381
947.0,65.77773,127.49364,-13.02638
948.0,66.13629,128.25085,-13.095585
949.0,66.46359,128.9985,-13.159166
950.0,66.76698,129.74219,-13.216499
951.0,67.038605,130.51077,-13.267305
952.0,67.28914,131.2488,-13.311588
953.0,67.5193,132.02094,-13.349613
954.0,67.722626,132.7676,-13.381646
955.0,67.899826,133.51894,-13.408087
956.0,68.043144,134.29384,-13.429032
957.0,68.16307,135.03807,-13.444473
958.0,68.25484,135.79984,-13.454203
959.0,68.33015,136.56284,-13.457911
960.0,68.36943,137.30106,-13.455246
961.0,68.37362,138.02473,-13.445944
962.0,68.363594,138.74825,-13.430015
963.0,68.31421,139.41673,-13.407529
964.0,68.25316,140.0911,-13.378854
965.0,68.154625,140.70935,-13.3443365
966.0,68.02843,141.29492,-13.30438
967.0,67.883255,141.84294,-13.259249
968.0,67.71065,142.34692,-13.209104
969.0,67.51216,142.82498,-13.153992
970.0,67.28975,143.26697,-13.093878
971.0,67.04599,143.65965,-13.0287485
972.0,66.77279,144.02304,-12.958634
973.0,66.4798,144.36203,-12.883654
974.0,66.17114,144.65274,-12.804044
975.0,65.83648,144.9245,-12.720115
976.0,65.48615,145.18555,-12.632236
977.0,65.11738,145.43784,-12.540796
978.0,64.731514,145.66289,-12.446138
979.0,64.32727,145.85657,-12.3486
980.0,63.90579,146.02925,-12.248442
981.0,63.479324,146.18875,-12.145907
982.0,63.038795,146.34087,-12.041181
983.0,62.578804,146.45238,-11.934464
984.0,62.113487,146.55016,-11.825975
985.0,61.64816,146.61972,-11.715987
986.0,61.16826,146.64998,-11.604773
987.0,60.68171,146.64653,-11.492678
988.0,60.195263,146.5846,-11.380064
989.0,59.705406,146.4946,-11.267288
990.0,59.208927,146.32533,-11.154655
991.0,58.714302,146.13872,-11.042463
992.0,58.22053,145.89282,-10.930956
993.0,57.728523,145.61371,-10.820362
994.0,57.23539,145.26227,-10.71088
995.0,56.748367,144.91153,-10.602728
996.0,56.268547,144.51923,-10.49611
997.0,55.790405,144.09413,-10.391195
998.0,55.32323,143.65787,-10.28808
999.0,54.858807,143.22066,-10.18685
1000.0,54.40371,142.79115,-10.087568
1001.0,53.9564,142.33133,-9.990406
1002.0,53.51694,141.9039,-9.895652
1003.0,53.092033,141.48645,-9.8036785
1004.0,52.67822,141.09348,-9.71488
1005.0,52.27507,140.68962,-9.629545
1006.0,51.88321,140.29153,-9.547697
1007.0,51.498425,139.87373,-9.469109
1008.0,51.131645,139.45961,-9.393422
1009.0,50.77487,139.01263,-9.320328
1010.0,50.429222,138.51923,-9.249711
1011.0,50.102486,138.01901,-9.1817045
1012.0,49.78476,137.46696,-9.116698
1013.0,49.482323,136.89243,-9.055132
1014.0,49.193962,136.27444,-8.997382
1015.0,48.919106,135.6282,-8.943567
1016.0,48.655113,134.99318,-8.893593
1017.0,48.408363,134.36728,-8.847183
1018.0,48.173695,133.7502,-8.804005
1019.0,47.952335,133.15067,-8.763758
1020.0,47.743927,132.55312,-8.726236
1021.0,47.549877,131.99265,-8.691336
1022.0,47.368683,131.44864,-8.659017
1023.0,47.19988,130.8933,-8.629309
1024.0,47.045536,130.3928,-8.602282
1025.0,46.903183,129.87895,-8.578026
1026.0,46.77294,129.38559,-8.556627
1027.0,46.655083,128.9112,-8.538136
1028.0,46.548717,128.42319,-8.522556
1029.0,46.454857,127.952324,-8.509842
1030.0,46.372826,127.45987,-8.4999075
1031.0,46.302155,126.969666,-8.492621
1032.0,46.241234,126.507416,-8.487833
1033.0,46.19087,126.04147,-8.48539
1034.0,46.15022,125.538956,-8.485147
1035.0,46.121994,125.098114,-8.486971
1036.0,46.10161,124.64621,-8.49075
1037.0,46.090965,124.191315,-8.496407
1038.0,46.09,123.748055,-8.503864
1039.0,46.098366,123.324844,-8.513077
1040.0,46.114452,122.90575,-8.524004
1041.0,46.139404,122.4937,-8.536618
1042.0,46.17217,122.10783,-8.550883
1043.0,46.21226,121.7319,-8.566756
1044.0,46.259605,121.37158,-8.584185
1045.0,46.31493,121.02612,-8.603079
1046.0,46.375874,120.69633,-8.623343
1047.0,46.44316,120.388565,-8.644852
1048.0,46.51626,120.06417,-8.667497
1049.0,46.59739,119.78262,-8.691177
1050.0,46.683285,119.52083,-8.715845
1051.0,46.773575,119.251495,-8.741485
1052.0,46.87025,119.02203,-8.768114
1053.0,46.973564,118.80456,-8.795766
1054.0,47.079144,118.58905,-8.824424
1055.0,47.18897,118.41057,-8.854031
1056.0,47.30401,118.22644,-8.884449
1057.0,47.42188,118.069305,-8.915518
1058.0,47.54274,117.91854,-8.94706
1059.0,47.668716,117.78999,-8.978941
1060.0,47.7955,117.66409,-9.011091
1061.0,47.926865,117.55084,-9.043524
1062.0,48.061817,117.46501,-9.076296
1063.0,48.19678,117.3753,-9.109467
1064.0,48.33715,117.31473,-9.143057
1065.0,48.475082,117.24387,-9.177031
1066.0,48.618015,117.19646,-9.211282
1067.0,48.7612,117.153046,-9.245691
1068.0,48.905098,117.10433,-9.280151
1069.0,49.050747,117.077385,-9.314589
1070.0,49.196224,117.05076,-9.348923
1071.0,49.343243,117.02392,-9.383059
1072.0,49.489708,116.99658,-9.416873
1073.0,49.637257,116.96562,-9.45031
1074.0,49.784405,116.962,-9.483401
1075.0,49.93244,116.93999,-9.516294
1076.0,50.078465,116.93364,-9.5492115
1077.0,50.223244,116.94919,-9.582317
1078.0,50.369167,116.97056,-9.615611
1079.0,50.509914,117.000015,-9.6488495
1080.0,50.652164,117.069565,-9.681589
1081.0,50.79321,117.1868,-9.713316
1082.0,50.93043,117.31041,-9.743681
1083.0,51.068485,117.47761,-9.772688
1084.0,51.204292,117.67417,-9.800773
1085.0,51.335022,117.88002,-9.828661
1086.0,51.463676,118.10544,-9.857007
1087.0,51.59065,118.32539,-9.885979
1088.0,51.718533,118.50832,-9.914974
1089.0,51.8405,118.67786,-9.9428005
1090.0,51.95743,118.782455,-9.968277
1091.0,52.07681,118.85166,-9.991093
1092.0,52.186127,118.85986,-10.012378
1093.0,52.296856,118.819016,-10.034386
1094.0,52.40611,118.75276,-10.058901
1095.0,52.507256,118.64351,-10.084982
1096.0,52.60222,118.508064,-10.10737
1097.0,52.685173,118.39107,-10.117349
1098.0,52.790276,118.301384,-10.108322
1099.0,52.92324,118.23937,-10.090681
1100.0,52.949142,118.1993,-10.118879
1101.0,53.71927,118.3107,-10.305892
1102.0,55.637886,118.520294,-10.762751
1103.0,58.75754,119.01908,-11.504913
1104.0,62.77458,119.773476,-12.477808
1105.0,67.82327,120.8889,-13.642719
1106.0,73.81175,122.439896,-14.995325
1107.0,80.67494,124.387375,-16.545353
1108.0,88.50018,126.81482,-18.301796
1109.0,97.15654,129.76222,-20.269753
1110.0,106.66359,133.12189,-22.444008
1111.0,116.94314,136.95862,-24.802078
1112.0,128.00238,141.27882,-27.311054
1113.0,139.74341,146.10483,-29.949835
1114.0,152.07927,151.5055,-32.713844
1115.0,164.95792,157.47214,-35.59698
1116.0,178.21255,164.15051,-38.57237
1117.0,191.71574,171.56647,-41.59855
1118.0,205.31142,179.70135,-44.631104
1119.0,218.88753,188.67613,-47.628788
1120.0,232.17793,198.236,-50.55223
1121.0,245.0486,208.526,-53.361282
1122.0,257.2281,219.3573,-56.01181
1123.0,268.5759,230.64064,-58.45589
1124.0,278.89566,242.37617,-60.643604
1125.0,287.91162,254.28183,-62.527443
1126.0,295.45743,266.35358,-64.06401
1127.0,301.34467,278.52557,-65.214966
1128.0,305.46967,290.68918,-65.94567
1129.0,307.6419,302.63977,-66.22781
1130.0,307.80273,314.44208,-66.043884
1131.0,305.9286,325.8578,-65.39296
1132.0,302.09067,336.82416,-64.29355
1133.0,296.4238,347.2152,-62.782356
1134.0,289.1444,356.9304,-60.90836
1135.0,280.45554,365.85022,-58.72638
1136.0,270.693,373.9254,-56.29337
1137.0,260.11334,380.97552,-53.672035
1138.0,248.90567,387.0248,-50.93293
1139.0,237.34406,392.11902,-48.14738
1140.0,225.71658,396.27686,-45.36418
1141.0,214.06384,399.55902,-42.6054
1142.0,202.71373,402.0838,-39.892662
1143.0,191.63583,403.96216,-37.26767
1144.0,181.02414,404.99207,-34.772522
1145.0,170.86314,405.374,-32.422783
1146.0,161.26163,405.10547,-30.207787
1147.0,152.16869,404.22498,-28.115597
1148.0,143.69266,402.74753,-26.149183
1149.0,135.7075,400.73102,-24.321598
1150.0,128.35498,398.23276,-22.639572
1151.0,121.50306,395.2854,-21.097612
1152.0,115.16408,392.02353,-19.683502
1153.0,109.308685,388.406,-18.386356
1154.0,103.90852,384.58368,-17.197895
1155.0,98.90463,380.47125,-16.110395
1156.0,94.30796,376.25165,-15.116011
1157.0,90.06319,371.82837,-14.207142
1158.0,86.15212,367.26172,-13.377922
1159.0,82.561844,362.6872,-12.623465
1160.0,79.23547,357.94626,-11.93875
1161.0,76.174324,353.1442,-11.317188
1162.0,73.3287,348.2485,-10.75115
1163.0,70.711395,343.37848,-10.233323
1164.0,68.27609,338.36072,-9.757975
1165.0,66.0212,333.3988,-9.321693
1166.0,63.92852,328.3482,-8.922796
1167.0,61.98372,323.31708,-8.559952
1168.0,60.172897,318.312,-8.230741
1169.0,58.478424,313.30908,-7.9309244
1170.0,56.89173,308.26334,-7.6556644
1171.0,55.41452,303.37427,-7.400657
1172.0,54.023457,298.50974,-7.1637506
1173.0,52.724632,293.69116,-6.944708
1174.0,51.491722,288.87704,-6.744225
1175.0,50.34109,284.1777,-6.561863
1176.0,49.252087,279.58838,-6.3951783
1177.0,48.226173,275.02438,-6.2407594
1178.0,47.255714,270.5711,-6.0961776
1179.0,46.330524,266.18967,-5.960936
1180.0,45.46254,261.87964,-5.8355722
1181.0,44.633396,257.5802,-5.7203755
1182.0,43.84653,253.39006,-5.61473
1183.0,43.097084,249.28111,-5.5174513
1184.0,42.385387,245.23972,-5.4272833
1185.0,41.708122,241.21269,-5.3432684
1186.0,41.061802,237.27567,-5.2648263
1187.0,40.445564,233.37045,-5.1917043
1188.0,39.86271,229.52167,-5.123853
1189.0,39.30345,225.7524,-5.061233
1190.0,38.771812,222.02254,-5.003762
1191.0,38.26294,218.3545,-4.9513254
1192.0,37.780632,214.7561,-4.9038115
1193.0,37.32665,211.19089,-4.86115
1194.0,36.895756,207.73184,-4.8233113
1195.0,36.491867,204.33908,-4.790369
1196.0,36.113396,201.00638,-4.762458
1197.0,35.766197,197.71791,-4.7398214
1198.0,35.451317,194.54137,-4.7228303
1199.0,35.165462,191.4111,-4.712038
1200.0,34.918533,188.36205,-4.7081814
1201.0,34.7082,185.40405,-4.7121415
1202.0,34.545147,182.4693,-4.7248955
1203.0,34.42427,179.66272,-4.74743
1204.0,34.354557,176.97046,-4.780678
1205.0,34.337894,174.27339,-4.825474
1206.0,34.38054,171.69644,-4.882508
1207.0,34.474464,169.1843,-4.952357
1208.0,34.638546,166.77159,-5.0354576
1209.0,34.865288,164.37207,-5.132149
1210.0,35.1592,162.15201,-5.2426877
1211.0,35.524055,159.96857,-5.3673153
1212.0,35.95717,157.8949,-5.506215
1213.0,36.464294,155.86975,-5.6595726
1214.0,37.038116,153.95766,-5.8275642
1215.0,37.69146,152.13339,-6.010399
1216.0,38.41696,150.39868,-6.208254
1217.0,39.211628,148.7942,-6.4212823
1218.0,40.07407,147.2581,-6.64956
1219.0,41.014984,145.82419,-6.8931904
1220.0,42.02166,144.51337,-7.152092
1221.0,43.093864,143.32133,-7.42613
1222.0,44.252964,142.19397,-7.7149916
1223.0,45.468716,141.21712,-8.01841
1224.0,46.75591,140.32681,-8.3358965
1225.0,48.10828,139.55576,-8.666933
1226.0,49.524704,138.905,-9.011
1227.0,51.002274,138.36032,-9.367614
1228.0,52.54592,137.9324,-9.7362995
1229.0,54.158245,137.61505,-10.116562
1230.0,55.818054,137.41559,-10.508063
1231.0,57.539593,137.3316,-10.910345
1232.0,59.31813,137.36952,-11.323087
1233.0,61.150276,137.50986,-11.745855
1234.0,63.01551,137.76038,-12.178181
1235.0,64.94202,138.13464,-12.619366
1236.0,66.89889,138.62076,-13.068695
1237.0,68.88818,139.22284,-13.525258
1238.0,70.93036,139.92084,-13.987858
1239.0,72.984344,140.7696,-14.455227
1240.0,75.07127,141.71884,-14.925946
1241.0,77.16111,142.77115,-15.398465
1242.0,79.26712,143.93756,-15.871078
1243.0,81.39183,145.21153,-16.341976
1244.0,83.49112,146.58458,-16.809595
1245.0,85.59228,148.08015,-17.2721
1246.0,87.665886,149.65796,-17.727858
1247.0,89.72788,151.33269,-18.175127
1248.0,91.74051,153.09698,-18.612442
1249.0,93.72467,154.9642,-19.038128
1250.0,95.64374,156.89725,-19.450535
1251.0,97.50193,158.89279,-19.847971
1252.0,99.30054,160.9477,-20.228708
1253.0,101.015045,163.08423,-20.590824
1254.0,102.64795,165.26097,-20.932259
1255.0,104.16758,167.46785,-21.250874
1256.0,105.59299,169.71848,-21.5444
1257.0,106.899506,171.97958,-21.810608
1258.0,108.0889,174.2615,-22.047235
1259.0,109.14037,176.54715,-22.252148
1260.0,110.05394,178.8377,-22.423365
1261.0,110.813385,181.10324,-22.559189
1262.0,111.41791,183.35596,-22.658154
1263.0,111.86035,185.57051,-22.719086
1264.0,112.13873,187.75114,-22.741076
1265.0,112.23801,189.88274,-22.723457
1266.0,112.156906,191.94807,-22.665745
1267.0,111.89242,193.95981,-22.567612
1268.0,111.448105,195.88792,-22.428875
1269.0,110.80935,197.73526,-22.249416
1270.0,109.99593,199.49542,-22.029354
1271.0,108.99513,201.13895,-21.769001
1272.0,107.823555,202.69702,-21.469091
1273.0,106.47542,204.13821,-21.1307
1274.0,104.96338,205.43597,-20.75565
1275.0,103.29447,206.59097,-20.346445
1276.0,101.48783,207.61346,-19.906319
1277.0,99.56247,208.47154,-19.43906
1278.0,97.51519,209.20169,-18.948942
1279.0,95.372444,209.76016,-18.4404
1280.0,93.1558,210.13834,-17.917646
1281.0,90.87439,210.39313,-17.384365
1282.0,88.55129,210.47275,-16.843925
1283.0,86.20209,210.40254,-16.299175
1284.0,83.82588,210.16957,-15.7528105
1285.0,81.4526,209.75687,-15.207811
1286.0,79.09675,209.22879,-14.667259
1287.0,76.76011,208.52493,-14.13451
1288.0,74.45676,207.68953,-13.612841
1289.0,72.20557,206.70944,-13.104853
1290.0,70.00223,205.62248,-12.612224
1291.0,67.86469,204.4089,-12.135838
1292.0,65.81093,203.09439,-11.676086
1293.0,63.7883,201.60486,-11.233229
1294.0,61.860252,200.11621,-10.80745
1295.0,59.99031,198.49127,-10.399366
1296.0,58.18904,196.77216,-10.00952
1297.0,56.48194,195.03717,-9.638444
1298.0,54.83669,193.25995,-9.286204
1299.0,53.268635,191.4118,-8.952607
1300.0,51.7707,189.52982,-8.637191
1301.0,50.344627,187.60638,-8.339301
1302.0,48.99262,185.6777,-8.058171
1303.0,47.69971,183.7081,-7.793192
1304.0,46.47986,181.74124,-7.543865
1305.0,45.32025,179.74927,-7.3097086
1306.0,44.227524,177.76036,-7.0903864
1307.0,43.193363,175.71857,-6.885498
1308.0,42.219433,173.66118,-6.694709
1309.0,41.302464,171.6177,-6.5176663
1310.0,40.438942,169.53606,-6.353961
1311.0,39.635674,167.48654,-6.2032638
1312.0,38.884468,165.41388,-6.0652
1313.0,38.19061,163.31448,-5.9394717
1314.0,37.54264,161.26581,-5.8258
1315.0,36.944557,159.20163,-5.723867
1316.0,36.400635,157.1903,-5.633407
1317.0,35.90108,155.20847,-5.5541363
1318.0,35.454887,153.21408,-5.485726
1319.0,35.053585,151.2659,-5.427848
1320.0,34.697525,149.34247,-5.38018
1321.0,34.388275,147.43889,-5.3424025
1322.0,34.121357,145.58476,-5.3142066
1323.0,33.899475,143.79958,-5.2953243
1324.0,33.720955,142.03165,-5.28549
1325.0,33.58208,140.32582,-5.284507
1326.0,33.488953,138.64806,-5.292201
1327.0,33.431267,137.03409,-5.3083906
1328.0,33.411663,135.44345,-5.3329177
1329.0,33.435066,133.92117,-5.3656025
1330.0,33.49198,132.4386,-5.406206
1331.0,33.585243,130.99998,-5.45452
1332.0,33.703415,129.59354,-5.5102224
1333.0,33.862427,128.22044,-5.5730085
1334.0,34.054825,126.912346,-5.642556
1335.0,34.276184,125.599686,-5.7184753
1336.0,34.530197,124.38839,-5.8004494
1337.0,34.813213,123.21962,-5.8881397
1338.0,35.122253,122.033005,-5.981228
1339.0,35.454727,120.943665,-6.0794554
1340.0,35.817745,119.91996,-6.1825924
1341.0,36.203987,118.924545,-6.290461
1342.0,36.61736,117.96191,-6.402893
1343.0,37.05218,117.06073,-6.5197206
1344.0,37.508945,116.21802,-6.640881
1345.0,37.993942,115.42849,-6.766225
1346.0,38.49374,114.72593,-6.895662
1347.0,39.016064,114.06237,-7.029019
1348.0,39.557793,113.45707,-7.16622
1349.0,40.117912,112.92357,-7.307082
1350.0,40.700325,112.4319,-7.451415
1351.0,41.299522,112.03069,-7.599053
1352.0,41.911816,111.66049,-7.7498107
1353.0,42.54324,111.35482,-7.903503
1354.0,43.196117,111.110306,-8.059881
1355.0,43.855656,110.92336,-8.218754
1356.0,44.530422,110.77785,-8.379915
1357.0,45.219048,110.69654,-8.543127
1358.0,45.920864,110.66725,-8.708197
1359.0,46.635715,110.67426,-8.874939
1360.0,47.35832,110.708374,-9.043163
1361.0,48.090355,110.803734,-9.212707
1362.0,48.83516,110.939255,-9.383458
1363.0,49.584778,111.09132,-9.555244
1364.0,50.347458,111.29066,-9.727926
1365.0,51.105186,111.52176,-9.901364
1366.0,51.87654,111.78906,-10.075376
1367.0,52.647705,112.09165,-10.249689
1368.0,53.42454,112.41292,-10.424017
