t,Ip,Ii,gt
685.0,221.26743,270.40915,7.094931
686.0,220.23392,277.3708,6.821459
687.0,218.20493,284.03882,6.4997697
688.0,215.23679,290.37592,6.133174
689.0,211.44278,296.29065,5.7244425
690.0,206.83511,301.795,5.2782927
691.0,201.54901,306.86795,4.800059
692.0,195.66507,311.4039,4.2937303
693.0,189.31584,315.46024,3.76171
694.0,182.56221,318.9585,3.2069135
695.0,175.56007,321.87326,2.6365209
696.0,168.43317,324.25024,2.0650077
697.0,161.35983,326.0219,1.5142957
698.0,154.40854,327.3,1.006813
699.0,147.68921,328.07068,0.55417347
700.0,141.16081,328.40857,0.1501627
701.0,134.889,328.39117,-0.22399879
702.0,128.75542,327.9489,-0.5880147
703.0,122.811554,327.22516,-0.9532341
704.0,117.14432,326.12518,-1.3192872
705.0,111.9243,324.67947,-1.6737959
706.0,107.02466,322.83603,-1.996276
707.0,102.30087,320.66055,-2.2704296
708.0,97.88698,318.3307,-2.496018
709.0,93.7056,315.7369,-2.6851075
710.0,89.77906,312.96344,-2.8504217
711.0,86.13677,310.08258,-2.99922
712.0,82.72005,307.02344,-3.1337705
713.0,79.5085,303.81976,-3.2537866
714.0,76.537735,300.5094,-3.3584979
715.0,73.78352,297.10602,-3.4476266
716.0,71.19131,293.633,-3.5217552
717.0,68.74351,290.06006,-3.582169
718.0,66.4547,286.47375,-3.6305587
719.0,64.32452,282.8269,-3.6686707
720.0,62.322716,279.11078,-3.6980295
721.0,60.443367,275.42136,-3.719789
722.0,58.67375,271.69733,-3.7346885
723.0,57.01361,267.88635,-3.7431054
724.0,55.4598,264.16034,-3.7451468
725.0,53.999493,260.43558,-3.7407742
726.0,52.614197,256.66632,-3.729935
727.0,51.298084,252.9065,-3.7126744
728.0,50.057346,249.2095,-3.6892428
729.0,48.88744,245.49524,-3.6601744
730.0,47.786438,241.85442,-3.6262994
731.0,46.740585,238.2572,-3.588744
732.0,45.748913,234.61806,-3.5488176
733.0,44.805393,231.12923,-3.5078354
734.0,43.9025,227.60626,-3.4669151
735.0,43.040504,224.17902,-3.4267776
736.0,42.220802,220.74194,-3.3876176
737.0,41.443707,217.32838,-3.3490562
738.0,40.710754,214.04799,-3.3103242
739.0,40.014954,210.72716,-3.2704036
740.0,39.36025,207.49104,-3.228352
741.0,38.73403,204.28159,-3.1834955
742.0,38.140945,201.07956,-3.1355643
743.0,37.57824,197.9519,-3.0846488
744.0,37.045998,194.9136,-3.0311425
745.0,36.542717,191.87993,-2.9755907
746.0,36.074104,188.94571,-2.9185643
747.0,35.643684,186.0201,-2.8606286
748.0,35.255806,183.17456,-2.8022158
749.0,34.90623,180.41226,-2.7436614
750.0,34.601273,177.68912,-2.6851702
751.0,34.336815,175.02885,-2.6268377
752.0,34.113194,172.43623,-2.5686429
753.0,33.937946,169.87952,-2.510478
754.0,33.81217,167.41415,-2.4521472
755.0,33.743,164.98828,-2.3933578
756.0,33.72918,162.60722,-2.3337572
757.0,33.766033,160.32648,-2.2729259
758.0,33.86281,158.06464,-2.21038
759.0,34.01848,155.8897,-2.1456218
760.0,34.2327,153.81006,-2.0781178
761.0,34.507324,151.7337,-2.0073733
762.0,34.845222,149.77017,-1.9329109
763.0,35.243645,147.87396,-1.8543608
764.0,35.7054,146.05254,-1.7714337
765.0,36.228275,144.32903,-1.6840093
766.0,36.80527,142.71738,-1.5921239
767.0,37.447678,141.17712,-1.4960327
768.0,38.147854,139.71025,-1.3962127
769.0,38.910675,138.3515,-1.2933967
770.0,39.72913,137.12212,-1.1885889
771.0,40.607235,135.97969,-1.0830157
772.0,41.545002,134.9436,-0.97812593
773.0,42.53259,134.03435,-0.8754448
774.0,43.58332,133.16446,-0.7764651
775.0,44.67928,132.45801,-0.6823464
776.0,45.830593,131.82187,-0.5937008
777.0,47.03662,131.28879,-0.5102741
778.0,48.293137,130.79121,-0.43084663
779.0,49.60574,130.41943,-0.3533451
780.0,50.949463,130.11658,-0.27532846
781.0,52.349266,129.87105,-0.1946317
782.0,53.78746,129.72513,-0.10991359
783.0,55.28745,129.65388,-0.020604253
784.0,56.817398,129.68167,0.07357144
785.0,58.363026,129.7856,0.17306495
786.0,59.944725,130.00682,0.2783028
787.0,61.57754,130.34915,0.3890798
788.0,63.232597,130.78197,0.5040231
789.0,64.926254,131.36067,0.62069345
790.0,66.64002,132.05608,0.7360385
791.0,68.36654,132.8421,0.84706444
792.0,70.09811,133.71637,0.95130306
793.0,71.850876,134.7213,1.047164
794.0,73.608055,135.8253,1.1340418
795.0,75.36119,136.9926,1.2123091
796.0,77.11775,138.2451,1.2831426
797.0,78.85315,139.54752,1.3482099
798.0,80.575,140.9365,1.4092832
799.0,82.2779,142.37096,1.4678508
800.0,83.95617,143.8738,1.524898
801.0,85.61187,145.43721,1.580784
802.0,87.218666,147.04587,1.6353319
803.0,88.774185,148.70956,1.688059
804.0,90.28786,150.40034,1.7383735
805.0,91.74361,152.17908,1.7857021
806.0,93.12477,153.97882,1.8296494
807.0,94.4525,155.83774,1.8699152
808.0,95.69542,157.73177,1.9062102
809.0,96.85477,159.64651,1.9381502
810.0,97.9274,161.5944,1.9652
811.0,98.910095,163.58737,1.9866295
812.0,99.78399,165.56705,2.0014493
813.0,100.5582,167.58238,2.0086234
814.0,101.21825,169.59978,2.006993
815.0,101.75523,171.60254,1.9955106
816.0,102.17633,173.58829,1.9732503
817.0,102.47,175.55609,1.9395506
818.0,102.63852,177.48256,1.8940843
819.0,102.66406,179.34076,1.8368874
820.0,102.564735,181.16457,1.768509
821.0,102.3246,182.88914,1.6898859
822.0,101.94414,184.53204,1.6024002
823.0,101.4229,186.08382,1.507674
824.0,100.764145,187.54257,1.4074669
825.0,99.96814,188.90356,1.3035052
826.0,99.030464,190.15129,1.1973062
827.0,97.96839,191.29642,1.0900352
828.0,96.78741,192.33353,0.9823471
829.0,95.492355,193.25217,0.8744671
830.0,94.09001,194.0924,0.7661721
831.0,92.58064,194.77847,0.65698904
832.0,90.97904,195.40399,0.5462713
833.0,89.2946,195.89764,0.43345618
834.0,87.53479,196.26523,0.31814027
835.0,85.71715,196.53568,0.20018339
836.0,83.85528,196.67361,0.079728246
837.0,81.95247,196.67444,-0.04275477
838.0,80.01868,196.5635,-0.16650856
839.0,78.08346,196.34613,-0.29058635
840.0,76.13727,196.0192,-0.41396356
841.0,74.2001,195.55334,-0.53562814
842.0,72.272705,194.93166,-0.65474516
843.0,70.36494,194.21793,-0.77065355
844.0,68.48535,193.3901,-0.8828184
845.0,66.636795,192.43753,-0.9905239
846.0,64.831635,191.41226,-1.0927815
847.0,63.070007,190.25348,-1.1882358
848.0,61.358616,189.0213,-1.2754102
849.0,59.712875,187.70201,-1.3530068
850.0,58.12305,186.32318,-1.4201565
851.0,56.580402,184.87749,-1.4766053
852.0,55.098484,183.37167,-1.5227523
853.0,53.672184,181.8197,-1.5596648
854.0,52.300304,180.2584,-1.5889707
855.0,50.98629,178.64981,-1.6128136
856.0,49.73047,177.03308,-1.6336327
857.0,48.535286,175.36406,-1.6539124
858.0,47.402184,173.70772,-1.6757691
859.0,46.327736,172.03297,-1.7005324
860.0,45.31204,170.29706,-1.7283931
861.0,44.348118,168.55278,-1.7583013
862.0,43.43987,166.77972,-1.7881534
863.0,42.583973,164.98013,-1.8152778
864.0,41.776123,163.13123,-1.8370361
865.0,41.026485,161.30179,-1.8513451
866.0,40.32476,159.44344,-1.856976
867.0,39.675945,157.61748,-1.8536298
868.0,39.07116,155.74924,-1.841808
869.0,38.52053,153.91315,-1.8225663
870.0,38.01175,152.08441,-1.7972728
871.0,37.55613,150.31218,-1.7673738
872.0,37.138203,148.56885,-1.7342254
873.0,36.768597,146.83797,-1.6989973
874.0,36.438343,145.18016,-1.6625949
875.0,36.148495,143.48798,-1.6256871
876.0,35.904953,141.89717,-1.5886993
877.0,35.700607,140.31284,-1.5518723
878.0,35.533363,138.77739,-1.5152752
879.0,35.40566,137.28865,-1.478883
880.0,35.314106,135.81328,-1.4425995
881.0,35.255844,134.39594,-1.4062858
882.0,35.233444,133.0019,-1.3697841
883.0,35.24465,131.64236,-1.3329499
884.0,35.28958,130.3416,-1.2956545
885.0,35.36655,129.04027,-1.2577856
886.0,35.473713,127.81561,-1.2192507
887.0,35.60799,126.59683,-1.179996
888.0,35.77098,125.43796,-1.1399772
889.0,35.96049,124.30707,-1.0991906
890.0,36.17549,123.22243,-1.0576289
891.0,36.41674,122.19803,-1.0153221
892.0,36.684315,121.18052,-0.9723061
893.0,36.973484,120.2395,-0.92862946
894.0,37.283867,119.333534,-0.8843501
895.0,37.614563,118.46277,-0.8395346
896.0,37.966488,117.64254,-0.79425603
897.0,38.339516,116.87396,-0.7485823
898.0,38.729958,116.149475,-0.7025934
899.0,39.143814,115.4671,-0.6563477
900.0,39.577023,114.83708,-0.6099127
901.0,40.025505,114.24152,-0.5633497
902.0,40.48995,113.711754,-0.5167192
903.0,40.96761,113.22481,-0.47006154
904.0,41.45838,112.79983,-0.42343128
905.0,41.96546,112.38,-0.37687767
906.0,42.488262,112.04378,-0.33045924
907.0,43.02592,111.73984,-0.28422523
908.0,43.573063,111.480606,-0.23825216
909.0,44.12557,111.26098,-0.19262093
910.0,44.689243,111.09827,-0.14742821
911.0,45.269573,110.98314,-0.102778375
912.0,45.856895,110.89454,-0.058793128
913.0,46.45323,110.864265,-0.0156056285
914.0,47.05827,110.87172,0.026646078
915.0,47.67093,110.92457,0.067830384
916.0,48.2862,110.99948,0.10781354
917.0,48.907276,111.134796,0.14647394
918.0,49.54403,111.3129,0.1837014
919.0,50.175373,111.51004,0.21942842
920.0,50.809868,111.74681,0.2535857
921.0,51.445183,112.00568,0.28615844
922.0,52.07925,112.31023,0.31714356
923.0,52.72046,112.64208,0.34658647
924.0,53.363335,113.00976,0.37456238
925.0,54.001335,113.39173,0.4011749
926.0,54.640438,113.8109,0.4265719
927.0,55.27233,114.240974,0.45093912
928.0,55.900295,114.7133,0.47451586
929.0,56.52441,115.21206,0.49757236
930.0,57.142593,115.71918,0.5204579
931.0,57.75332,116.25708,0.54354876
932.0,58.356415,116.83147,0.567277
933.0,58.949783,117.41568,0.59206814
934.0,59.539314,118.013145,0.6182931
935.0,60.110943,118.64717,0.64615405
936.0,60.671947,119.308914,0.6755812
937.0,61.222046,119.97308,0.70612085
938.0,61.764824,120.71637,0.736789
939.0,62.276035,121.44331,0.76614034
940.0,62.774086,122.205,0.7923405
941.0,63.257935,122.99335,0.813475
942.0,63.72866,123.79585,0.8279178
943.0,64.19223,124.62755,0.83471113
944.0,64.62463,125.470215,0.83381766
945.0,65.02172,126.30388,0.8260463
946.0,65.41349,127.146645,0.812879
947.0,65.78978,127.96245,0.7960258
948.0,66.133835,128.7361,0.7771937
949.0,66.46489,129.4903,0.757922
950.0,66.762596,130.26804,0.73965114
951.0,67.03035,130.98051,0.7237573
952.0,67.28937,131.70819,0.71140635
953.0,67.51443,132.41794,0.70325685
954.0,67.71559,133.11162,0.6992239
955.0,67.90414,133.82419,0.6985264
956.0,68.04929,134.4995,0.69986546
957.0,68.18042,135.21265,0.7017772
958.0,68.26562,135.89894,0.7028302
959.0,68.33772,136.60635,0.7017822
960.0,68.3711,137.31102,0.6976377
961.0,68.37633,137.9855,0.68966883
962.0,68.35861,138.67368,0.6774581
963.0,68.31563,139.34213,0.6608768
964.0,68.24377,139.98059,0.6401301
965.0,68.16026,140.61122,0.6156774
966.0,68.036476,141.19131,0.5881831
967.0,67.89404,141.77986,0.5583753
968.0,67.71915,142.32156,0.52694815
969.0,67.51615,142.82104,0.49447596
970.0,67.29095,143.30717,0.4613831
971.0,67.045685,143.75044,0.42792833
972.0,66.77974,144.18726,0.39421868
973.0,66.48105,144.53835,0.3602258
974.0,66.170944,144.8888,0.3258642
975.0,65.84443,145.21352,0.2910427
976.0,65.489655,145.47508,0.25573504
977.0,65.116516,145.69849,0.2200309
978.0,64.73154,145.91278,0.18415636
979.0,64.32665,146.07831,0.14849287
980.0,63.91366,146.2273,0.113535345
981.0,63.47768,146.31384,0.07985586
982.0,63.035095,146.37785,0.04801029
983.0,62.574272,146.387,0.01848048
984.0,62.112167,146.3923,-0.008429468
985.0,61.64577,146.38704,-0.032666028
986.0,61.168278,146.33923,-0.054493546
987.0,60.68225,146.26843,-0.07451677
988.0,60.198868,146.20772,-0.09364855
989.0,59.70681,146.09119,-0.11301088
990.0,59.206932,145.94943,-0.13371742
991.0,58.71346,145.82373,-0.15659261
992.0,58.21571,145.63094,-0.18192792
993.0,57.717037,145.4223,-0.20939672
994.0,57.233135,145.22147,-0.23821902
995.0,56.746193,144.97363,-0.26745194
996.0,56.264137,144.67534,-0.29630738
997.0,55.787365,144.36584,-0.3242963
998.0,55.319977,144.0432,-0.3512022
999.0,54.855724,143.66858,-0.37694746
1000.0,54.400875,143.29327,-0.4014718
1001.0,53.94741,142.84225,-0.42465806
1002.0,53.51327,142.41655,-0.44632953
1003.0,53.085205,141.94577,-0.46629375
1004.0,52.669006,141.46301,-0.4843753
1005.0,52.266827,140.99112,-0.50044066
1006.0,51.873676,140.47447,-0.51443064
1007.0,51.49141,139.95139,-0.52635026
1008.0,51.123463,139.42734,-0.5362619
1009.0,50.76567,138.86263,-0.54428136
1010.0,50.420624,138.31604,-0.55057037
1011.0,50.089302,137.75668,-0.55532503
1012.0,49.772785,137.21219,-0.55875844
1013.0,49.46947,136.64728,-0.56109446
1014.0,49.180286,136.079,-0.5625475
1015.0,48.90673,135.53632,-0.56330997
1016.0,48.643295,134.95448,-0.56353706
1017.0,48.395267,134.41179,-0.56333715
1018.0,48.160328,133.83156,-0.5627653
1019.0,47.939964,133.27405,-0.56182176
1020.0,47.73326,132.71704,-0.5604558
1021.0,47.53747,132.15105,-0.5585724
1022.0,47.357788,131.60925,-0.55604863
1023.0,47.190765,131.0417,-0.5527437
1024.0,47.036934,130.51485,-0.548517
1025.0,46.89482,129.9818,-0.5432414
1026.0,46.764416,129.43121,-0.53681695
1027.0,46.64503,128.89294,-0.52918005
1028.0,46.53983,128.36206,-0.5203028
1029.0,46.446747,127.855896,-0.5102119
1030.0,46.364998,127.34038,-0.4989742
1031.0,46.293373,126.84035,-0.48671716
1032.0,46.234703,126.3852,-0.47360587
1033.0,46.183495,125.90277,-0.4598623
1034.0,46.14418,125.45027,-0.4457466
1035.0,46.114807,125.018265,-0.4315533
1036.0,46.095806,124.6026,-0.4175955
1037.0,46.085804,124.18857,-0.40418464
1038.0,46.083145,123.77889,-0.3916213
1039.0,46.091423,123.391075,-0.3801509
1040.0,46.10892,123.0297,-0.3699513
1041.0,46.133472,122.663315,-0.3610971
1042.0,46.165634,122.28755,-0.3535353
1043.0,46.20648,121.951416,-0.34706724
1044.0,46.25391,121.600815,-0.34133697
1045.0,46.309536,121.26941,-0.33587074
1046.0,46.37128,120.93173,-0.3301031
1047.0,46.439503,120.616165,-0.32347304
1048.0,46.514366,120.29,-0.31548232
1049.0,46.594193,119.97081,-0.30578154
1050.0,46.680733,119.67604,-0.2942062
1051.0,46.77184,119.39474,-0.28077406
1052.0,46.86709,119.10999,-0.2656656
1053.0,46.968708,118.857414,-0.24915701
1054.0,47.07484,118.60811,-0.23159492
1055.0,47.185776,118.3855,-0.21331358
1056.0,47.301567,118.19059,-0.19464111
1057.0,47.419754,118.00165,-0.1758455
1058.0,47.543304,117.84233,-0.15715945
1059.0,47.666077,117.69403,-0.13877273
1060.0,47.7931,117.55449,-0.12084651
1061.0,47.923832,117.46819,-0.10352814
1062.0,48.05407,117.362915,-0.08695042
1063.0,48.191647,117.28449,-0.07126528
1064.0,48.330635,117.21536,-0.056605637
1065.0,48.471786,117.17201,-0.0431059
1066.0,48.61336,117.12813,-0.030872643
1067.0,48.755367,117.10156,-0.019973934
1068.0,48.900986,117.087906,-0.010432303
1069.0,49.047443,117.07855,-0.0022090077
1070.0,49.189487,117.074486,0.004759848
1071.0,49.335526,117.07932,0.010568023
1072.0,49.47975,117.09544,0.015307426
1073.0,49.62529,117.10191,0.019120336
1074.0,49.772156,117.11938,0.02223432
1075.0,49.922215,117.1356,0.025041223
1076.0,50.071304,117.16162,0.02809155
1077.0,50.217926,117.205,0.031986833
1078.0,50.35943,117.24167,0.037190795
1079.0,50.500244,117.280365,0.043886185
1080.0,50.640457,117.330124,0.05197054
1081.0,50.77954,117.392426,0.061140835
1082.0,50.920036,117.458206,0.071031034
1083.0,51.05508,117.54285,0.08126372
1084.0,51.188026,117.632996,0.091456115
1085.0,51.32218,117.73569,0.101196826
1086.0,51.44839,117.83107,0.11004919
1087.0,51.57935,117.96353,0.11754781
1088.0,51.707558,118.0853,0.123202324
1089.0,51.824696,118.21963,0.12650716
1090.0,51.94402,118.3504,0.12691271
1091.0,52.05894,118.463425,0.12379205
1092.0,52.169518,118.583786,0.11636758
1093.0,52.278915,118.706894,0.103606105
1094.0,52.387672,118.80294,0.08405864
1095.0,52.494568,118.88021,0.0557096
1096.0,52.60436,118.901184,0.016001225
1097.0,52.72342,118.89577,-0.037341297
1098.0,52.86635,118.841225,-0.10317391
1099.0,53.003544,118.70802,-0.16892034
1100.0,52.952568,118.50933,-0.1986019
1101.0,53.672756,118.4216,-0.13317329
1102.0,55.511692,118.36903,0.07226378
1103.0,58.583782,118.65478,0.40607542
1104.0,62.690414,119.27843,0.8191038
1105.0,67.84939,120.340164,1.2728786
1106.0,74.05847,121.8459,1.7530458
1107.0,81.40529,123.85774,2.255715
1108.0,89.336945,126.37834,2.7715802
1109.0,97.776436,129.387,3.2798169
1110.0,106.67941,132.886,3.756114
1111.0,116.36825,136.86786,4.1956835
1112.0,127.22744,141.26976,4.6379943
1113.0,139.13426,146.19559,5.1538687
1114.0,151.89299,151.64795,5.7726912
1115.0,164.97421,157.74188,6.4548297
1116.0,178.33301,164.59518,7.151198
1117.0,191.80803,172.09973,7.84097
1118.0,205.37675,180.27042,8.521056
1119.0,218.88556,189.08398,9.186923
1120.0,232.19539,198.63715,9.825948
1121.0,245.0605,208.76395,10.421123
1122.0,257.29834,219.42654,10.955131
1123.0,268.6675,230.64867,11.411617
1124.0,278.91324,242.21843,11.775427
1125.0,287.8716,254.13712,12.03533
1126.0,295.39624,266.28973,12.188028
1127.0,301.32025,278.50903,12.238325
1128.0,305.44647,290.72263,12.190587
1129.0,307.62454,302.85022,12.034617
1130.0,307.7023,314.74365,11.73987
1131.0,305.7703,326.33044,11.276306
1132.0,301.77945,337.24857,10.64951
1133.0,296.06842,347.52313,9.904335
1134.0,288.8551,357.0697,9.094175
1135.0,280.3381,365.70923,8.258659
1136.0,270.75797,373.53003,7.4178534
1137.0,260.2513,380.55768,6.5742583
1138.0,248.96509,386.71906,5.7183557
1139.0,237.24615,391.9544,4.839705
1140.0,225.55917,396.33496,3.9423409
1141.0,213.95363,399.83698,3.0562038
1142.0,202.48196,402.43835,2.2180548
1143.0,191.39207,404.23822,1.4301616
1144.0,180.78214,405.31982,0.67280364
1145.0,170.7774,405.60574,-0.027944684
1146.0,161.23709,405.26398,-0.64623
1147.0,152.13962,404.32416,-1.2264806
1148.0,143.55269,402.76248,-1.777714
1149.0,135.60599,400.74063,-2.2729242
1150.0,128.27846,398.2325,-2.6993432
1151.0,121.49638,395.33975,-3.068811
1152.0,115.13574,392.07037,-3.397349
1153.0,109.26575,388.51782,-3.6916137
1154.0,103.84979,384.7099,-3.9509282
1155.0,98.87126,380.63916,-4.173138
1156.0,94.28265,376.38593,-4.35781
1157.0,90.02609,371.89172,-4.5071764
1158.0,86.11956,367.3391,-4.6253986
1159.0,82.52187,362.60065,-4.7175508
1160.0,79.22684,357.90686,-4.788643
1161.0,76.17248,353.12402,-4.843101
1162.0,73.34535,348.25586,-4.884488
1163.0,70.72401,343.32452,-4.915431
1164.0,68.28396,338.40024,-4.9377556
1165.0,66.034225,333.41165,-4.952561
1166.0,63.94295,328.4459,-4.960379
1167.0,62.001938,323.5272,-4.961273
1168.0,60.184742,318.54123,-4.95497
1169.0,58.490288,313.56653,-4.9409933
1170.0,56.90353,308.65356,-4.9187713
1171.0,55.42284,303.75507,-4.8877983
1172.0,54.033104,298.89313,-4.8477974
1173.0,52.73012,294.05038,-4.798916
1174.0,51.497982,289.312,-4.741931
1175.0,50.344303,284.56396,-4.678379
1176.0,49.260403,279.97342,-4.610536
1177.0,48.22913,275.342,-4.5410795
1178.0,47.258423,270.91675,-4.4725795
1179.0,46.33078,266.4652,-4.406822
1180.0,45.456257,262.08984,-4.344431
1181.0,44.623196,257.7807,-4.284857
1182.0,43.834137,253.49524,-4.2266703
1183.0,43.085213,249.30957,-4.1680503
1184.0,42.37368,245.1493,-4.107179
1185.0,41.697342,241.08827,-4.0425944
1186.0,41.04954,237.08319,-3.9734347
1187.0,40.434467,233.13684,-3.8996496
1188.0,39.846924,229.29572,-3.8220034
1189.0,39.285736,225.48367,-3.7420194
1190.0,38.751194,221.81364,-3.6616056
1191.0,38.242054,218.18542,-3.5827274
1192.0,37.762714,214.63757,-3.5068598
1193.0,37.30421,211.16953,-3.4347162
1194.0,36.875088,207.77939,-3.3661795
1195.0,36.470886,204.44983,-3.3004951
1196.0,36.093918,201.18298,-3.2366083
1197.0,35.74877,197.98843,-3.1734452
1198.0,35.431244,194.84186,-3.1101277
1199.0,35.145638,191.77405,-3.0460331
1200.0,34.89963,188.75406,-2.980774
1201.0,34.690834,185.81067,-2.9141634
1202.0,34.52584,182.96295,-2.8460913
1203.0,34.40674,180.15125,-2.7765548
1204.0,34.336174,177.42986,-2.7055628
1205.0,34.31864,174.74365,-2.6331434
1206.0,34.354267,172.16959,-2.5593145
1207.0,34.45404,169.6419,-2.484042
1208.0,34.610435,167.20184,-2.4072766
1209.0,34.842117,164.81943,-2.328905
1210.0,35.14051,162.53935,-2.2487502
1211.0,35.50946,160.33012,-2.1665542
1212.0,35.945736,158.21097,-2.0820503
1213.0,36.45169,156.15962,-1.9949265
1214.0,37.023354,154.22174,-1.9048938
1215.0,37.66327,152.3628,-1.811672
1216.0,38.382877,150.60028,-1.7150694
1217.0,39.173565,148.93161,-1.6149781
1218.0,40.04344,147.36171,-1.5114074
1219.0,40.9758,145.9205,-1.4044356
1220.0,41.987583,144.58946,-1.2942965
1221.0,43.064922,143.3284,-1.1813025
1222.0,44.208847,142.21167,-1.0658927
1223.0,45.429558,141.17601,-0.9485213
1224.0,46.71891,140.29633,-0.8297598
1225.0,48.07011,139.52303,-0.710196
1226.0,49.499424,138.87125,-0.5904156
1227.0,50.99151,138.30412,-0.47095847
1228.0,52.53798,137.89632,-0.35229993
1229.0,54.143806,137.60048,-0.23483062
1230.0,55.818935,137.41336,-0.11876118
1231.0,57.537155,137.3464,-0.0041851997
1232.0,59.32744,137.40637,0.10901272
1233.0,61.16366,137.56447,0.22107375
1234.0,63.03916,137.82555,0.3323745
1235.0,64.95168,138.20613,0.44330877
1236.0,66.91585,138.70537,0.55429846
1237.0,68.9138,139.31633,0.6656634
1238.0,70.95335,140.02934,0.77752525
1239.0,73.01275,140.86935,0.8898079
1240.0,75.10131,141.80995,1.0021734
1241.0,77.20307,142.84875,1.1140356
1242.0,79.30597,144.01651,1.2245853
1243.0,81.42253,145.32005,1.332877
1244.0,83.533646,146.68835,1.4380064
1245.0,85.632645,148.16397,1.5390519
1246.0,87.70726,149.74927,1.6352758
1247.0,89.76198,151.42654,1.7260619
1248.0,91.77819,153.19327,1.8110216
1249.0,93.75773,155.02962,1.8898374
1250.0,95.68805,156.95383,1.9622943
1251.0,97.543015,158.94371,2.0282395
1252.0,99.328926,161.00406,2.0875294
1253.0,101.05179,163.12146,2.140013
1254.0,102.67854,165.28503,2.1855025
1255.0,104.20022,167.47964,2.223805
1256.0,105.62387,169.73509,2.254669
1257.0,106.932495,172.00345,2.2778144
1258.0,108.11638,174.30217,2.2929094
1259.0,109.17059,176.5971,2.2995765
1260.0,110.07301,178.8812,2.2973928
1261.0,110.83537,181.16927,2.2859147
1262.0,111.44156,183.44,2.264699
1263.0,111.88672,185.70192,2.2333272
1264.0,112.15228,187.89532,2.1914487
1265.0,112.25789,190.0651,2.1387863
1266.0,112.17996,192.17484,2.07519
1267.0,111.91999,194.21645,2.0006287
1268.0,111.47554,196.16736,1.9152186
1269.0,110.83877,198.02393,1.8191903
1270.0,110.01999,199.78848,1.7129273
1271.0,109.03139,201.43306,1.5969372
1272.0,107.84898,202.97635,1.4718766
1273.0,106.50351,204.38762,1.3384995
1274.0,104.99048,205.65735,1.1977596
1275.0,103.32364,206.77304,1.0507793
1276.0,101.52722,207.75198,0.8988731
1277.0,99.5792,208.55292,0.7434896
1278.0,97.55051,209.22556,0.5862241
1279.0,95.40947,209.75188,0.4286803
1280.0,93.19686,210.12994,0.2723527
1281.0,90.92735,210.32779,0.118438125
1282.0,88.59346,210.36142,-0.032173038
1283.0,86.24143,210.26715,-0.17902672
1284.0,83.872574,210.00253,-0.32203937
1285.0,81.49907,209.62805,-0.46135086
1286.0,79.151375,209.09436,-0.5972298
1287.0,76.827896,208.42676,-0.72982556
1288.0,74.53341,207.62994,-0.8590235
1289.0,72.26915,206.7127,-0.9843908
1290.0,70.061584,205.6549,-1.1051884
1291.0,67.91796,204.4904,-1.2204533
1292.0,65.843346,203.19308,-1.3291864
1293.0,63.835915,201.81839,-1.4305547
1294.0,61.89781,200.32683,-1.5240663
1295.0,60.02815,198.74837,-1.6095314
1296.0,58.23993,197.08484,-1.687063
1297.0,56.52776,195.37308,-1.7569195
1298.0,54.876656,193.58415,-1.8194044
1299.0,53.296352,191.72156,-1.8747224
1300.0,51.792984,189.82004,-1.9229507
1301.0,50.35877,187.88101,-1.9640609
1302.0,48.98889,185.90077,-1.9979923
1303.0,47.69528,183.87907,-2.0247207
1304.0,46.476177,181.83005,-2.0443678
1305.0,45.32419,179.76971,-2.0572693
1306.0,44.221325,177.71591,-2.0639834
1307.0,43.185726,175.65948,-2.0652745
1308.0,42.203487,173.5951,-2.0620334
1309.0,41.29338,171.54453,-2.0551848
1310.0,40.435135,169.48409,-2.0456085
1311.0,39.636395,167.45312,-2.0340424
1312.0,38.888016,165.42014,-2.0210724
1313.0,38.192417,163.41568,-2.0071034
1314.0,37.54494,161.41537,-1.9923815
1315.0,36.94734,159.44716,-1.9770198
1316.0,36.398006,157.47824,-1.9610265
1317.0,35.900486,155.50616,-1.9443243
1318.0,35.455505,153.59532,-1.9267908
1319.0,35.057514,151.68144,-1.9082437
1320.0,34.703987,149.78871,-1.888479
1321.0,34.393578,147.92722,-1.867264
1322.0,34.129333,146.06058,-1.8443515
1323.0,33.90716,144.22842,-1.819469
1324.0,33.72641,142.45949,-1.7923484
1325.0,33.590046,140.6768,-1.7626886
1326.0,33.490494,138.95016,-1.7301769
1327.0,33.432556,137.23438,-1.6944838
1328.0,33.414562,135.58102,-1.6552788
1329.0,33.43274,133.95459,-1.6122445
1330.0,33.49205,132.37912,-1.5651219
1331.0,33.579014,130.82057,-1.5136961
1332.0,33.705143,129.34595,-1.4579237
1333.0,33.86253,127.93926,-1.3979069
1334.0,34.051712,126.562256,-1.3339736
1335.0,34.27369,125.25494,-1.2667303
1336.0,34.52565,124.025894,-1.197011
1337.0,34.80484,122.865814,-1.1259274
1338.0,35.11203,121.77962,-1.0547812
1339.0,35.444004,120.74106,-0.98497504
1340.0,35.80324,119.80372,-0.91788715
1341.0,36.191513,118.90648,-0.8547551
1342.0,36.599377,118.04846,-0.79653007
1343.0,37.038177,117.3273,-0.74378055
1344.0,37.49185,116.59896,-0.6965813
1345.0,37.96826,115.88623,-0.6545669
1346.0,38.47042,115.23521,-0.61691546
1347.0,38.989285,114.61943,-0.58247954
1348.0,39.53022,114.04746,-0.54987514
1349.0,40.09515,113.50672,-0.5176581
1350.0,40.671963,112.98698,-0.48444545
