t,Ip,Ii,ft
275.0,49.518673,119.834625,-9.374922
276.0,49.455,119.82556,-9.3611145
277.0,49.39061,119.788574,-9.34791
278.0,49.32692,119.75558,-9.335272
279.0,49.26511,119.6949,-9.323123
280.0,49.206573,119.64545,-9.311359
281.0,49.147682,119.57489,-9.299873
282.0,49.09812,119.54651,-9.288565
283.0,49.03785,119.42853,-9.277378
284.0,48.98755,119.34112,-9.266299
285.0,48.935417,119.223526,-9.255387
286.0,48.88644,119.109726,-9.244766
287.0,48.838043,118.980545,-9.234617
288.0,48.792366,118.83897,-9.225157
289.0,48.747215,118.67255,-9.216571
290.0,48.70955,118.53139,-9.208921
291.0,48.6691,118.35608,-9.20203
292.0,48.62658,118.18546,-9.195341
293.0,48.590702,118.01537,-9.187849
294.0,48.553787,117.82922,-9.1782
295.0,48.526627,117.60898,-9.165087
296.0,48.511154,117.3854,-9.14819
297.0,48.501873,117.116776,-9.12971
298.0,48.511944,116.85097,-9.116687
299.0,48.55111,116.559235,-9.124582
300.0,48.38903,116.38492,-9.18416
301.0,48.909096,116.13728,-9.354889
302.0,50.96003,116.12663,-9.738039
303.0,54.25343,116.30887,-10.44782
304.0,58.81315,116.81343,-11.517058
305.0,64.6192,117.71333,-12.86877
306.0,71.575775,119.1022,-14.43808
307.0,79.79699,121.01892,-16.26685
308.0,89.20228,123.45923,-18.460815
309.0,99.80613,126.54387,-21.065342
310.0,111.3074,130.32553,-23.962503
311.0,123.919235,134.82825,-26.945244
312.0,137.71306,139.96217,-29.906023
313.0,152.73332,145.81662,-32.970367
314.0,169.5924,152.35036,-36.38837
315.0,186.52083,159.55264,-40.153362
316.0,204.43587,168.14499,-44.180733
317.0,222.87193,176.72736,-48.494343
318.0,240.75641,186.89151,-52.82817
319.0,258.68408,198.05594,-56.939034
320.0,275.87277,210.09508,-60.797375
321.0,292.94247,222.94225,-64.42147
322.0,308.59357,236.4235,-67.79921
323.0,323.51813,250.63438,-70.88836
324.0,336.81223,265.41055,-73.63309
325.0,348.3316,280.5701,-75.977875
326.0,357.82217,296.0185,-77.87562
327.0,364.92795,311.61124,-79.28616
328.0,369.29404,327.10434,-80.16455
329.0,370.8893,342.43475,-80.44355
330.0,369.56277,357.36295,-80.028694
331.0,365.5194,371.63904,-78.84924
332.0,358.9756,385.1537,-76.95387
333.0,350.41235,397.8129,-74.51383
334.0,340.03055,409.43567,-71.70576
335.0,328.1835,420.02643,-68.64119
336.0,315.10123,429.43658,-65.38739
337.0,301.08545,437.72324,-62.01445
338.0,286.388,444.83713,-58.61948
339.0,271.35446,450.8113,-55.270203
340.0,255.98668,455.68652,-51.91761
341.0,240.71898,459.44757,-48.457344
342.0,226.17511,462.104,-44.852676
343.0,212.32642,463.6615,-41.184536
344.0,199.85635,464.08047,-37.71272
345.0,188.24019,463.62244,-34.82783
346.0,177.27814,462.57812,-32.530113
347.0,166.54239,460.94034,-30.416397
348.0,156.40164,458.82288,-28.277214
349.0,146.93843,456.19592,-26.14115
350.0,138.3548,453.06375,-24.11573
351.0,130.4676,449.4733,-22.286453
352.0,123.26411,445.37634,-20.666836
353.0,116.70912,440.98407,-19.216057
354.0,110.693085,436.2274,-17.89272
355.0,105.23295,431.274,-16.685532
356.0,100.17717,425.9375,-15.602221
357.0,95.585365,420.44366,-14.640041
358.0,91.35321,414.84482,-13.775808
359.0,87.46002,409.12994,-12.983244
360.0,83.882126,403.3719,-12.250448
361.0,80.60538,397.5197,-11.580042
362.0,77.62172,391.73145,-10.978187
363.0,74.863144,385.8324,-10.444419
364.0,72.304306,379.91837,-9.968894
365.0,69.92093,373.98932,-9.53684
366.0,67.71302,368.19202,-9.135832
367.0,65.667496,362.37427,-8.760529
368.0,63.78907,356.5713,-8.412764
369.0,62.05986,350.79407,-8.097338
370.0,60.452415,345.05344,-7.816743
371.0,58.939354,339.48056,-7.5689735
372.0,57.52111,333.86234,-7.3486204
373.0,56.186565,328.3352,-7.1490297
374.0,54.93609,322.89807,-6.964014
375.0,53.747192,317.47943,-6.789397
376.0,52.625626,312.109,-6.6238394
377.0,51.571457,306.79974,-6.4684343
378.0,50.584152,301.60577,-6.3253064
379.0,49.668987,296.46973,-6.1960387
380.0,48.802284,291.40036,-6.080784
381.0,47.977123,286.3888,-5.97819
382.0,47.190243,281.5108,-5.886009
383.0,46.439434,276.7228,-5.8018827
384.0,45.723988,271.95636,-5.723988
385.0,45.05104,267.39865,-5.6513004
386.0,44.406345,262.8392,-5.5834956
387.0,43.80529,258.47916,-5.5206685
388.0,43.22291,254.22563,-5.4630203
389.0,42.67215,249.9909,-5.4106565
390.0,42.143795,245.88477,-5.363515
391.0,41.646847,241.92915,-5.3213606
392.0,41.173798,237.97324,-5.283878
393.0,40.7223,234.08069,-5.2507343
394.0,40.29646,230.26004,-5.221642
395.0,39.89212,226.58502,-5.196433
396.0,39.515003,222.8805,-5.1750593
397.0,39.15644,219.31113,-5.157621
398.0,38.823402,215.7586,-5.144355
399.0,38.516518,212.30939,-5.1356077
400.0,38.236988,208.91061,-5.131844
401.0,37.98824,205.62067,-5.133618
402.0,37.772896,202.3654,-5.1415696
403.0,37.59122,199.17816,-5.1564155
404.0,37.448196,196.08432,-5.1789536
405.0,37.346767,193.07405,-5.210052
406.0,37.292828,190.19229,-5.2506604
407.0,37.291344,187.32709,-5.3017797
408.0,37.34529,184.61673,-5.3644643
409.0,37.463345,181.94308,-5.439773
410.0,37.64751,179.37991,-5.528752
411.0,37.90069,176.86261,-5.6323686
412.0,38.222225,174.50064,-5.7514815
413.0,38.62075,172.18561,-5.886826
414.0,39.09985,169.95792,-6.0389647
415.0,39.660023,167.86243,-6.2083387
416.0,40.301487,165.80461,-6.3952184
417.0,41.026634,163.86069,-6.5998106
418.0,41.833103,162.01317,-6.822156
419.0,42.726215,160.27347,-7.0622625
420.0,43.702827,158.6398,-7.3200083
421.0,44.764366,157.10406,-7.595248
422.0,45.908104,155.68776,-7.8877983
423.0,47.14623,154.38885,-8.197586
424.0,48.458725,153.2197,-8.524657
425.0,49.864174,152.17166,-8.869322
426.0,51.34637,151.27007,-9.231861
427.0,52.92247,150.50266,-9.612302
428.0,54.563072,149.86256,-10.009824
429.0,56.27851,149.39275,-10.422761
430.0,58.058502,149.03418,-10.848865
431.0,59.924767,148.83661,-11.28657
432.0,61.86159,148.71698,-11.735672
433.0,63.877,148.73584,-12.1974745
434.0,65.93561,148.88162,-12.673448
435.0,68.05179,149.14996,-13.163883
436.0,70.23091,149.57008,-13.666927
437.0,72.45961,150.1023,-14.179104
438.0,74.73259,150.77118,-14.696875
439.0,77.02481,151.55426,-15.217858
440.0,79.3651,152.50366,-15.741745
441.0,81.72127,153.58133,-16.269138
442.0,84.09442,154.75255,-16.800144
443.0,86.479164,156.08272,-17.332901
444.0,88.85493,157.48776,-17.863773
445.0,91.213005,159.006,-18.388348
446.0,93.53772,160.63124,-18.90303
447.0,95.85947,162.36092,-19.405865
448.0,98.14102,164.18436,-19.896442
449.0,100.34825,166.0873,-20.374672
450.0,102.511444,168.12453,-20.839417
451.0,104.5752,170.20325,-21.28733
452.0,106.56364,172.39822,-21.713514
453.0,108.44678,174.68028,-22.113049
454.0,110.21214,176.99341,-22.482843
455.0,111.865135,179.39256,-22.821705
456.0,113.3925,181.8703,-23.129307
457.0,114.75597,184.32309,-23.404625
458.0,115.9637,186.81839,-23.64539
459.0,117.01262,189.36258,-23.848175
460.0,117.874245,191.88005,-24.009058
461.0,118.55107,194.37436,-24.124073
462.0,119.00766,196.81842,-24.18988
463.0,119.28419,199.25757,-24.204529
464.0,119.33599,201.59743,-24.16849
465.0,119.20714,203.88777,-24.084599
466.0,118.832855,206.04765,-23.956518
467.0,118.25306,208.13231,-23.785858
468.0,117.42661,210.0611,-23.570196
469.0,116.36302,211.8411,-23.304081
470.0,115.078026,213.48042,-22.983034
471.0,113.595085,214.97655,-22.607357
472.0,111.924576,216.34207,-22.183008
473.0,110.0735,217.56339,-21.719086
474.0,108.06871,218.64029,-21.22449
475.0,105.900345,219.58163,-20.705025
476.0,103.61209,220.40619,-20.16269
477.0,101.19903,221.06154,-19.59663
478.0,98.69704,221.6007,-19.00693
479.0,96.12483,221.91826,-18.398642
480.0,93.52271,222.0939,-17.783081
481.0,90.87864,222.03891,-17.170998
482.0,88.24153,221.82373,-16.564514
483.0,85.578285,221.3476,-15.959381
484.0,82.9595,220.70334,-15.355458
485.0,80.385056,219.88857,-14.759449
486.0,77.85957,218.90044,-14.17993
487.0,75.38017,217.74352,-13.622334
488.0,72.96944,216.44687,-13.087963
489.0,70.632515,215.08487,-12.575012
490.0,68.36418,213.64133,-12.079922
491.0,66.162964,212.0846,-11.599134
492.0,64.05037,210.47359,-11.130828
493.0,62.03007,208.8081,-10.677212
494.0,60.10992,207.03923,-10.245199
495.0,58.28833,205.24258,-9.843473
496.0,56.55099,203.32446,-9.47552
497.0,54.879845,201.36029,-9.135424
498.0,53.269745,199.32243,-8.812288
499.0,51.73197,197.23483,-8.499212
500.0,50.26857,195.11452,-8.196636
501.0,48.883163,192.90926,-7.9087324
502.0,47.5699,190.72838,-7.638587
503.0,46.33452,188.56366,-7.3868246
504.0,45.169273,186.37598,-7.1526403
505.0,44.072327,184.2315,-6.935305
506.0,43.033234,182.05147,-6.7343035
507.0,42.05345,179.85336,-6.5490074
508.0,41.128376,177.64935,-6.378277
509.0,40.256428,175.3898,-6.2207
510.0,39.437763,173.09717,-6.0747423
511.0,38.669685,170.77368,-5.938962
512.0,37.954617,168.46297,-5.812323
513.0,37.296745,166.18533,-5.694875
514.0,36.70076,163.9191,-5.5881104
515.0,36.15988,161.7225,-5.494263
516.0,35.660934,159.61115,-5.4150605
517.0,35.205788,157.54243,-5.350613
518.0,34.80351,155.56918,-5.299377
519.0,34.44053,153.624,-5.25882
520.0,34.124798,151.73067,-5.2264686
521.0,33.850487,149.87517,-5.2007537
522.0,33.626633,148.0183,-5.181482
523.0,33.451317,146.18396,-5.1698174
524.0,33.32606,144.3748,-5.1677804
525.0,33.244545,142.54178,-5.1773334
526.0,33.2102,140.73259,-5.1993675
527.0,33.21263,138.94766,-5.233049
528.0,33.250786,137.18864,-5.2760596
529.0,33.323402,135.48434,-5.325774
530.0,33.43193,133.81818,-5.380589
531.0,33.579376,132.22215,-5.440512
532.0,33.7673,130.69675,-5.506702
533.0,33.99681,129.24861,-5.580571
534.0,34.263752,127.870834,-5.663076
535.0,34.568054,126.54253,-5.754435
536.0,34.89883,125.309135,-5.854185
537.0,35.26197,124.139694,-5.961472
