Epoch,kb,kg
0.0,0.4999000132083893,0.5001000165939331
1000.0,0.49537795782089233,0.4772074222564697
2000.0,0.49498674273490906,0.47242510318756104
3000.0,0.49396976828575134,0.4727637469768524
4000.0,0.4922240376472473,0.4740630090236664
5000.0,0.48931440711021423,0.47607719898223877
6000.0,0.4844364821910858,0.47865432500839233
7000.0,0.47628873586654663,0.48225468397140503
8000.0,0.46274733543395996,0.4877336621284485
9000.0,0.4404281675815582,0.4958122670650482
10000.0,0.40461036562919617,0.5073221325874329
11000.0,0.35139286518096924,0.5241252183914185
12000.0,0.2842758297920227,0.5498573184013367
13000.0,0.21842671930789948,0.5838567018508911
14000.0,0.17266905307769775,0.6187469959259033
15000.0,0.15434709191322327,0.6474639773368835
16000.0,0.1512349396944046,0.6676515340805054
17000.0,0.1508880853652954,0.6805704236030579
18000.0,0.1507030427455902,0.6892105340957642
19000.0,0.15056371688842773,0.6950350403785706
20000.0,0.15049727261066437,0.6991584897041321
21000.0,0.15042744576931,0.7022132873535156
22000.0,0.1503654420375824,0.7044113278388977
23000.0,0.15032631158828735,0.7063547968864441
24000.0,0.1502247005701065,0.7074331641197205
25000.0,0.15024137496948242,0.7088175415992737
26000.0,0.15019191801548004,0.7096977233886719
27000.0,0.15016065537929535,0.7103404402732849
28000.0,0.1501857340335846,0.7108065485954285
29000.0,0.15020158886909485,0.7112343907356262
30000.0,0.15016773343086243,0.7114769816398621
31000.0,0.15017957985401154,0.7122805714607239
32000.0,0.15017355978488922,0.7124544382095337
33000.0,0.15016190707683563,0.7127301692962646
34000.0,0.1501622051000595,0.7129324078559875
35000.0,0.15016448497772217,0.7128446698188782
36000.0,0.15015780925750732,0.7130825519561768
37000.0,0.15012960135936737,0.7132201194763184
38000.0,0.15011261403560638,0.713225245475769
39000.0,0.15012089908123016,0.7134338021278381
40000.0,0.15014433860778809,0.713571310043335
41000.0,0.150168776512146,0.7133640050888062
42000.0,0.15015357732772827,0.7131969928741455
43000.0,0.15012122690677643,0.7135055065155029
44000.0,0.15012763440608978,0.71376633644104
45000.0,0.15014338493347168,0.7136979103088379
46000.0,0.15013697743415833,0.7140032052993774
47000.0,0.1501140147447586,0.7139132618904114
48000.0,0.1501455456018448,0.7137964963912964
49000.0,0.15012134611606598,0.7139343619346619
