Epoch,kb,kg
0.0,0.5001000165939331,0.4999000132083893
1000.0,0.5087904930114746,0.4903932511806488
2000.0,0.5041943788528442,0.48968544602394104
3000.0,0.4917708933353424,0.48945045471191406
4000.0,0.4715132415294647,0.4896726608276367
5000.0,0.44412797689437866,0.49015745520591736
6000.0,0.40465378761291504,0.49100643396377563
7000.0,0.3482849895954132,0.4923125207424164
8000.0,0.27967512607574463,0.49431392550468445
9000.0,0.21329154074192047,0.4973948895931244
10000.0,0.16674785315990448,0.5020075440406799
11000.0,0.14763779938220978,0.5089651346206665
12000.0,0.1447053700685501,0.5195110440254211
13000.0,0.14520610868930817,0.5350547432899475
14000.0,0.14602982997894287,0.5566877722740173
15000.0,0.14696824550628662,0.5844488143920898
16000.0,0.14787183701992035,0.6166548728942871
17000.0,0.1487208902835846,0.6499089002609253
18000.0,0.1493472456932068,0.6798832416534424
19000.0,0.1497545838356018,0.7022908926010132
20000.0,0.14993414282798767,0.714736819267273
21000.0,0.15002579987049103,0.7189903259277344
22000.0,0.1500401794910431,0.7197979688644409
23000.0,0.15003983676433563,0.7197956442832947
24000.0,0.15005646646022797,0.7199501991271973
25000.0,0.15004375576972961,0.7200434803962708
26000.0,0.15003807842731476,0.7196511030197144
27000.0,0.15003086626529694,0.7196629643440247
28000.0,0.150039941072464,0.7198997139930725
29000.0,0.15004242956638336,0.7201784253120422
30000.0,0.15002743899822235,0.7199047207832336
31000.0,0.15004019439220428,0.7199578881263733
32000.0,0.15002726018428802,0.7200317978858948
33000.0,0.1500437706708908,0.7200919389724731
34000.0,0.1500387042760849,0.7198652029037476
35000.0,0.15003888309001923,0.7197849750518799
36000.0,0.15004055202007294,0.7200164794921875
37000.0,0.15002046525478363,0.7196245193481445
38000.0,0.15004009008407593,0.7200213670730591
39000.0,0.1500205099582672,0.7197471261024475
40000.0,0.1500389277935028,0.7199296355247498
41000.0,0.1500333994626999,0.7197433710098267
42000.0,0.150034099817276,0.7198129892349243
43000.0,0.1500331461429596,0.7197443246841431
44000.0,0.15003715455532074,0.719906210899353
45000.0,0.15002256631851196,0.7196195125579834
46000.0,0.15001532435417175,0.7197536826133728
47000.0,0.15002112090587616,0.7195464372634888
48000.0,0.15002863109111786,0.7197812795639038
49000.0,0.1500243842601776,0.7196072340011597
