t,Ip,Ii,ft
190.0,49.855526,108.95712,-9.659436
191.0,50.00948,109.207855,-9.690219
192.0,50.161148,109.43319,-9.720456
193.0,50.308,109.66702,-9.750053
194.0,50.44713,109.86142,-9.778697
195.0,50.588898,110.10562,-9.806166
196.0,50.72105,110.344635,-9.832468
197.0,50.84994,110.59859,-9.857726
198.0,50.972343,110.85406,-9.88197
199.0,51.095512,111.14351,-9.90509
200.0,51.209976,111.433914,-9.926977
201.0,51.323307,111.74783,-9.947647
202.0,51.429794,112.04752,-9.967291
203.0,51.532944,112.35846,-9.986088
204.0,51.628445,112.63971,-10.0040865
205.0,51.723007,112.93631,-10.021116
206.0,51.80968,113.21103,-10.036886
207.0,51.892387,113.48508,-10.051137
208.0,51.967545,113.744774,-10.063753
209.0,52.038986,113.9828,-10.074806
210.0,52.110268,114.25406,-10.084566
211.0,52.172386,114.47739,-10.093397
212.0,52.232944,114.71735,-10.101655
213.0,52.28695,114.948044,-10.10954
214.0,52.332813,115.15155,-10.116997
215.0,52.37355,115.365555,-10.123699
216.0,52.41597,115.610565,-10.129145
217.0,52.44887,115.83187,-10.1329
218.0,52.479443,116.05816,-10.134844
219.0,52.50348,116.29414,-10.135265
220.0,52.52016,116.51923,-10.134695
221.0,52.540474,116.76761,-10.133606
222.0,52.548817,116.98248,-10.13219
223.0,52.557358,117.231834,-10.130291
224.0,52.554054,117.425964,-10.127569
225.0,52.552605,117.63904,-10.123717
226.0,52.54658,117.84728,-10.118628
227.0,52.535927,118.0329,-10.112392
228.0,52.519493,118.19275,-10.105257
229.0,52.503044,118.34174,-10.097481
230.0,52.476112,118.46558,-10.08923
231.0,52.45074,118.597855,-10.08052
232.0,52.421295,118.72623,-10.071192
233.0,52.385727,118.843376,-10.061012
234.0,52.348312,118.97397,-10.049799
235.0,52.310978,119.11039,-10.037589
236.0,52.263832,119.22141,-10.0247
237.0,52.218395,119.3642,-10.011629
238.0,52.172092,119.49974,-9.998726
239.0,52.11955,119.61408,-9.985856
240.0,52.06357,119.73593,-9.972391
241.0,52.00335,119.82205,-9.957684
242.0,51.947506,119.90633,-9.941675
243.0,51.88743,119.956985,-9.924979
244.0,51.81907,119.98624,-9.908447
245.0,51.75431,120.01405,-9.892469
246.0,51.68943,120.04794,-9.87667
247.0,51.61594,120.07239,-9.860188
248.0,51.547596,120.12848,-9.842426
249.0,51.478592,120.21678,-9.823581
250.0,51.403297,120.29032,-9.804436
251.0,51.3309,120.37451,-9.785695
252.0,51.251984,120.44176,-9.767539
253.0,51.177864,120.50145,-9.749696
254.0,51.10366,120.568085,-9.731806
255.0,51.022015,120.57962,-9.71368
256.0,50.94636,120.599495,-9.695343
257.0,50.867344,120.58174,-9.676928
258.0,50.786575,120.52609,-9.6585865
259.0,50.71084,120.48751,-9.640409
260.0,50.630424,120.425674,-9.622417
261.0,50.549713,120.35452,-9.604586
262.0,50.471485,120.31473,-9.586864
263.0,50.39386,120.253075,-9.569215
264.0,50.316895,120.21272,-9.551625
265.0,50.236954,120.13571,-9.534127
266.0,50.16123,120.10426,-9.516781
267.0,50.08496,120.06451,-9.499674
268.0,50.012337,120.04469,-9.482897
269.0,49.938232,120.01225,-9.466523
270.0,49.862576,119.97012,-9.45059
271.0,49.79135,119.94127,-9.435099
272.0,49.720932,119.92874,-9.42001
273.0,49.64937,119.88063,-9.405268
274.0,49.583534,119.86551,-9.390806
275.0,49.517014,119.817505,-9.376581
276.0,49.450127,119.75364,-9.362569
277.0,49.384853,119.6809,-9.348782
278.0,49.320644,119.57877,-9.335258
279.0,49.260708,119.47947,-9.322057
280.0,49.20062,119.37444,-9.30925
281.0,49.142532,119.24846,-9.296902
282.0,49.086735,119.124115,-9.285064
283.0,49.033195,118.97022,-9.273779
284.0,48.980804,118.814026,-9.263062
285.0,48.92996,118.658554,-9.252913
286.0,48.880108,118.503136,-9.243301
287.0,48.834614,118.37568,-9.234154
288.0,48.78976,118.26979,-9.2253475
289.0,48.74299,118.170845,-9.216724
290.0,48.696487,118.13153,-9.208162
291.0,48.65935,118.15772,-9.199754
292.0,48.624607,118.296936,-9.192035
293.0,48.593758,118.5215,-9.186035
294.0,48.554504,118.88303,-9.182638
295.0,48.517975,119.38782,-9.180738
296.0,48.485588,120.02841,-9.175076
297.0,48.462185,120.772125,-9.157478
298.0,48.446396,121.48734,-9.126478
299.0,48.457363,122.06712,-9.103462
300.0,48.387928,122.48812,-9.142807
301.0,48.89897,122.49608,-9.327006
302.0,51.141815,121.84239,-9.750478
303.0,54.39412,121.37576,-10.492632
304.0,58.981773,120.7328,-11.578363
305.0,64.6841,120.31777,-12.959861
306.0,71.53743,120.376816,-14.567272
307.0,79.598816,121.13136,-16.38916
308.0,88.96866,122.65645,-18.484194
309.0,99.53022,125.15373,-20.904102
310.0,111.322876,128.60287,-23.626461
311.0,124.12776,133.00801,-26.584366
312.0,138.30347,138.34378,-29.74254
313.0,153.42522,144.44395,-33.12074
314.0,169.59644,151.30287,-36.74417
315.0,186.44466,159.08588,-40.586887
316.0,204.15184,167.70624,-44.573082
317.0,221.96277,177.13394,-48.61795
318.0,240.07751,187.47589,-52.655655
319.0,258.05908,198.58484,-56.63822
320.0,275.80063,210.63475,-60.52054
321.0,292.8023,223.398,-64.24824
322.0,308.87714,236.9477,-67.75398
323.0,323.67514,251.1249,-70.96147
324.0,336.89062,265.83636,-73.79303
325.0,348.27087,280.90347,-76.17743
326.0,357.54953,296.27194,-78.05583
327.0,364.49326,311.8385,-79.382706
328.0,368.9043,327.32877,-80.122894
329.0,370.55685,342.5733,-80.24839
330.0,369.4813,357.4321,-79.73976
331.0,365.70343,371.7249,-78.59823
332.0,359.3805,385.29163,-76.86276
333.0,350.79822,397.9131,-74.61241
334.0,340.2208,409.53284,-71.94314
335.0,328.1073,420.14954,-68.94001
336.0,314.69174,429.57257,-65.668785
337.0,300.43787,437.92044,-62.188374
338.0,285.7423,444.92627,-58.574306
339.0,270.7975,450.9091,-54.935352
340.0,255.96971,455.63376,-51.3884
341.0,241.33517,459.36273,-47.985313
342.0,227.0587,461.86353,-44.679573
343.0,213.35849,463.40918,-41.41979
344.0,200.41446,464.0748,-38.29312
345.0,188.16867,463.77072,-35.44063
346.0,176.73952,462.81357,-32.814754
347.0,165.98071,461.17593,-30.330854
348.0,156.00378,458.927,-28.019594
349.0,146.85506,456.14337,-25.923233
350.0,138.321,452.8031,-24.022888
351.0,130.5401,449.04276,-22.276112
352.0,123.33549,444.8244,-20.66615
353.0,116.777756,440.34625,-19.199364
354.0,110.76747,435.565,-17.879187
355.0,105.264015,430.51273,-16.693956
356.0,100.21507,425.29138,-15.622682
357.0,95.58424,419.98682,-14.646176
358.0,91.33,414.4411,-13.753847
359.0,87.45198,408.85452,-12.942749
360.0,83.90864,403.19037,-12.211725
361.0,80.64165,397.42413,-11.5561695
362.0,77.62336,391.6198,-10.967158
363.0,74.857254,385.815,-10.434315
364.0,72.30348,379.92303,-9.949087
365.0,69.943085,374.04822,-9.505881
366.0,67.75757,368.14282,-9.101435
367.0,65.73599,362.24973,-8.733319
368.0,63.852997,356.3678,-8.398986
369.0,62.09958,350.56738,-8.09549
370.0,60.466026,344.81342,-7.8196115
371.0,58.945137,339.15195,-7.568223
372.0,57.52414,333.56613,-7.338515
373.0,56.19217,328.01154,-7.128178
374.0,54.94234,322.65732,-6.935366
375.0,53.760746,317.26627,-6.758623
376.0,52.654926,312.03827,-6.5967093
377.0,51.613136,306.8982,-6.448493
378.0,50.62792,301.8365,-6.3128643
379.0,49.696033,296.79004,-6.1887145
380.0,48.821785,291.84616,-6.0749607
381.0,47.990215,286.97586,-5.9706054
382.0,47.20351,282.20447,-5.8747644
383.0,46.45295,277.41205,-5.7866716
384.0,45.74389,272.7556,-5.705707
385.0,45.070595,268.1546,-5.631356
386.0,44.425587,263.5657,-5.563193
387.0,43.818203,259.1109,-5.500872
388.0,43.243103,254.6756,-5.444087
389.0,42.690224,250.37267,-5.3925424
390.0,42.163673,246.06854,-5.345986
391.0,41.665985,241.94547,-5.3041415
392.0,41.190983,237.85605,-5.2667766
393.0,40.739746,233.8605,-5.2336645
394.0,40.31358,229.98941,-5.20462
395.0,39.910824,226.17786,-5.1795177
396.0,39.52974,222.46019,-5.1582994
397.0,39.173847,218.83815,-5.141018
398.0,38.839813,215.29298,-5.1278343
399.0,38.534035,211.87311,-5.119053
400.0,38.25301,208.5249,-5.115098
401.0,38.000774,205.275,-5.1165686
402.0,37.784145,202.09691,-5.1241813
403.0,37.604115,199.05643,-5.138776
404.0,37.458782,196.01443,-5.161284
405.0,37.360287,193.1057,-5.192666
406.0,37.30472,190.2633,-5.2339077
407.0,37.30265,187.47647,-5.2859573
408.0,37.35807,184.77377,-5.3497357
409.0,37.47214,182.11049,-5.426112
410.0,37.654476,179.53333,-5.515958
411.0,37.907097,176.99571,-5.6200905
412.0,38.228542,174.5411,-5.7393246
413.0,38.627605,172.16357,-5.874401
414.0,39.104893,169.84296,-6.025984
415.0,39.66219,167.62741,-6.1946282
416.0,40.30274,165.53607,-6.380747
417.0,41.02563,163.55289,-6.584691
418.0,41.833282,161.71179,-6.806651
419.0,42.729527,160.037,-7.046741
420.0,43.708263,158.50085,-7.3048644
421.0,44.77176,157.13052,-7.580805
422.0,45.91981,155.85463,-7.874261
423.0,47.155235,154.71286,-8.185049
424.0,48.465965,153.65636,-8.51308
425.0,49.870686,152.68861,-8.858378
426.0,51.348938,151.8008,-9.220775
427.0,52.915573,150.99084,-9.599913
428.0,54.555233,150.28418,-9.995143
429.0,56.27675,149.70183,-10.405844
430.0,58.06698,149.19777,-10.831285
431.0,59.935154,148.84564,-11.27099
432.0,61.86801,148.61499,-11.724411
433.0,63.8646,148.52394,-12.19103
434.0,65.9326,148.62755,-12.670106
435.0,68.063225,148.85233,-13.16071
436.0,70.23469,149.2178,-13.661619
437.0,72.4714,149.7977,-14.171342
438.0,74.727066,150.46999,-14.688387
439.0,77.02598,151.27957,-15.211053
440.0,79.3687,152.28038,-15.737984
441.0,81.71386,153.39243,-16.26784
442.0,84.07197,154.61441,-16.799421
443.0,86.456856,155.98201,-17.331158
444.0,88.83835,157.46835,-17.860926
445.0,91.19653,159.04987,-18.385818
446.0,93.544235,160.72978,-18.90276
447.0,95.85193,162.4701,-19.409138
448.0,98.109146,164.27914,-19.903328
449.0,100.33386,166.22278,-20.38416
450.0,102.47871,168.20604,-20.850098
451.0,104.53734,170.25124,-21.29824
452.0,106.54025,172.42966,-21.724411
453.0,108.427414,174.66516,-22.123981
454.0,110.19057,176.96182,-22.493778
455.0,111.85101,179.33484,-22.83284
456.0,113.365295,181.76448,-23.141445
457.0,114.74437,184.28302,-23.418247
458.0,115.94565,186.74771,-23.659327
459.0,116.988525,189.25298,-23.859848
460.0,117.85616,191.76216,-24.016552
461.0,118.53125,194.24902,-24.128223
462.0,119.013535,196.70709,-24.194523
463.0,119.28174,199.10854,-24.21471
464.0,119.34065,201.42937,-24.18723
465.0,119.18063,203.706,-24.110134
466.0,118.79758,205.87921,-23.98183
467.0,118.18811,207.90181,-23.801731
468.0,117.36926,209.85217,-23.570652
469.0,116.34088,211.71066,-23.290443
470.0,115.06649,213.40344,-22.96348
471.0,113.59956,214.97543,-22.591934
472.0,111.9277,216.42601,-22.177912
473.0,110.091354,217.75064,-21.723774
474.0,108.06709,218.87576,-21.232845
475.0,105.900024,219.82462,-20.709415
476.0,103.60095,220.62943,-20.158602
477.0,101.20468,221.26384,-19.585598
478.0,98.698105,221.63109,-18.995407
479.0,96.14586,221.9081,-18.392483
480.0,93.52179,221.89621,-17.781235
481.0,90.88374,221.7457,-17.166054
482.0,88.23295,221.43393,-16.55174
483.0,85.58864,220.92801,-15.942892
484.0,82.965195,220.26599,-15.343335
485.0,80.38194,219.4708,-14.755374
486.0,77.84593,218.5887,-14.180317
487.0,75.36087,217.57791,-13.619568
488.0,72.958,216.50006,-13.07584
489.0,70.61279,215.27338,-12.552703
490.0,68.35703,213.99753,-12.05233
491.0,66.175865,212.54903,-11.574178
492.0,64.07782,210.96814,-11.115708
493.0,62.054787,209.24634,-10.675306
494.0,60.12054,207.42358,-10.2540245
495.0,58.287945,205.44342,-9.85514
496.0,56.52888,203.40594,-9.481152
497.0,54.844913,201.26352,-9.1307
498.0,53.232605,199.13237,-8.798094
499.0,51.70541,197.044,-8.477751
500.0,50.256294,194.96611,-8.1707
501.0,48.884785,192.8669,-7.8851986
502.0,47.589077,190.82108,-7.626051
503.0,46.352406,188.716,-7.386006
504.0,45.175846,186.52496,-7.1547747
505.0,44.066303,184.27551,-6.9320946
506.0,43.022938,181.93663,-6.7246532
507.0,42.046062,179.59946,-6.536115
508.0,41.12439,177.23898,-6.3642964
509.0,40.25535,174.89978,-6.205244
510.0,39.43788,172.61018,-6.056712
511.0,38.674965,170.34799,-5.9186707
512.0,37.97088,168.12619,-5.7920933
513.0,37.324875,165.93575,-5.67785
514.0,36.72511,163.76428,-5.576228
515.0,36.172153,161.63654,-5.486871
516.0,35.664574,159.47876,-5.4091043
517.0,35.210888,157.38593,-5.3421497
518.0,34.806736,155.33711,-5.285412
519.0,34.44781,153.31546,-5.2386274
520.0,34.13354,151.34795,-5.201934
521.0,33.86656,149.42078,-5.1756983
522.0,33.64845,147.56854,-5.1602225
523.0,33.476936,145.75943,-5.1553135
524.0,33.344257,144.01411,-5.160137
525.0,33.25567,142.28091,-5.1735773
526.0,33.208534,140.61278,-5.194946
527.0,33.207684,138.95459,-5.2244916
528.0,33.245934,137.33475,-5.2630677
529.0,33.326805,135.71092,-5.311232
530.0,33.443428,134.10541,-5.368569
531.0,33.5991,132.56215,-5.433882
532.0,33.78882,131.05649,-5.5059586
533.0,34.015484,129.58542,-5.5842166
534.0,34.27846,128.1471,-5.6687636
535.0,34.575184,126.76268,-5.7600584
536.0,34.902534,125.45892,-5.8584123
537.0,35.26291,124.17745,-5.963811
538.0,35.65106,122.9892,-6.075819
539.0,36.074738,121.859375,-6.1939583
540.0,36.525684,120.804214,-6.317711
541.0,37.00723,119.800964,-6.4467406
542.0,37.51121,118.920135,-6.580881
543.0,38.040714,118.061905,-6.720028
544.0,38.598625,117.29406,-6.8641086
545.0,39.18389,116.56851,-7.012965
546.0,39.787018,115.95819,-7.1664076
547.0,40.41487,115.41267,-7.3241463
548.0,41.06583,114.90829,-7.485956
549.0,41.741676,114.45733,-7.651617
550.0,42.436214,114.102875,-7.820978
551.0,43.146023,113.7747,-7.9938803
552.0,43.880672,113.4953,-8.170176
553.0,44.63544,113.30502,-8.349653
554.0,45.403984,113.16197,-8.53219
555.0,46.185516,113.054535,-8.717667
556.0,46.983646,112.982956,-8.906052
557.0,47.8005,112.991104,-9.097139
558.0,48.62952,113.00763,-9.290474
559.0,49.470787,113.08534,-9.485288
560.0,50.323128,113.22687,-9.680869
561.0,51.18312,113.44679,-9.8769245
562.0,52.05381,113.68536,-10.073872
563.0,52.936596,113.994095,-10.272521
564.0,53.818596,114.33696,-10.473347
565.0,54.71313,114.68811,-10.67579
566.0,55.60543,115.13859,-10.878333
567.0,56.504402,115.529755,-11.079397
568.0,57.404022,116.03023,-11.278269
569.0,58.300217,116.58533,-11.475391
570.0,59.191193,117.17769,-11.671675
571.0,60.082687,117.80458,-11.867633
572.0,60.97394,118.514786,-12.062916
573.0,61.856968,119.24709,-12.256518
574.0,62.728024,120.04354,-12.447274
575.0,63.586494,120.86568,-12.634325
576.0,64.43141,121.71369,-12.817182
577.0,65.26895,122.62924,-12.995669
578.0,66.08757,123.60249,-13.169692
579.0,66.8889,124.539,-13.3391695
580.0,67.67249,125.57228,-13.503876
581.0,68.43424,126.570435,-13.663553
582.0,69.18295,127.62093,-13.817833
583.0,69.895485,128.70903,-13.966333
584.0,70.57995,129.69891,-14.108608
585.0,71.24019,130.72058,-14.244232
586.0,71.868675,131.82213,-14.372754
587.0,72.47119,132.91699,-14.49375
588.0,73.05144,134.02615,-14.606817
589.0,73.57672,135.07222,-14.711606
590.0,74.08214,136.16151,-14.8078
591.0,74.54274,137.20389,-14.895145
592.0,74.962265,138.24094,-14.97345
593.0,75.34804,139.3479,-15.042546
594.0,75.68783,140.41817,-15.102314
595.0,75.986626,141.47256,-15.152627
596.0,76.24927,142.55545,-15.193357
597.0,76.46338,143.59982,-15.224341
598.0,76.624954,144.60733,-15.24539
599.0,76.7561,145.66403,-15.256279
600.0,76.83867,146.6838,-15.256788
601.0,76.86717,147.64761,-15.246717
602.0,76.847916,148.61844,-15.225942
603.0,76.790596,149.60446,-15.194449
604.0,76.68231,150.5037,-15.1523485
605.0,76.52031,151.38132,-15.09992
606.0,76.32234,152.22101,-15.037536
607.0,76.07611,153.03638,-14.965634
608.0,75.785866,153.8128,-14.884573
609.0,75.44876,154.52635,-14.794525
610.0,75.07208,155.18478,-14.695394
611.0,74.64882,155.8042,-14.5869255
612.0,74.18932,156.3739,-14.468966
613.0,73.69108,156.8824,-14.341834
614.0,73.16005,157.35883,-14.206535
615.0,72.57951,157.7279,-14.064535
616.0,71.98202,158.08737,-13.917173
617.0,71.34355,158.36751,-13.764988
618.0,70.68483,158.62607,-13.607598
619.0,69.990005,158.81058,-13.444195
620.0,69.28392,158.95116,-13.274429
621.0,68.54004,159.03317,-13.098985
622.0,67.79028,159.06677,-12.919478
623.0,67.029854,159.06381,-12.73777
624.0,66.23509,158.93823,-12.55521
625.0,65.44771,158.79837,-12.37222
626.0,64.645805,158.64493,-12.188589
627.0,63.830437,158.41669,-12.004004
628.0,63.0235,158.22076,-11.818526
629.0,62.210213,157.96774,-11.632583
630.0,61.39917,157.69603,-11.447156
631.0,60.590973,157.4338,-11.263411
632.0,59.790936,157.11603,-11.082766
633.0,59.00119,156.75952,-10.9063225
634.0,58.21141,156.31503,-10.734322
635.0,57.44512,155.81729,-10.566032
636.0,56.682667,155.23586,-10.400322
637.0,55.93591,154.5946,-10.236639
638.0,55.20827,153.90259,-10.075475
639.0,54.50001,153.18594,-9.918367
640.0,53.797592,152.44049,-9.767065
641.0,53.125263,151.61646,-9.622787
642.0,52.480896,150.794,-9.485828
643.0,51.844387,149.86853,-9.355464
644.0,51.228653,148.94073,-9.230262
645.0,50.648865,148.05577,-9.108466
646.0,50.070076,147.08133,-8.98865
647.0,49.523678,146.20236,-8.87108
648.0,49.02874,145.27632,-8.760558
649.0,48.522793,144.42609,-8.67045
650.0,48.05977,143.64241,-8.626152
651.0,48.040646,142.8303,-8.664098
652.0,48.716442,142.16357,-8.822232
653.0,50.15843,141.54317,-9.126246
654.0,52.193947,141.06273,-9.581927
655.0,54.743496,140.7239,-10.178853
656.0,57.804802,140.53326,-10.899911
657.0,61.331757,140.53076,-11.729387
658.0,65.32211,140.80019,-12.656645
659.0,69.74282,141.30304,-13.675734
660.0,74.57307,142.10852,-14.784205
661.0,79.808624,143.20706,-15.980796
662.0,85.427765,144.63544,-17.264376
663.0,91.46352,146.45381,-18.63213
664.0,97.82297,148.612,-20.079609
665.0,104.523834,151.17679,-21.599964
666.0,111.549194,154.14273,-23.18516
667.0,118.79328,157.48724,-24.826097
668.0,126.30731,161.23563,-26.51323
669.0,134.01654,165.38513,-28.236473
670.0,141.86963,169.93732,-29.98384
671.0,149.75948,174.82193,-31.741564
672.0,157.65546,180.07019,-33.493263
673.0,165.47949,185.69186,-35.220856
674.0,173.14996,191.63918,-36.904396
675.0,180.57138,197.88428,-38.523865
676.0,187.6503,204.41885,-40.05808
677.0,194.30162,211.25491,-41.4861
678.0,200.4292,218.28452,-42.786808
679.0,205.92874,225.5519,-43.93946
680.0,210.70473,232.93527,-44.92355
681.0,214.69267,240.44443,-45.71975
682.0,217.81929,247.97852,-46.31012
683.0,219.97742,255.51318,-46.6791
684.0,221.07791,262.877,-46.814484
685.0,221.1923,270.13812,-46.70905
686.0,220.24344,277.16623,-46.36159
687.0,218.25305,283.87158,-45.778015
688.0,215.29158,290.26724,-44.971527
689.0,211.43149,296.30084,-43.961487
690.0,206.758,301.82483,-42.77199
691.0,201.3902,306.89496,-41.42942
692.0,195.44882,311.44165,-39.961426
693.0,189.04486,315.40527,-38.396713
694.0,182.36047,318.84915,-36.765457
