Epoch,kb,kg
0.0,0.4999000132083893,0.4999000132083893
1000.0,0.4951099753379822,0.49193131923675537
2000.0,0.4912049472332001,0.492030531167984
3000.0,0.4889424741268158,0.492251455783844
4000.0,0.4869273900985718,0.4925548732280731
5000.0,0.48249149322509766,0.4929296672344208
6000.0,0.47011449933052063,0.49338075518608093
7000.0,0.4423334002494812,0.4939059615135193
8000.0,0.39496567845344543,0.4945995807647705
9000.0,0.3297692537307739,0.4956958591938019
10000.0,0.25721606612205505,0.4974250793457031
11000.0,0.1949743926525116,0.500024676322937
12000.0,0.1578812152147293,0.5038406252861023
13000.0,0.14604689180850983,0.509560227394104
14000.0,0.14486591517925262,0.5183122754096985
15000.0,0.14531105756759644,0.531470000743866
16000.0,0.14598330855369568,0.5502825379371643
17000.0,0.14671291410923004,0.5752615332603455
18000.0,0.1476813405752182,0.6054427623748779
19000.0,0.14851005375385284,0.6381102204322815
20000.0,0.14917613565921783,0.6691297292709351
21000.0,0.14963561296463013,0.6941186785697937
22000.0,0.1499088853597641,0.7101830244064331
23000.0,0.15002210438251495,0.7173755764961243
24000.0,0.15004731714725494,0.7192847728729248
25000.0,0.1500469446182251,0.7198502421379089
26000.0,0.14985281229019165,0.7187245488166809
27000.0,0.15003426373004913,0.7197309136390686
28000.0,0.15000106394290924,0.7190650105476379
29000.0,0.1500302255153656,0.7196530103683472
30000.0,0.1500319242477417,0.7198959589004517
31000.0,0.15000978112220764,0.7193185091018677
32000.0,0.14993147552013397,0.7193666696548462
33000.0,0.14993071556091309,0.7191330790519714
34000.0,0.15002115070819855,0.7195982336997986
35000.0,0.14986588060855865,0.71910560131073
36000.0,0.1500226855278015,0.7198503017425537
37000.0,0.14993871748447418,0.7190764546394348
38000.0,0.15000304579734802,0.7189198732376099
39000.0,0.15001876652240753,0.719656765460968
40000.0,0.1500159651041031,0.7197577357292175
41000.0,0.150008887052536,0.7193650603294373
42000.0,0.1499537229537964,0.7194867134094238
43000.0,0.15001194179058075,0.7196760177612305
44000.0,0.14995916187763214,0.7191583514213562
45000.0,0.15000413358211517,0.7193707823753357
46000.0,0.15000486373901367,0.7194784283638
47000.0,0.14999423921108246,0.7191294431686401
48000.0,0.15000931918621063,0.7196875214576721
49000.0,0.15000687539577484,0.7196488380432129
