Epoch,kb,kg
0.0,0.4999000132083893,0.4999000132083893
1000.0,0.47347256541252136,0.4912983477115631
2000.0,0.4735766053199768,0.4847298860549927
3000.0,0.473678320646286,0.47857609391212463
4000.0,0.4737499952316284,0.47427013516426086
5000.0,0.47381365299224854,0.47161629796028137
6000.0,0.4728967547416687,0.470542848110199
7000.0,0.46895256638526917,0.4722125232219696
8000.0,0.4599178433418274,0.477213978767395
9000.0,0.4433012008666992,0.4861133396625519
10000.0,0.4155151844024658,0.4999312460422516
11000.0,0.372166246175766,0.520180881023407
12000.0,0.31242436170578003,0.5480844378471375
13000.0,0.24548329412937164,0.5830230116844177
14000.0,0.18919061124324799,0.6209350228309631
15000.0,0.15809649229049683,0.6556182503700256
16000.0,0.14989778399467468,0.6837034821510315
17000.0,0.14959168434143066,0.7034363150596619
18000.0,0.14983853697776794,0.7138239145278931
19000.0,0.14990590512752533,0.7171322107315063
20000.0,0.14995473623275757,0.7181137800216675
21000.0,0.14991727471351624,0.7180493474006653
22000.0,0.14996178448200226,0.718440055847168
23000.0,0.14993205666542053,0.7183204293251038
24000.0,0.14996229112148285,0.7185463309288025
25000.0,0.14982321858406067,0.7181872725486755
26000.0,0.14996741712093353,0.7190459370613098
27000.0,0.1498837172985077,0.7187076807022095
28000.0,0.1499679982662201,0.719147801399231
29000.0,0.1499645859003067,0.7189861536026001
30000.0,0.1499638706445694,0.718986988067627
31000.0,0.1499176025390625,0.7185141444206238
32000.0,0.14996618032455444,0.7191945314407349
33000.0,0.149970144033432,0.7194353342056274
34000.0,0.14997152984142303,0.7194994688034058
35000.0,0.14996981620788574,0.7193001508712769
36000.0,0.14987699687480927,0.7188392877578735
37000.0,0.14996986091136932,0.7193145751953125
38000.0,0.14996834099292755,0.719224214553833
39000.0,0.14994896948337555,0.7192909121513367
40000.0,0.14996246993541718,0.719271719455719
41000.0,0.149971604347229,0.7193319201469421
42000.0,0.14997054636478424,0.7195436954498291
43000.0,0.14997272193431854,0.7194098234176636
44000.0,0.14991769194602966,0.719060480594635
45000.0,0.14995206892490387,0.7192696928977966
46000.0,0.1499723643064499,0.7193132042884827
47000.0,0.14993426203727722,0.7193238735198975
48000.0,0.14990463852882385,0.7190386056900024
49000.0,0.14997391402721405,0.7193878293037415
