Epoch,kb,kg
0.0,0.4999000132083893,0.4999000132083893
1000.0,0.49015334248542786,0.4888727068901062
2000.0,0.49004432559013367,0.48856502771377563
3000.0,0.48980197310447693,0.4883115887641907
4000.0,0.4869741201400757,0.4882053732872009
5000.0,0.4798395037651062,0.4882718324661255
6000.0,0.4674661457538605,0.488667368888855
7000.0,0.44713303446769714,0.48947131633758545
8000.0,0.41437578201293945,0.4908249080181122
9000.0,0.3651721179485321,0.4930611848831177
10000.0,0.30093181133270264,0.4966987371444702
11000.0,0.2332145869731903,0.5023568868637085
12000.0,0.1794959455728531,0.5106850862503052
13000.0,0.1520616114139557,0.5225873589515686
14000.0,0.14585697650909424,0.53943932056427
15000.0,0.14617739617824554,0.562411904335022
16000.0,0.14709913730621338,0.5912302732467651
17000.0,0.14802317321300507,0.6238744258880615
18000.0,0.14879879355430603,0.6565919518470764
19000.0,0.1493682861328125,0.684904932975769
20000.0,0.14972734451293945,0.7048052549362183
21000.0,0.14990991353988647,0.7151410579681396
22000.0,0.14996305108070374,0.7181174159049988
23000.0,0.1499757170677185,0.7188600897789001
24000.0,0.14997634291648865,0.7187259793281555
25000.0,0.14998048543930054,0.7192766666412354
26000.0,0.1499757319688797,0.7190871834754944
27000.0,0.14997589588165283,0.7191572785377502
28000.0,0.1499805897474289,0.7193872928619385
29000.0,0.14997731149196625,0.7192272543907166
30000.0,0.14992289245128632,0.7182169556617737
31000.0,0.1499786376953125,0.7193024754524231
32000.0,0.14998096227645874,0.719430148601532
33000.0,0.149980828166008,0.7194074988365173
34000.0,0.14997944235801697,0.7193928360939026
35000.0,0.149980828166008,0.7194451689720154
36000.0,0.1499793976545334,0.7193942666053772
37000.0,0.14997448027133942,0.7191091775894165
38000.0,0.1499738097190857,0.719186007976532
39000.0,0.14997762441635132,0.7193853855133057
40000.0,0.14998435974121094,0.7193933129310608
41000.0,0.14996320009231567,0.7187924981117249
42000.0,0.14997638761997223,0.7193219065666199
43000.0,0.14996834099292755,0.7188795804977417
44000.0,0.14997048676013947,0.7189925312995911
45000.0,0.1499844342470169,0.7189078330993652
46000.0,0.14998799562454224,0.7197413444519043
47000.0,0.14998160302639008,0.7194952964782715
48000.0,0.14998501539230347,0.7196205854415894
49000.0,0.14996883273124695,0.7189639806747437
