Epoch,kb,kg
0.0,0.5001000165939331,0.4999000132083893
1000.0,0.5118134021759033,0.4897476136684418
2000.0,0.510651707649231,0.4896954894065857
3000.0,0.5058606863021851,0.489676296710968
4000.0,0.49578142166137695,0.48970794677734375
5000.0,0.4771845042705536,0.4898425340652466
6000.0,0.4461384415626526,0.49014589190483093
7000.0,0.39874914288520813,0.49070170521736145
8000.0,0.3344580829143524,0.49163818359375
9000.0,0.2621815502643585,0.4931626617908478
10000.0,0.19867455959320068,0.49554896354675293
11000.0,0.15924859046936035,0.4991860091686249
12000.0,0.14577168226242065,0.5047248601913452
13000.0,0.14456228911876678,0.513219952583313
14000.0,0.1450750082731247,0.5260721445083618
15000.0,0.14576415717601776,0.544590413570404
16000.0,0.14658871293067932,0.5694420337677002
17000.0,0.14748892188072205,0.5998260378837585
18000.0,0.1483304351568222,0.6330857872962952
19000.0,0.14902454614639282,0.6651817560195923
20000.0,0.14951004087924957,0.6916904449462891
21000.0,0.14978890120983124,0.7090449929237366
22000.0,0.14993001520633698,0.7168304920196533
23000.0,0.14996179938316345,0.7188891768455505
24000.0,0.1499752253293991,0.7192796468734741
25000.0,0.14997780323028564,0.7191769480705261
26000.0,0.14997205138206482,0.7192923426628113
27000.0,0.14998023211956024,0.7194287776947021
28000.0,0.1499844342470169,0.7190278172492981
29000.0,0.14998865127563477,0.7192889451980591
30000.0,0.1499822735786438,0.7194843888282776
31000.0,0.1499807983636856,0.7192323207855225
32000.0,0.1499793380498886,0.719403088092804
33000.0,0.14997926354408264,0.7193293571472168
34000.0,0.1499832272529602,0.7191195487976074
35000.0,0.1499742716550827,0.7191709876060486
36000.0,0.14998659491539001,0.719059407711029
37000.0,0.1499822437763214,0.719398021697998
38000.0,0.14998017251491547,0.7192111015319824
39000.0,0.14998432993888855,0.7193106412887573
40000.0,0.1499842405319214,0.719275712966919
41000.0,0.14997808635234833,0.7191992998123169
42000.0,0.14998306334018707,0.719383955001831
43000.0,0.14999087154865265,0.7192293405532837
44000.0,0.1499851644039154,0.7190242409706116
45000.0,0.14998430013656616,0.7193489074707031
46000.0,0.15000660717487335,0.7192450165748596
47000.0,0.15000055730342865,0.7193707227706909
48000.0,0.1499878466129303,0.7195314168930054
49000.0,0.14995886385440826,0.7192912697792053
