Epoch,kb,kg
0.0,0.5001000165939331,0.4999000132083893
1000.0,0.515873908996582,0.48866403102874756
2000.0,0.5155045986175537,0.4885159432888031
3000.0,0.5157725811004639,0.48832789063453674
4000.0,0.5155077576637268,0.4881916046142578
5000.0,0.5138617753982544,0.4881453514099121
6000.0,0.5090063810348511,0.48818618059158325
7000.0,0.4954661428928375,0.48834937810897827
8000.0,0.46995508670806885,0.4886314272880554
9000.0,0.4290148615837097,0.4890860617160797
10000.0,0.3691687285900116,0.4898426830768585
11000.0,0.2954789996147156,0.4910515248775482
12000.0,0.22445881366729736,0.49294811487197876
13000.0,0.17280907928943634,0.4958111047744751
14000.0,0.14931505918502808,0.5001177191734314
15000.0,0.14466339349746704,0.5067639350891113
16000.0,0.144674614071846,0.5169855952262878
17000.0,0.14521615207195282,0.5321589708328247
18000.0,0.14598074555397034,0.5534102916717529
19000.0,0.14688068628311157,0.5808393359184265
20000.0,0.1477614790201187,0.6128215193748474
21000.0,0.14856243133544922,0.6459769606590271
22000.0,0.14916683733463287,0.6760315895080566
23000.0,0.14957517385482788,0.6988636255264282
24000.0,0.14979887008666992,0.7119764089584351
25000.0,0.1498776525259018,0.7171667218208313
26000.0,0.14992496371269226,0.7184159159660339
27000.0,0.14993412792682648,0.7188069820404053
28000.0,0.14993354678153992,0.7184529304504395
29000.0,0.14994612336158752,0.7191984057426453
30000.0,0.14991775155067444,0.7184551954269409
31000.0,0.14993514120578766,0.718479573726654
32000.0,0.14995233714580536,0.7188817858695984
33000.0,0.1499646157026291,0.7188411355018616
34000.0,0.1499696671962738,0.7188679575920105
35000.0,0.14995642006397247,0.7192560434341431
36000.0,0.1499578058719635,0.7191101312637329
37000.0,0.1499653160572052,0.7185523509979248
38000.0,0.1499658226966858,0.7187837362289429
39000.0,0.14995956420898438,0.7185850739479065
40000.0,0.14996226131916046,0.7188012599945068
41000.0,0.14996099472045898,0.7193513512611389
42000.0,0.14995385706424713,0.7189355492591858
43000.0,0.14995664358139038,0.7190974354743958
44000.0,0.14995057880878448,0.7185788154602051
45000.0,0.1499556303024292,0.719021737575531
46000.0,0.14996027946472168,0.7190579771995544
47000.0,0.14997068047523499,0.7184711694717407
48000.0,0.1499662846326828,0.7194300889968872
49000.0,0.14995892345905304,0.7187896966934204
